originalTimestamp,anonymousId,userId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,location,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,traits,userAgentData.brands,userAgentData.mobile,userAgentData.platform,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,search_text,event_type
2025-08-12 01:20:39.261000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,1749057953945x756346430245684600,ajs-next-1754961639261-e9d2b387-a9a4-431a-9bfb-98c7f2325c58,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,"{'email': 'doc@homesteadcodpc.com', 'is_logged_in': True}","[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,identify
2025-08-12 01:20:28.043000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,,ajs-next-1754961628043-a11d9ab9-10f7-4fbc-aaa8-8c62e46ae6c0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,page
2025-08-12 01:20:28.353000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,,ajs-next-1754961628353-f7cfbcaa-a88c-42e4-aae6-c01e7c426192,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,true,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,impression
2025-08-12 01:20:45.219000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,1749057953945x756346430245684600,ajs-next-1754961645219-26820aed-3e12-435a-ad38-9b49baa105bf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1749057953945x756346430245684600,,,dashboard,dashboard,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,page
2025-08-12 01:20:33.786000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,,ajs-next-1754961633786-bcaaa88c-62e4-4ae6-801e-7c426192e7b0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,navbar,,,,,,,,,,,login,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,button_click
2025-08-12 01:20:39.264000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,1749057953945x756346430245684600,ajs-next-1754961639264-b387a9a4-b31a-4bfb-98c7-f2325c58e066,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,page
2025-08-12 01:20:28.052000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,,ajs-next-1754961628052-b910f7cf-bcaa-488c-a2e4-6ae6c01e7c42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,true,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,impression
2025-08-12 01:20:38.357000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,,ajs-next-1754961638357-ee826d94-a64b-4afb-a696-62e7525b4c9f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,,login,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,doc@homesteadcodpc.com,,,,,,,,,,,,,,,,button_click
2025-08-12 01:20:34.990000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,,ajs-next-1754961634990-4549ee82-6d94-464b-aafb-669662e7525b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,start,start,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,start,start,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,page
2025-08-12 01:20:39.829000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,1749057953945x756346430245684600,ajs-next-1754961639829-a9a4b31a-5bfb-48c7-b232-5c58e066fb57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,true,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,impression
2025-08-12 01:20:45.214000+00:00,1d9ab910-f7cf-4caa-a88c-62e46ae6c01e,1749057953945x756346430245684600,ajs-next-1754961645214-d84c2682-0aed-4e12-b35a-ed389b49baa1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,"{'email': 'doc@homesteadcodpc.com', 'is_logged_in': True}","[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,,,,,,,,,,,,,,,,,identify
2025-08-12 03:10:40.980000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968240980-44fa0cd7-d97b-402a-908c-9e023ecc7826,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,dashboard,dashboard,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,,page
2025-08-12 03:54:23.710000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754970863710-110a1ca2-1416-442b-8edd-2798cecde6ab,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/how_it_works/clara-rose-creative,https://coloradocatholicbusinessdirectory.com/,,Clara Rose Creative | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/clara-rose-creative,,,,how_it_works,how_it_works,/how_it_works/clara-rose-creative,https://coloradocatholicbusinessdirectory.com/,,Clara Rose Creative | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/clara-rose-creative,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,,page
2025-08-12 03:11:17.020000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968277020-d97b302a-d08c-4e02-becc-78269354afc8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,,,,,,,"15312 E Phillips Dr, Centennial, CO 80112, USA",3,address,,,,,,,,,,,,,input_changed
2025-08-12 03:11:23.624000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968283624-302ad08c-9e02-4ecc-b826-9354afc8728c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,,,,,,,(720)926-1556,5,phone,,,,,,,,,,,,,input_changed
2025-08-12 03:52:59.075000+00:00,4e06d515-778d-43df-bc1b-4df8a87988cd,,ajs-next-1754970779075-4f4e06d5-1577-4d43-9fbc-1b4df8a87988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Chromium', 'version': '135'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '135'}]",False,Windows,,,,,,,,,,,,,,,,,page
2025-08-12 03:10:58.069000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968258069-0cd7d97b-302a-408c-9e02-3ecc78269354,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,,,,,,,,2,logo,,,,,,,,,,,,,input_changed
2025-08-12 03:22:02.488000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968922488-abdc30a0-5222-404e-be50-d4c7ee93d2ae,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,faith,,,,,,,,,,,,,,,,,,,,,button_click
2025-08-12 03:54:52.633000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754970892633-faf61b2f-ac82-423b-afd7-c3db99d76eb1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,,,,button_click
2025-08-12 03:14:15.183000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968455183-9354afc8-728c-4bdc-b0a0-5222d04e7e50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,,,,,,,,10,email_checkbox,,,,,,,,,,,,,input_changed
2025-08-12 03:16:24.635000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968584635-afc8728c-abdc-40a0-9222-d04e7e50d4c7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,,,,,,,"Clara Rose Creative (CRC) is a faith-driven design studio dedicated to helping individuals, ministries, and businesses bring their vision to life through purposeful, beautiful branding. Founded by Brittany Sobieski, CRC blends professional design expertise with Catholic values, creating work that is both visually compelling and mission-focused. From custom logos and brand identity packages to marketing materials and event design, CRC serves clients with creativity, integrity, and heart—always striving to reflect truth, beauty, and goodness in every project.",11,description,,,,,,,,,,,,,input_changed
2025-08-12 03:16:24.647000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968584647-728cabdc-30a0-4222-904e-7e50d4c7ee93,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,save,,,,,,,,,,,,,,,,,,,,,button_click
2025-08-12 03:11:55.724000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968315724-9e023ecc-7826-4354-afc8-728cabdc30a0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,,,,,,,https://www.clararosecreative.com,6,website,,,,,,,,,,,,,input_changed
2025-08-12 03:13:54.898000+00:00,2dec65bf-9713-4f8d-88fd-9ba504688aa2,1754949567759x639105313824555300,ajs-next-1754968434898-3ecc7826-9354-4fc8-b28c-abdc30a05222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1754949567759x639105313824555300,,,,,,,,,,,,,,,,,,St. Isidores Church,7,parish,,,,,,,,,,,,,input_changed
