originalTimestamp,category,messageId,anonymousId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,userAgentData.brands,userAgentData.mobile,userAgentData.platform,search_text,traits,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
2025-08-18 17:32:57.295000+00:00,,ajs-next-1755538377295-d4ee09db-6c68-454e-a945-891ca9b6bed2,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,save,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,button_click
2025-08-18 17:34:01.661000+00:00,dashboard,ajs-next-1755538441661-cd112884-864f-401f-8d67-6c91c33a23cc,54542fdc-8d86-40b2-b30b-0b00c569c183,dashboard,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=settings,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=settings,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=settings,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=settings,dashboard,dashboard,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:34:03.236000+00:00,dashboard,ajs-next-1755538443236-2884864f-e01f-4d67-ac91-c33a23ccf679,54542fdc-8d86-40b2-b30b-0b00c569c183,dashboard,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:09:11.367000+00:00,,ajs-next-1755536951367-edb9cc0d-c8b8-4ab8-9d16-99b8d4ee09db,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,10,email_checkbox,,,,,,,,,,,,input_changed
2025-08-18 17:08:48.638000+00:00,,ajs-next-1755536928638-3e06fefb-edb9-4c0d-88b8-0ab85d1699b8,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,Home Services,8,main_category,,,,,,,,,,,,input_changed
2025-08-18 17:34:08.369000+00:00,,ajs-next-1755538448369-21373239-28c0-4816-bf74-e4c3e7977fc2,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,impression
2025-08-18 17:09:16.516000+00:00,,ajs-next-1755536956516-cc0dc8b8-0ab8-4d16-99b8-d4ee09db6c68,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,sales@metalarcdenver.com,9.5,email_display,,,,,,,,,,,,input_changed
2025-08-18 17:36:17.710000+00:00,,ajs-next-1755538577710-c1c7bf9d-29da-4db7-baf0-51dfdf313dae,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,true,,sidebar,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,impression
2025-08-18 17:36:21.568000+00:00,,ajs-next-1755538581568-15370abf-6279-41fa-a03c-cf4e8929a708,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,impression
2025-08-18 17:06:35.294000+00:00,dashboard,ajs-next-1755536795294-d7806c2b-6c12-4764-951a-4cca3e06fefb,54542fdc-8d86-40b2-b30b-0b00c569c183,dashboard,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:33:13.434000+00:00,,ajs-next-1755538393434-7118c79e-49a5-4530-bf6d-9f27284651ce,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/business_profile/metalarc-llc,https://coloradocatholicbusinessdirectory.com/,,"MetalArc, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/metalarc-llc,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,"{'business_id': '1755533063776x956164571796881400', 'email': 'david@metalarcdenver.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2025-08-18 17:08:29.043000+00:00,,ajs-next-1755536909043-d51a4cca-3e06-4efb-adb9-cc0dc8b80ab8,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,www.metalarcdenver.com,6,website,,,,,,,,,,,,input_changed
2025-08-18 17:06:24.706000+00:00,start,ajs-next-1755536784706-d70b3814-f8b4-459b-b595-f95c5e57b481,54542fdc-8d86-40b2-b30b-0b00c569c183,start,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:08:22.036000+00:00,,ajs-next-1755536902036-e764d51a-4cca-4e06-befb-edb9cc0dc8b8,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,7204414654,5,phone,,,,,,,,,,,,input_changed
2025-08-18 17:33:48.130000+00:00,dashboard,ajs-next-1755538428130-78dd0474-cd11-4884-864f-e01f8d676c91,54542fdc-8d86-40b2-b30b-0b00c569c183,dashboard,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:35:20.697000+00:00,,ajs-next-1755538520697-42b44a2e-176a-4bff-a2e9-0644d56e602d,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,search,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,button_click
2025-08-18 17:32:48.090000+00:00,,ajs-next-1755538368090-99b8d4ee-09db-4c68-a54e-e945891ca9b6,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,Architectural Metalwork and Welding,9,sub_category,,,,,,,,,,,,input_changed
2025-08-18 17:33:13.434000+00:00,profile,ajs-next-1755538393434-c79e49a5-5530-4f6d-9f27-284651ced775,54542fdc-8d86-40b2-b30b-0b00c569c183,business_profile,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/business_profile/metalarc-llc,https://coloradocatholicbusinessdirectory.com/,,"MetalArc, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/metalarc-llc,/business_profile/metalarc-llc,https://coloradocatholicbusinessdirectory.com/,,"MetalArc, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/metalarc-llc,profile,business_profile,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:35:24.264000+00:00,,ajs-next-1755538524264-e415fa33-4af5-4b36-8f0b-1e4b27e31979,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"1747864432460x772931238395911000, 1755533063776x956164571796881400, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1753911193017x504194995643152640, 1744335958024x226211831616957250, 1747398900475x598159844147748100, 1749742920378x965836759111504900, 1754505203290x671062062407191900, 1747216018889x770977089491677400, 1751319669665x621437589169731200, 1744398484109x785674167096991400, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1744748222708x779656090283929300, 1746855895334x711816173120128000",false,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,impression
2025-08-18 17:35:23.658000+00:00,,ajs-next-1755538523658-4f1e2371-e415-4a33-8af5-ab36cf0b1e4b,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,true,,sidebar,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,impression
2025-08-18 17:35:23.353000+00:00,,ajs-next-1755538523353-b44cc916-4f1e-4371-a415-fa334af5ab36,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,"{'business_id': '1755533063776x956164571796881400', 'email': 'david@metalarcdenver.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2025-08-18 17:36:05.036000+00:00,profile,ajs-next-1755538565036-12099465-df80-4203-9449-701bb6995ba5,54542fdc-8d86-40b2-b30b-0b00c569c183,business_profile,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/business_profile/portam-interiors-1753911193017x504194995643152640,https://coloradocatholicbusinessdirectory.com/,,"MetalArc, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/portam-interiors-1753911193017x504194995643152640,/business_profile/portam-interiors-1753911193017x504194995643152640,https://coloradocatholicbusinessdirectory.com/,,"MetalArc, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/portam-interiors-1753911193017x504194995643152640,profile,business_profile,1753911193017x504194995643152640,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:35:10.932000+00:00,,ajs-next-1755538510932-fd822481-7bc8-42b4-8a2e-176a0bff22e9,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,?confirmation_email=1755536793368x312021292101902800,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1755536793368x312021292101902800,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,"{'business_id': '1755533063776x956164571796881400', 'email': 'david@metalarcdenver.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2025-08-18 17:35:10.932000+00:00,index,ajs-next-1755538510932-24817bc8-42b4-4a2e-976a-0bff22e90644,54542fdc-8d86-40b2-b30b-0b00c569c183,index,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,?confirmation_email=1755536793368x312021292101902800,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1755536793368x312021292101902800,/,,?confirmation_email=1755536793368x312021292101902800,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1755536793368x312021292101902800,index,index,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:36:17.397000+00:00,,ajs-next-1755538577397-5856a753-c1c7-4f9d-a9da-fdb77af051df,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,"{'business_id': '1755533063776x956164571796881400', 'email': 'david@metalarcdenver.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2025-08-18 17:34:07.840000+00:00,,ajs-next-1755538447840-dec6ea32-2137-4239-a8c0-f816ff74e4c3,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,"{'business_id': '1755533063776x956164571796881400', 'email': 'david@metalarcdenver.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2025-08-18 17:33:28.227000+00:00,,ajs-next-1755538408227-49a55530-bf6d-4f27-a846-51ced7753c0d,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/business_profile/metalarc-llc,https://coloradocatholicbusinessdirectory.com/,,"MetalArc, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/metalarc-llc,,,,,,,,1755533063776x956164571796881400,,visit_website,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,button_click
2025-08-18 17:35:23.961000+00:00,,ajs-next-1755538523961-2371e415-fa33-4af5-ab36-cf0b1e4b27e3,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,1744335958024x226211831616957250,true,,main_list,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,impression
2025-08-18 17:36:21.013000+00:00,index,ajs-next-1755538581013-df511537-0abf-4279-b1fa-e03ccf4e8929,54542fdc-8d86-40b2-b30b-0b00c569c183,index,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:35:11.458000+00:00,,ajs-next-1755538511458-7bc842b4-4a2e-476a-8bff-22e90644d56e,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,impression
2025-08-18 17:30:04.223000+00:00,,ajs-next-1755538204223-c8b80ab8-5d16-49b8-94ee-09db6c68e54e,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,"MetalArc, LLC is a family-owned welding and fabrication company based in Englewood, Colorado. We specialize in architectural metalwork in a broad spectrum of materials, including custom railings, stairs, and canopies. Whether for commercial or residential projects, we offer a wide range of design, fabrication, and welding services. With four generations of metalworking heritage, we combine craftsmanship, innovation, and integrity to deliver work that is built to last. Whether it’s a one-of-a-kind design or a practical repair, everything we do is client specific and custom as our mission is to serve our clients with excellence, bringing strength and beauty to every project.",11,description,,,,,,,,,,,,input_changed
2025-08-18 17:32:39.227000+00:00,,ajs-next-1755538359227-5d1699b8-d4ee-49db-ac68-e54ee945891c,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,"MetalArc, LLC is a family-owned welding and fabrication company based in Englewood, Colorado. We specialize in architectural metalwork in a broad spectrum of materials, including custom railings, stairs, and canopies. Either for commercial or residential projects, we offer a wide range of design, fabrication, and welding services. With four generations of metalworking heritage, we combine craftsmanship, innovation, and integrity to deliver work that is built to last. Whether it’s a one-of-a-kind design or a practical repair, we provide client-specific, custom solutions, as our mission is to serve our clients with excellence, bringing strength and beauty to every project.",11,description,,,,,,,,,,,,input_changed
