anonymousId,messageId,userId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,location,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,city,search_text,parish,traits,event_type
9fedd185-67d1-4652-a426-7e2c22373b61,ajs-next-1783948864265-67d18652-a426-4e2c-a237-3b6177582a4f,,2026-07-13 13:21:04.265000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,1744335958024x226211831616957250,main_list,true,,,,,,,,,,,,,,,impression
9fedd185-67d1-4652-a426-7e2c22373b61,ajs-next-1783948864267-8652a426-7e2c-4237-bb61-77582a4f862f,,2026-07-13 13:21:04.267000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,,sidebar,true,,,,,,,,,,,,,,,impression
9fedd185-67d1-4652-a426-7e2c22373b61,ajs-next-1783948863763-519fedd1-8567-4186-92a4-267e2c22373b,,2026-07-13 13:21:03.763000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,,,,search,search,/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,search,search,,,,,,page
9fedd185-67d1-4652-a426-7e2c22373b61,ajs-next-1783948864881-22373b61-7758-4a4f-862f-db5e375f6c9b,,2026-07-13 13:21:04.881000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,1747216018889x770977089491677400,,false,,,,,,,,,,,,,,,impression
9fedd185-67d1-4652-a426-7e2c22373b61,ajs-next-1783948864573-a4267e2c-2237-4b61-b758-2a4f862fdb5e,,2026-07-13 13:21:04.573000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,1747216018889x770977089491677400,,false,,,,,,,,,,,,,,,impression
9fedd185-67d1-4652-a426-7e2c22373b61,ajs-next-1783948863951-d18567d1-8652-4426-be2c-22373b617758,,2026-07-13 13:21:03.951000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,,sidebar,true,,,,,,,,,,,,,,,impression
9cba8fb8-ada1-4f14-a5d9-4fb7867fa74a,ajs-next-1783952920105-ea2f9f8d-b64e-4d76-b537-fd53937258d8,,2026-07-13 14:28:40.105000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.51 Mobile/15E148 Safari/604.1",/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,,,,1747216018889x770977089491677400,,,,,,,,,,,,visit_website,,,,,button_click
9cba8fb8-ada1-4f14-a5d9-4fb7867fa74a,ajs-next-1783952901367-f88e3ed0-79ab-47a3-a926-a54d96ce79b6,,2026-07-13 14:28:21.367000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.51 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,,,,search,search,/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,search,search,,,,,,page
9cba8fb8-ada1-4f14-a5d9-4fb7867fa74a,ajs-next-1783952902280-27a3a926-a54d-46ce-b9b6-cdcabbdc93f8,,2026-07-13 14:28:22.280000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.51 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,1747216018889x770977089491677400,,false,,,,,,,,,,,,,,,impression
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783954006094-9fb011e2-2231-419e-b4cc-db3775d3a83d,,2026-07-13 14:46:46.094000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,,,,1744260813114x505427712482621440,,,profile,business_profile,/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,profile,business_profile,,,,,,page
9cba8fb8-ada1-4f14-a5d9-4fb7867fa74a,ajs-next-1783952901669-3ed079ab-27a3-4926-a54d-96ce79b6cdca,,2026-07-13 14:28:21.669000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.51 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,,sidebar,true,,,,,,,,,,,,,,,impression
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783953942275-99e6d4af-7e80-4703-9f00-1b39af1413e8,,2026-07-13 14:45:42.275000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,1744335958024x226211831616957250,main_list,true,,,,,,,,,,,,,,,impression
9cba8fb8-ada1-4f14-a5d9-4fb7867fa74a,ajs-next-1783952901972-79ab27a3-a926-454d-96ce-79b6cdcabbdc,,2026-07-13 14:28:21.972000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.51 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,1744579851707x640487742075829500,main_list,true,,,,,,,,,,,,,,,impression
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783954003261-9b06d639-18f4-4735-8f14-56045bb923e0,,2026-07-13 14:46:43.261000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,,,,,sidebar,true,,,,,,,,,,,,,,,impression
9cba8fb8-ada1-4f14-a5d9-4fb7867fa74a,ajs-next-1783952907025-a926a54d-96ce-49b6-8dca-bbdc93f8fe34,,2026-07-13 14:28:27.025000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.51 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,1747216018889x770977089491677400,,false,,,,,,,,,,more_info_text,,,,,button_click
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783953958991-39928dd0-9a25-44bd-9cef-bde0c9cd192d,,2026-07-13 14:45:58.991000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,,,,,,,,,,,,,,,,search,,,,,button_click
9cba8fb8-ada1-4f14-a5d9-4fb7867fa74a,ajs-next-1783952908080-8205ea2f-9f8d-464e-ad76-f537fd539372,,2026-07-13 14:28:28.080000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/150.0.7871.51 Mobile/15E148 Safari/604.1",/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,,,,1747216018889x770977089491677400,,,profile,business_profile,/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,profile,business_profile,,,,,,page
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783953942579-d4af7e80-d703-4f00-9b39-af1413e83992,,2026-07-13 14:45:42.579000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,1747216018889x770977089491677400,,false,,,,,,,,,,,,,,,impression
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783953957363-d7035f00-1b39-4f14-93e8-39928dd09a25,,2026-07-13 14:45:57.363000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,,?query=hvac&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hvac&category=Home%20Services,,,,,main_search,,Other,,,,,,,,,,,Attorney,,,search
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783953958603-13e83992-8dd0-4a25-94bd-5cefbde0c9cd,,2026-07-13 14:45:58.603000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,,,,"1768427614253x929508274229176300, 1753465897836x101289632151690960, 1744282156200x727555159743162000, 1750423781412x480534435350699700, 1783629215270x470942340385689600, 1744260813114x505427712482621440, 1776210729408x448410210135887360",,false,,,,,,,,,,,,,,,impression
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783954002958-a7349b06-d639-48f4-9735-8f1456045bb9,,2026-07-13 14:46:42.958000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,,,,,,,search,search,/search,,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,search,search,,,,,,page
78484536-99e6-44af-be80-d7035f001b39,ajs-next-1783954021285-3fd5aca6-5aa3-4a32-987c-70f5bcb422bf,,2026-07-13 14:47:01.285000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/search,,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,,,,,,,search,search,/search,,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,search,search,,,,,,page
