anonymousId,messageId,category,name,userId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,button_name,userAgentData.brands,userAgentData.mobile,userAgentData.platform,search_text,city,parish,event_type
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226567601-ac54929a-7bfd-4876-9a05-bbe525cbfe88,,,,2025-12-08 20:42:47.601000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,button_click
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226598188-78ce0269-702c-4d7e-af39-44d232f841fc,,,,2025-12-08 20:43:18.188000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=,,,,,,,,,,,search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,button_click
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226613250-32f841fc-4ce2-4c59-93b1-afbc06f99ad7,,,,2025-12-08 20:43:33.250000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=Finance,,,,,,,,1753982403438x535213824960417500,main_list,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,impression
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226453358-6838f9f0-58dc-41ac-9492-9a7bfde876da,index,index,,2025-12-08 20:40:53.358000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,page
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226567908-929a7bfd-e876-4a05-bbe5-25cbfe88a196,,,,2025-12-08 20:42:47.908000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,accounting,,,search
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226612019-702ced7e-2f39-44d2-b2f8-41fc4ce28c59,,,,2025-12-08 20:43:32.019000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=,,,,,,,,,,,search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,button_click
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226462951-8b874d60-30e5-4ebd-8772-c19dfcaa9f9b,404,404,,2025-12-08 20:41:02.951000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/%20legi,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/%20legi,/%20legi,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/%20legi,404,404,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,page
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226612937-44d232f8-41fc-4ce2-8c59-93b1afbc06f9,,,,2025-12-08 20:43:32.937000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=Finance,,,,,,,,,sidebar,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,impression
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226802196-8c085de4-2931-4d4b-8c36-a22690db16d5,index,index,,2025-12-08 20:46:42.196000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,page
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226591521-eac39a32-78ce-4269-b02c-ed7e2f3944d2,,,,2025-12-08 20:43:11.521000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=,,,,,,,,,,,search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,button_click
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226569747-023aed89-eceb-49b3-aac3-9a3278ce0269,search,search,,2025-12-08 20:42:49.747000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=,search,search,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,page
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226802642-29313d4b-8c36-4226-90db-16d51903303b,,,,2025-12-08 20:46:42.641000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1752717497153x537286585580736960",,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,impression
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226612632-2f3944d2-32f8-41fc-8ce2-8c5993b1afbc,search,search,,2025-12-08 20:43:32.632000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=Finance,/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=Finance,search,search,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,page
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226570358-eceb89b3-eac3-4a32-b8ce-0269702ced7e,,,,2025-12-08 20:42:50.358000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=,,,,,,,,1743547621069x279645472884266780,main_list,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,impression
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226612325-ed7e2f39-44d2-42f8-81fc-4ce28c5993b1,Finance,,,2025-12-08 20:43:32.325000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=accounting&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=accounting&category=,,,,,,,,,main_search,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,accounting,,St. John the Baptist - Longmont,search
38f9f058-dc81-4c54-929a-7bfde876da05,ajs-next-1765226802639-5de42931-3d4b-4c36-a226-90db16d51903,,,,2025-12-08 20:46:42.639000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1752717497153x537286585580736960",,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,impression
105e7a73-782a-4fa4-9bfd-e49f0cbde357,ajs-next-1765229180952-f29f30ad-5132-4d85-9ff9-623d8f9c4c68,profile,business_profile,,2025-12-08 21:26:20.952000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_1_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/143.0.7499.92 Mobile/15E148 Safari/604.1",/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,profile,business_profile,1747216018889x770977089491677400,,,,,,,,,,page
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230599119-e14e15b9-7c2f-449a-aec5-a16535e176a3,index,index,,2025-12-08 21:49:59.119000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,page
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230599567-b97c2fd4-9aae-45a1-a535-e176a3e132c5,,,,2025-12-08 21:49:59.567000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960",,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,impression
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230613661-23febb9d-3b50-4d9e-837c-968c612888ad,index,index,,2025-12-08 21:50:13.661000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,page
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230601350-c5a16535-e176-43e1-b2c5-fa71463bd273,,,,2025-12-08 21:50:01.350000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,search
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230614154-bb9d3b50-8d9e-437c-968c-612888ad578d,,,,2025-12-08 21:50:14.154000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1743549178851x847080663521240200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1753374338412x209529915103450200",,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,impression
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230599575-2fd49aae-c5a1-4535-a176-a3e132c5fa71,,,,2025-12-08 21:49:59.575000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960",,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,impression
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230601042-9aaec5a1-6535-4176-a3e1-32c5fa71463b,,,,2025-12-08 21:50:01.042000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,button_click
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230603260-5a7dfd8b-e35b-4495-b55a-e03d75d2169b,,,,2025-12-08 21:50:03.260000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,1743547621069x279645472884266780,main_list,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,impression
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230602951-327e5a7d-fd8b-435b-a495-f55ae03d75d2,,,,2025-12-08 21:50:02.951000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,sidebar,true,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,impression
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230603571-fd8be35b-a495-455a-a03d-75d2169bd6f5,,,,2025-12-08 21:50:03.571000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,"1747163465846x476237095610093000, 1754084205128x675147807630683600, 1746548006831x128230088489826860, 1751319669665x621437589169731200, 1747165674437x491901038958021200, 1744282156200x727555159743162000, 1746843461447x686795565273950000, 1747170561218x640297169073643000, 1752182630575x854371423894944000, 1763255155587x707008769292458900, 1753985929691x853149258569598100, 1746765568691x979794717919274100, 1744760380914x558772773612561600, 1762889659042x996969350831174300, 1754081360962x724252535884739300, 1752717497153x537286585580736960, 1755271286521x378031808974615550, 1750436264420x989591292213482400, 1754949567759x639105313824555300, 1755533063776x956164571796881400, 1762957766158x632118084948257900, 1757437593796x460281345015416640, 1747216018889x770977089491677400, 1744748222708x779656090283929300, 1751744301621x758526182685981300, 1753909381745x872991521395046100, 1759930025997x126109694575208930, 1750423781412x480534435350699700, 1761762460002x434978052003146300, 1753982403438x535213824960417500, 1762271200864x775090106640580500, 1744175271939x575064790204550460, 1749057953945x756346430245684600, 1745273541628x945470626229355500, 1753135741395x558904608479141570, 1750784475796x702583457937545900, 1757720364741x595714121363069200, 1754941249648x796792188496967000, 1747864432460x772931238395911000, 1754505203290x671062062407191900, 1748581534531x956271769254002200, 1757355028996x505189727810192200, 1747420152884x437771544876149700, 1759153763139x433792388290277000, 1758568877707x715638242996164100, 1746631267951x741803061642879500, 1763305551668x997299018011994600, 1744907031541x119079844893356540, 1758147388607x898014240790697700, 1749580724532x760028975589297300, 1748365021326x105262688542451250, 1763569204895x378265538177280400, 1754624056001x759184470890143000, 1746467711533x453074785848415400, 1757369121056x350487849823425600, 1744260813114x505427712482621440, 1744743906400x631087870982087000, 1761044854709x307607562836745150, 1757438153395x416809556103947500, 1744398484109x785674167096991400, 1747594874125x270237571814453630, 1750784029587x963255839088365200, 1753465897836x101289632151690960, 1761762406893x958878656538368500, 1745528732739x896561533370513300, 1758120880051x675194275556497400, 1746635677548x343522492232585660, 1751402056748x637551618886434600, 1749068120323x412920063824988600, 1744319857648x144922844539837200, 1763509156539x144450665564595840, 1747398900475x598159844147748100, 1754927931120x470668069008822300, 1764963280733x431041418968701760, 1744740154739x566945822952470660, 1760458225389x690604949380638100, 1747827548541x313848517899538500, 1749173974503x736079030141835600, 1747221865162x703532834449508000, 1747415704843x665338483592092500, 1764893879099x465248075524681500, 1763672237927x725969385673238800, 1751749348389x952656707958261400, 1761919898226x928695665795906700, 1755621956288x571897163769246900, 1764711530894x480989914892320700, 1765001972595x338020444395840100, 1760118921086x941497076227920600, 1747185390251x665604546429507900, 1764342295066x618134664283571500, 1751224250248x539537516841198200, 1744397288473x909294892772270800, 1763408145585x201322720695875870, 1750783679107x801419812763124500, 1744391553368x301043576290850300, 1747183179554x540122160625888100, 1751425811600x127124815802215140, 1744643921578x315333816253624100, 1744736810207x919925185055488400, 1744751205492x235134337285239230, 1753374338412x209529915103450200, 1749742920378x965836759111504900, 1746855895334x711816173120128000, 1753911193017x504194995643152640, 1746938798847x931997689495082400, 1759423986281x805514757919405700, 1762364811793x796217509980630800, 1745597587022x519433479989605000, 1745533127765x291393362647413700, 1744134674881x127285411168640110, 1761930377989x951815782791809400, 1750783674403x491887953737125700, 1746827109704x963221719337950200, 1744157592334x292550965261606100, 1758312173588x895819358343598700, 1750785338983x949958887494882000, 1764781838221x716772635359430500, 1747184079669x994211808429350800, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1744737250347x219277345743008400, 1744579851707x640487742075829500, 1748389292320x918627677903932400, 1752687366861x422755081931784260, 1743547621069x279645472884266780, 1747848709032x210920410073364830, 1763148950401x545361905340972600",,false,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,impression
4e15b97c-2fd4-4aae-85a1-6535e176a3e1,ajs-next-1765230602646-8e89327e-5a7d-4d8b-a35b-a495f55ae03d,search,search,,2025-12-08 21:50:02.646000+00:00,"Mozilla/5.0 (Linux; Android 16; SM-S916U1 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/142.0.7444.171 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Android WebView', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,page
ea01e576-c598-4068-9905-88b29ebff7be,ajs-next-1765231185297-e576c598-4068-4905-88b2-9ebff7be234e,,,,2025-12-08 21:59:45.297000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1744579851707x640487742075829500",,true,,,,,,,,impression
ea01e576-c598-4068-9905-88b29ebff7be,ajs-next-1765231185300-c5984068-5905-48b2-9ebf-f7be234e0ff6,,,,2025-12-08 21:59:45.300000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1744579851707x640487742075829500",,true,,,,,,,,impression
ea01e576-c598-4068-9905-88b29ebff7be,ajs-next-1765231184993-a5ea01e5-76c5-4840-a859-0588b29ebff7,index,index,,2025-12-08 21:59:44.993000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,page
8d13d7aa-901a-457e-b7bf-41c95d63f2af,ajs-next-1765250786856-a48d13d7-aa90-4a45-beb7-bf41c95d63f2,about_us,about_us,,2025-12-09 03:26:26.856000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1763033715257x474461703909558900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763033715257x474461703909558900,/about_us/1763033715257x474461703909558900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763033715257x474461703909558900,about_us,about_us,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,page
