originalTimestamp,messageId,anonymousId,userId,category,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,path,referrer,search,title,url,category_properties,name_properties,button_name,location,search_text,traits,event_type
2026-02-27 17:57:14.129000+00:00,ajs-next-1772215034129-6bdf3058-61b9-4ac8-95b6-303dad9f4c31,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,true,,,,,,,,,sidebar,,,impression
2026-02-27 17:33:32.628000+00:00,ajs-next-1772213612628-af0bb17c-8b63-4887-a262-8aaa6a4f3c7e,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,true,,,,,,,,,sidebar,,,impression
2026-02-27 18:03:25.628000+00:00,ajs-next-1772215405628-51742377-29fd-4e43-9825-aeb0ea8326d0,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1750783679107x801419812763124500,,,,,,,,,visit_website,,,,button_click
2026-02-27 17:27:19.774000+00:00,ajs-next-1772213239774-e0798c94-0b85-47b2-95b9-c45a567eb11a,798c940b-8587-4295-b9c4-5a567eb11a3f,,index,index,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-02-27 17:33:32.934000+00:00,ajs-next-1772213612934-b17c8b63-c887-4262-8aaa-6a4f3c7eb1cd,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1744579851707x640487742075829500,true,,,,,,,,,main_list,,,impression
2026-02-27 17:33:15.792000+00:00,ajs-next-1772213595792-f3d3e450-d932-4153-8e61-2393a82c0842,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,true,,,,,,,,,sidebar,,,impression
2026-02-27 17:35:40.306000+00:00,ajs-next-1772213740306-0ca497ab-dce1-4cf2-aa89-9f164254f311,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/treeline-roofing--construction-1763408145585x201322720695875870,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1763408145585x201322720695875870,,,,,,,,,visit_website,,,,button_click
2026-02-27 17:57:12.073000+00:00,ajs-next-1772215032073-e06cc1ef-67eb-4dae-b2df-7a60cdb1b871,798c940b-8587-4295-b9c4-5a567eb11a3f,,Other,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,,,,,,,,,,,,search
2026-02-27 17:33:25.353000+00:00,ajs-next-1772213605353-4851c299-d9ba-41f7-baa9-80bf9674e53d,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/matt-mathias-homes-1759930025997x126109694575208930,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes-1759930025997x126109694575208930,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1759930025997x126109694575208930,,/business_profile/matt-mathias-homes-1759930025997x126109694575208930,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes-1759930025997x126109694575208930,profile,business_profile,,,,,page
2026-02-27 18:02:52.228000+00:00,ajs-next-1772215372228-ccf2aefd-5941-47f0-b954-52f86f553e88,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1768844277981x664142917381285000,,,,,,,,,visit_website,,,,button_click
2026-02-27 17:32:54.679000+00:00,ajs-next-1772213574679-c8b240f9-2546-4780-90fa-e45e4835ae6b,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,true,,,,,,,,,sidebar,,,impression
2026-02-27 17:32:54.982000+00:00,ajs-next-1772213574982-40f92546-a780-40fa-a45e-4835ae6b8688,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1744579851707x640487742075829500,true,,,,,,,,,main_list,,,impression
2026-02-27 17:33:16.408000+00:00,ajs-next-1772213596408-d932d153-ce61-4393-a82c-0842d31881d4,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,"1763148950401x545361905340972600, 1770943484557x164806709481949200, 1751319669665x621437589169731200, 1763255155587x707008769292458900, 1753911193017x504194995643152640, 1759930025997x126109694575208930, 1746855895334x711816173120128000, 1744335958024x226211831616957250, 1755621956288x571897163769246900, 1754505203290x671062062407191900, 1745273541628x945470626229355500, 1747398900475x598159844147748100, 1744398484109x785674167096991400, 1744751205492x235134337285239230, 1749742920378x965836759111504900, 1763408145585x201322720695875870, 1744579851707x640487742075829500, 1759423986281x805514757919405700, 1759153763139x433792388290277000, 1747216018889x770977089491677400, 1755533063776x956164571796881400, 1754927931120x470668069008822300, 1747864432460x772931238395911000, 1768581853937x610498789092930300, 1750783674403x491887953737125700, 1744748222708x779656090283929300",false,,,,,,,,,,,,impression
2026-02-27 17:56:59.618000+00:00,ajs-next-1772215019618-0dd127b2-4e90-4af8-a06c-c1ef67eb4dae,798c940b-8587-4295-b9c4-5a567eb11a3f,,index,index,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-02-27 17:57:45.269000+00:00,ajs-next-1772215065269-58e30e6e-1070-4dc5-a635-0cb7a92ddda0,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/donnelly-construction--1771021914207x198452557005754900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/donnelly-construction--1771021914207x198452557005754900,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1771021914207x198452557005754900,,/business_profile/donnelly-construction--1771021914207x198452557005754900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/donnelly-construction--1771021914207x198452557005754900,profile,business_profile,,,,,page
2026-02-27 18:02:43.295000+00:00,ajs-next-1772215363295-512cccf2-aefd-4941-87f0-f95452f86f55,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1768844277981x664142917381285000,,,,,,,,,visit_website,,,,button_click
2026-02-27 17:57:14.741000+00:00,ajs-next-1772215034741-61b9eac8-d5b6-403d-ad9f-4c31cd4908e0,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,"1746843461447x686795565273950000, 1748389292320x918627677903932400, 1747221865162x703532834449508000, 1768427614253x929508274229176300, 1761044854709x307607562836745150, 1745597587022x519433479989605000, 1750423781412x480534435350699700, 1744907031541x119079844893356540, 1744319857648x144922844539837200, 1744737250347x219277345743008400, 1758147388607x898014240790697700, 1762364811793x796217509980630800, 1766070455303x639821695383855700, 1757720364741x595714121363069200, 1747163465846x476237095610093000, 1750784475796x702583457937545900, 1747170561218x640297169073643000, 1753465897836x101289632151690960, 1763569204895x378265538177280400, 1748365021326x105262688542451250, 1760118921086x941497076227920600, 1758568877707x715638242996164100, 1746467711533x453074785848415400, 1763305551668x997299018011994600, 1771021914207x198452557005754900, 1763509156539x144450665564595840, 1748581534531x956271769254002200, 1771545376609x752763268373144000, 1751402056748x637551618886434600, 1744743906400x631087870982087000, 1770755356265x111382421474427680, 1755271286521x378031808974615550, 1768844277981x664142917381285000, 1750436264420x989591292213482400, 1745533127765x291393362647413700, 1747184079669x994211808429350800, 1747165674437x491901038958021200, 1769635123521x385801932800474700, 1762889659042x996969350831174300, 1765001972595x338020444395840100, 1764711530894x480989914892320700, 1758120880051x675194275556497400, 1744736810207x919925185055488400, 1750783679107x801419812763124500, 1757355028996x505189727810192200, 1769719058268x843927058977011000, 1744282156200x727555159743162000, 1749068120323x412920063824988600, 1762271200864x775090106640580500, 1754941249648x796792188496967000, 1753985929691x853149258569598100, 1771538218470x758525499484679000, 1749580724532x760028975589297300, 1752687366861x422755081931784260, 1754949567759x639105313824555300, 1744260813114x505427712482621440, 1746548006831x128230088489826860, 1751744301621x758526182685981300, 1764342295066x618134664283571500, 1752182630575x854371423894944000",false,,,,,,,,,,,,impression
2026-02-27 17:57:11.768000+00:00,ajs-next-1772215031768-baf8e06c-c1ef-47eb-8dae-32df7a60cdb1,798c940b-8587-4295-b9c4-5a567eb11a3f,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,,,,,,,,,,search,,,,button_click
2026-02-27 17:58:16.704000+00:00,ajs-next-1772215096704-51375174-2377-49fd-9e43-5825aeb0ea83,798c940b-8587-4295-b9c4-5a567eb11a3f,,profile,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1750783679107x801419812763124500,,/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,profile,business_profile,,,,,page
2026-02-27 18:48:30.389000+00:00,ajs-next-1772218110389-a94ffc08-0f08-4c26-9ee9-341f4bc81a26,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1752717497153x537286585580736960",true,,,,,,,,,,,,impression
2026-02-27 18:48:30.388000+00:00,ajs-next-1772218110388-1201a94f-fc08-4f08-8c26-dee9341f4bc8,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1752717497153x537286585580736960",true,,,,,,,,,,,,impression
2026-02-27 18:48:30.002000+00:00,ajs-next-1772218110002-e4920994-1201-494f-bc08-0f088c26dee9,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,"{'email': 'brooke@sparkmarketingandconsulting.com', 'is_logged_in': True}",identify
2026-02-27 18:48:30.005000+00:00,ajs-next-1772218110005-09941201-a94f-4c08-8f08-8c26dee9341f,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,index,index,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-02-27 18:55:03.534000+00:00,ajs-next-1772218503534-f59682c9-0f4e-4496-909d-83672f7045d8,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,"{'email': 'brooke@sparkmarketingandconsulting.com', 'is_logged_in': True}",identify
2026-02-27 18:56:29.820000+00:00,ajs-next-1772218589820-217d3f18-01fa-478b-bc08-5ba5050a4695,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,index,index,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-02-27 18:56:29.818000+00:00,ajs-next-1772218589818-b416217d-3f18-41fa-a78b-bc085ba5050a,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,"{'email': 'brooke@sparkmarketingandconsulting.com', 'is_logged_in': True}",identify
2026-02-27 18:55:04.184000+00:00,ajs-next-1772218504184-0f4ec496-d09d-4367-af70-45d85072194a,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250",true,,,,,,,,,,,,impression
2026-02-27 18:56:30.357000+00:00,ajs-next-1772218590357-3f1801fa-e78b-4c08-9ba5-050a46955905,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753982403438x535213824960417500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1743549178851x847080663521240200",true,,,,,,,,,,,,impression
2026-02-27 18:55:03.537000+00:00,ajs-next-1772218503537-82c90f4e-c496-409d-8367-2f7045d85072,7da74e2b-add4-465f-969b-36d1e9b1a83e,1753374338412x209529915103450200,index,index,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-02-27 20:30:17.960000+00:00,ajs-next-1772224217960-cfa52a81-41eb-479d-b246-a862d6564da7,50791c11-b3e0-4274-9321-018276f98310,,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753982403438x535213824960417500,,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,,,,page
2026-02-27 20:30:15.880000+00:00,ajs-next-1772224215880-2abd96e1-33bb-40a3-b811-f0fab08cb0bc,50791c11-b3e0-4274-9321-018276f98310,,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1744335958024x226211831616957250,,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,,,,,page
2026-02-27 20:30:12.836000+00:00,ajs-next-1772224212836-f65ad08e-5cac-4985-8dcf-1e466b2f7ab0,50791c11-b3e0-4274-9321-018276f98310,,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1743547621069x279645472884266780,,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,,,,,page
2026-02-27 22:10:51.615000+00:00,ajs-next-1772230251615-14cbe4e1-0d01-4e22-b533-6b4896c5a6f5,74c3fb25-8bb2-4470-95e2-f2e40621b74f,,profile,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753374338412x209529915103450200,,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,,,,,page
