category,messageId,name,userId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,search_text,email,input_num,input_name,city,parish,input_value,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,properties,traits,event_type
,ajs-next-1772483892851-c3607eb3-9e86-4b51-85fb-a91736d32fe7,,1772482882558x843076024552954900,2026-03-02 20:38:12.851000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,9,sub_category,,,Chiropractic,,,,,,,,,,,,input_changed
,ajs-next-1772483735150-dcbcacce-b568-4167-b24f-d01f713ac60f,,,2026-03-02 20:35:35.150000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,button_click
Health & Wellness,ajs-next-1772483757108-25f93c9b-9c73-4177-af5a-28dbf3ac0bca,,,2026-03-02 20:35:57.108000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,main_search,chiropractor,,,,,,,,,,,,,,,,,,search
,ajs-next-1772483827085-8afd782d-656d-41fa-bcec-1c7fe60c8a56,,1772482882558x843076024552954900,2026-03-02 20:37:07.085000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,2,logo,,,,,,,,,,,,,,,input_changed
search,ajs-next-1772483757415-3c9b9c73-3177-4f5a-a8db-f3ac0bca38e5,search,,2026-03-02 20:35:57.415000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=Health%20%26%20Wellness,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=Health%20%26%20Wellness,search,search,,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772483781684-82f650d2-dd10-471f-8c60-4d27260cb7ae,,1772482882558x843076024552954900,2026-03-02 20:36:21.684000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'business_id': '1772482882558x843076024552954900', 'email': 'drpeter@thepeakhc.com'}",identify
,ajs-next-1772483836453-782d656d-31fa-4cec-9c7f-e60c8a56c360,,1772482882558x843076024552954900,2026-03-02 20:37:16.453000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'business_id': '1772482882558x843076024552954900', 'input_num': '2', 'input_name': 'logo'}",,input_changed
,ajs-next-1772484100352-bb5185fb-a917-46d3-afe7-cbe5cceb0a7b,,1772482882558x843076024552954900,2026-03-02 20:41:40.352000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,11,description,,,,,,,,,,,,,,,input_changed
,ajs-next-1772484905329-cbe5cceb-0a7b-44f6-869c-b9e1bb9e8fd9,,1772482882558x843076024552954900,2026-03-02 20:55:05.329000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,faith,,,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1772483783746-3e16f294-794f-4afd-b82d-656d31fabcec,,1772482882558x843076024552954900,2026-03-02 20:36:23.746000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'business_id': '1772482882558x843076024552954900', 'email': 'drpeter@thepeakhc.com', 'is_logged_in': True}",identify
,ajs-next-1772483881726-e60c8a56-c360-4eb3-9e86-bb5185fba917,,1772482882558x843076024552954900,2026-03-02 20:38:01.726000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'input_value': 'St. Mark - Highlands Ranch', 'business_id': '1772482882558x843076024552954900', 'input_num': '7', 'input_name': 'parish'}",,input_changed
,ajs-next-1772483807724-794f8afd-782d-456d-b1fa-bcec1c7fe60c,,1772482882558x843076024552954900,2026-03-02 20:36:47.724000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,3,address,,,"8199 Southpark Ln Ste 150, Littleton, CO 80120, USA",,,,,,,,,,,,input_changed
start,ajs-next-1772483764418-bb1f9158-82f6-40d2-9d10-271f0c604d27,start,,2026-03-02 20:36:04.418000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772483865524-bcec1c7f-e60c-4a56-8360-7eb39e86bb51,,1772482882558x843076024552954900,2026-03-02 20:37:45.524000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,5,phone,,,3033391575,,,,,,,,,,,,input_changed
,ajs-next-1772483903076-9e86bb51-85fb-4917-b6d3-2fe7cbe5cceb,,1772482882558x843076024552954900,2026-03-02 20:38:23.076000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,,,,,9.5,email_display,,,info@thepeakhc.com,,,,,,,,,,,,input_changed
,ajs-next-1772484896285-2fe7cbe5-cceb-4a7b-b4f6-069cb9e1bb9e,,1772482882558x843076024552954900,2026-03-02 20:54:56.285000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,save,,,,,,,,,,,,,,,,,,,,button_click
search,ajs-next-1772487902315-9233f59a-acea-471c-af93-b056c074a143,search,1772482882558x843076024552954900,2026-03-02 21:45:02.315000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,search,search,,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772484967554-530b7e04-750e-41fe-aa04-40e00b5dc21a,,1772482882558x843076024552954900,2026-03-02 20:56:07.554000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/peak-health-center,https://coloradocatholicbusinessdirectory.com/,,Peak Health Center | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/peak-health-center,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1772482882558x843076024552954900,,visit_website,,,,,,,,,,,,,,,,,,,,button_click
profile,ajs-next-1772487953460-1f39aacd-602d-4d8b-a158-4805be979871,business_profile,1772482882558x843076024552954900,2026-03-02 21:45:53.460000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/peak-health-center,https://coloradocatholicbusinessdirectory.com/,,Peak Health Center | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/peak-health-center,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/business_profile/peak-health-center,https://coloradocatholicbusinessdirectory.com/,,Peak Health Center | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/peak-health-center,profile,business_profile,1772482882558x843076024552954900,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1772488134014-a5c3dabc-4d64-45ab-9010-1089dd4781a3,,1772482882558x843076024552954900,2026-03-02 21:48:54.014000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,button_click
about_us,ajs-next-1772486248267-8719b486-8ab4-4993-acc7-d5e7c9a01b88,about_us,,2026-03-02 21:17:28.267000+00:00,19b4868a-b479-43ac-87d5-e7c9a01b88bf,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772173786312x262102550462090620,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772173786312x262102550462090620,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'path': '/about_us/1772173786312x262102550462090620', 'referrer': '', 'search': '', 'title': '| Colorado Catholic Business Directory', 'url': 'https://coloradocatholicbusinessdirectory.com/about_us/1772173786312x262102550462090620', 'category': 'about_us', 'name': 'about_us'}",,page
,ajs-next-1772487895647-9d49bebb-ec5e-4bca-8660-b9c60d3e61ae,,1772482882558x843076024552954900,2026-03-02 21:44:55.647000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'business_id': '1772482882558x843076024552954900', 'email': 'drpeter@thepeakhc.com', 'is_logged_in': True}",identify
search,ajs-next-1772488130584-0f8912ea-200f-47f5-a5c3-dabc4d64e5ab,search,1772482882558x843076024552954900,2026-03-02 21:48:50.584000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'path': '/search', 'referrer': 'https://coloradocatholicbusinessdirectory.com/', 'search': '', 'title': 'Search | Colorado Catholic Business Directory', 'url': 'https://coloradocatholicbusinessdirectory.com/search', 'category': 'search', 'name': 'search'}",,page
,ajs-next-1772488970940-81a38e1b-acc1-4f21-9408-f217472cddc5,,1772482882558x843076024552954900,2026-03-02 22:02:50.940000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractic&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractic&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'category': 'Health & Wellness', 'city': '', 'search_text': '', 'location': 'main_search', 'parish': ''}",,search
,ajs-next-1772487896106-ec5efbca-c660-49c6-8d3e-61aeb968888f,,1772482882558x843076024552954900,2026-03-02 21:44:56.106000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'business_id': '1770943484557x164806709481949200, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780', 'sponsored_listing': 'true'}",,impression
,ajs-next-1772487952496-e87d3b0c-c2b8-4b0b-b4ea-cb824dfbe2c6,,1772482882558x843076024552954900,2026-03-02 21:45:52.496000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'button_name': 'more_info_text_map', 'sponsored_listing': 'false', 'business_id': '1772482882558x843076024552954900'}",,button_click
,ajs-next-1772487962889-36edbfd7-7efb-48e8-a4fa-a80900a5f977,,1772482882558x843076024552954900,2026-03-02 21:46:02.889000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'business_id': '1772482882558x843076024552954900', 'email': 'drpeter@thepeakhc.com', 'is_logged_in': True}",identify
,ajs-next-1772490927406-a2718a66-c275-4ed6-a624-948b5e4b14d5,,1772482882558x843076024552954900,2026-03-02 22:35:27.406000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,?confirmation_email=1772483780803x154834898630179970,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1772483780803x154834898630179970,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'business_id': '1772482882558x843076024552954900', 'email': 'drpeter@thepeakhc.com', 'is_logged_in': True}",identify
Health & Wellness,ajs-next-1772487928505-52f72406-bb22-41fc-b4eb-8863b5c2e87d,,1772482882558x843076024552954900,2026-03-02 21:45:28.505000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=Health%20%26%20Wellness,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,main_search,chiropractor,,,,,St. Mark - Highlands Ranch,,,,,,,,,,,,,search
,ajs-next-1772488970637-dd4781a3-8e1b-4cc1-bf21-9408f217472c,,1772482882558x843076024552954900,2026-03-02 22:02:50.637000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractic&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractic&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1772488971855-bf219408-f217-472c-9dc5-964abc2cfc4c,,1772482882558x843076024552954900,2026-03-02 22:02:51.855000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,true,,main_list,,,,,,,,,,,,,,,,,,,impression
Health & Wellness,ajs-next-1772487910538-b056c074-a143-485a-923d-686652f72406,,1772482882558x843076024552954900,2026-03-02 21:45:10.538000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,main_search,chiropractor,,,,,,,,,,,,,,,,,,search
,ajs-next-1772487903227-571c6f93-b056-4074-a143-885a523d6866,,1772482882558x843076024552954900,2026-03-02 21:45:03.227000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=chiropractor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=chiropractor&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1772490927887-c275fed6-e624-448b-9e4b-14d593517569,,1772482882558x843076024552954900,2026-03-02 22:35:27.887000+00:00,29696bdb-5c2f-4920-a506-c95bc7305089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,,,,impression
