originalTimestamp,anonymousId,messageId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,location,search_text,city,parish,event_type
2025-12-12 01:42:34.066000+00:00,cce71415-2b8a-4140-81e7-d643529442db,ajs-next-1765503754066-2b8a2140-41e7-4643-9294-42db538253be,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,,,,impression
2025-12-12 01:42:33.762000+00:00,cce71415-2b8a-4140-81e7-d643529442db,ajs-next-1765503753762-4fcce714-152b-4a21-8041-e7d643529442,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
2025-12-12 01:42:33.764000+00:00,cce71415-2b8a-4140-81e7-d643529442db,ajs-next-1765503753764-14152b8a-2140-41e7-9643-529442db5382,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,,,,impression
2025-12-12 07:57:00.727000+00:00,1850106a-7164-4dc7-ab29-87f92f86138a,ajs-next-1765526220727-5b185010-6a71-441d-87ab-2987f92f8613,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1763084430885x243672938003446140,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763084430885x243672938003446140,,,about_us,about_us,/about_us/1763084430885x243672938003446140,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763084430885x243672938003446140,about_us,about_us,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 08:02:34.760000+00:00,790a55b0-4e29-484c-bb54-c86f1533cc72,ajs-next-1765526554760-10790a55-b04e-49d8-8c3b-54c86f1533cc,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1764370690398x106205430573474530,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1764370690398x106205430573474530,,,about_us,about_us,/about_us/1764370690398x106205430573474530,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1764370690398x106205430573474530,about_us,about_us,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 14:27:07.442000+00:00,6a2c9219-7f4c-42cf-873f-ea57bda7fe90,ajs-next-1765549627442-fb6a2c92-197f-4cc2-8f87-3fea57bda7fe,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1763126811107x276196080349973900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763126811107x276196080349973900,,,how_it_works,how_it_works,/how_it_works/1763126811107x276196080349973900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763126811107x276196080349973900,how_it_works,how_it_works,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,page
2025-12-12 14:56:28.022000+00:00,64975383-a24c-4554-a11e-f0c7c1ec4a81,ajs-next-1765551388022-ec649753-83a2-4ca5-94e1-1ef0c7c1ec4a,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1765551391877x764325784038095700,,dashboard,dashboard,/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,,,,,,,,,page
2025-12-12 16:45:07.222000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765557907222-42f4149a-59e9-48a6-aaef-0f9615bf7e44,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,1743549178851x847080663521240200,,,,,,,,,,,,,,visit_website,,,,,button_click
2025-12-12 17:14:10.492000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559650492-68c0ebf8-d493-48bd-8e9e-105e85717347,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1747398900475x598159844147748100,false,,,,,,,,,,,,,more_info_text,,,,,button_click
2025-12-12 16:44:56.855000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765557896855-865d2542-f414-4a59-a978-a66aef0f9615,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,1743549178851x847080663521240200,,business_profile,profile,/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,profile,business_profile,,,,,,,,,page
2025-12-12 16:48:12.292000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558092292-420a06db-7c0f-4f48-a80e-5d49690d1889,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,1743549178851x847080663521240200,,business_profile,profile,/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdogh-1743549178851x847080663521240200,profile,business_profile,,,,,,,,,page
2025-12-12 16:54:51.075000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558491075-14182c18-7e26-4ccf-94ea-a0ebdeab092b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,,business_profile,profile,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,,,,,,,,,page
2025-12-12 16:55:12.566000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558512566-36aef34a-6b3a-44e0-8ca1-6b90a824dd16,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,1752717497153x537286585580736960,true,,,,,,,,,,,,,,main_list,,,,impression
2025-12-12 16:57:52.158000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558672158-f1e349a7-7d4d-43ff-b77d-4163328b2a80,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/how_it_works/1765557894940x935427750747713800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1765557894940x935427750747713800,,,how_it_works,how_it_works,/how_it_works/1765557894940x935427750747713800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1765557894940x935427750747713800,how_it_works,how_it_works,,,,,,,,,page
2025-12-12 16:55:09.577000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558509577-4426571b-62cc-46a9-a3fd-fbdd8003c155,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,search,,,,,button_click
2025-12-12 16:58:19.434000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558699434-165bb804-124e-4457-bcf7-25a0fbcba9c6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/about_us/1765557894940x935427750747713800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1765557894940x935427750747713800,,,about_us,about_us,/about_us/1765557894940x935427750747713800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1765557894940x935427750747713800,about_us,about_us,,,,,,,,,page
2025-12-12 17:13:38.916000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559618916-0b06b689-a8d5-44b5-b6f8-54fd7579de75,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1754927931120x470668069008822300,false,,,,,,,,,,,,,profile_arrow,,,,,button_click
2025-12-12 17:19:39.645000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559979645-2c464556-57e3-49ca-ae81-5ecdae73b1af,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,?query=Grant&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Grant&category=,1747398900475x598159844147748100,false,,,,,,,,,,,,,,,,,,impression
2025-12-12 16:59:13.102000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558753102-2feb11aa-b7fc-40b8-893d-495732eca9f1,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/how_it_works/1765557894940x935427750747713800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1765557894940x935427750747713800,,,how_it_works,how_it_works,/how_it_works/1765557894940x935427750747713800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1765557894940x935427750747713800,how_it_works,how_it_works,,,,,,,,,page
2025-12-12 17:14:11.443000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559651443-9b30290b-a958-4fef-bacd-4a12467eac14,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,1747398900475x598159844147748100,,business_profile,profile,/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,profile,business_profile,,,,,,,,,page
2025-12-12 16:55:04.674000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558504674-0d7b4426-571b-42cc-b6a9-63fdfbdd8003,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,impression
2025-12-12 16:55:12.262000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558512262-7da536ae-f34a-4b3a-84e0-8ca16b90a824,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,true,,,,,,,,,,,,,,sidebar,,,,impression
2025-12-12 16:55:11.794000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558511794-1e947da5-36ae-434a-ab3a-c4e08ca16b90,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,,page
2025-12-12 17:13:17.756000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559597756-1db5dc7f-6f32-4e27-920b-06b689a8d574,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,page
2025-12-12 16:55:12.871000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558512871-f34a6b3a-c4e0-4ca1-ab90-a824dd161357,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"1761044854709x307607562836745150, 1753135741395x558904608479141570, 1751402056748x637551618886434600, 1743549178851x847080663521240200, 1762364811793x796217509980630800, 1753465897836x101289632151690960, 1744397288473x909294892772270800, 1757720364741x595714121363069200, 1747864432460x772931238395911000, 1750784475796x702583457937545900, 1747827548541x313848517899538500, 1751749348389x952656707958261400, 1757369121056x350487849823425600, 1763255155587x707008769292458900, 1747184079669x994211808429350800, 1749173974503x736079030141835600, 1746855895334x711816173120128000, 1762271200864x775090106640580500, 1746635677548x343522492232585660, 1750785338983x949958887494882000, 1747216018889x770977089491677400, 1750783674403x491887953737125700, 1754081360962x724252535884739300, 1761930377989x951815782791809400, 1750783679107x801419812763124500, 1745528732739x896561533370513300, 1744260813114x505427712482621440, 1747848709032x210920410073364830, 1754084205128x675147807630683600, 1744760380914x558772773612561600, 1763148950401x545361905340972600, 1744391553368x301043576290850300, 1763509156539x144450665564595840, 1751425811600x127124815802215140, 1764342295066x618134664283571500, 1746548006831x128230088489826860, 1764963280733x431041418968701760, 1749742920378x965836759111504900, 1747415704843x665338483592092500, 1762957766158x632118084948257900, 1759930025997x126109694575208930, 1751319669665x621437589169731200, 1744743906400x631087870982087000, 1763408145585x201322720695875870, 1747594874125x270237571814453630, 1744157592334x292550965261606100, 1752182630575x854371423894944000, 1760458225389x690604949380638100, 1747170561218x640297169073643000, 1765001972595x338020444395840100, 1744175271939x575064790204550460, 1749057953945x756346430245684600, 1763305551668x997299018011994600, 1751744301621x758526182685981300, 1763672237927x725969385673238800, 1759153763139x433792388290277000, 1744335958024x226211831616957250, 1765399408996x262641226191956400, 1761762406893x958878656538368500, 1754949567759x639105313824555300, 1753909381745x872991521395046100, 1760118921086x941497076227920600, 1752687366861x422755081931784260, 1744751205492x235134337285239230, 1764711530894x480989914892320700, 1747221865162x703532834449508000, 1758312173588x895819358343598700, 1749580724532x760028975589297300, 1754624056001x759184470890143000, 1743547621069x279645472884266780, 1764781838221x716772635359430500, 1748389292320x918627677903932400, 1744398484109x785674167096991400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1747183179554x540122160625888100, 1747185390251x665604546429507900, 1744134674881x127285411168640110, 1762889659042x996969350831174300, 1753982403438x535213824960417500, 1746843461447x686795565273950000, 1747165674437x491901038958021200, 1764893879099x465248075524681500, 1759423986281x805514757919405700, 1748581534531x956271769254002200, 1750423781412x480534435350699700, 1744740154739x566945822952470660, 1758147388607x898014240790697700, 1757355028996x505189727810192200, 1745597587022x519433479989605000, 1749068120323x412920063824988600, 1746827109704x963221719337950200, 1754927931120x470668069008822300, 1752717497153x537286585580736960, 1757437593796x460281345015416640, 1746938798847x931997689495082400, 1746765568691x979794717919274100, 1754941249648x796792188496967000, 1755533063776x956164571796881400, 1755271286521x378031808974615550, 1758568877707x715638242996164100, 1754505203290x671062062407191900, 1744737250347x219277345743008400, 1763569204895x378265538177280400, 1745273541628x945470626229355500, 1748365021326x105262688542451250, 1753985929691x853149258569598100, 1747163465846x476237095610093000, 1750436264420x989591292213482400, 1747420152884x437771544876149700, 1761919898226x928695665795906700, 1753911193017x504194995643152640, 1744282156200x727555159743162000, 1744748222708x779656090283929300, 1745533127765x291393362647413700, 1744907031541x119079844893356540, 1761762460002x434978052003146300, 1757438153395x416809556103947500, 1758120880051x675194275556497400, 1746467711533x453074785848415400, 1755621956288x571897163769246900, 1750784029587x963255839088365200, 1744736810207x919925185055488400, 1744319857648x144922844539837200, 1744643921578x315333816253624100, 1747398900475x598159844147748100, 1746631267951x741803061642879500, 1751224250248x539537516841198200",false,,,,,,,,,,,,,,,,,,impression
2025-12-12 17:13:53.117000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559633117-34593cad-8599-4efd-a8c0-ebf8d49348bd,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,page
2025-12-12 16:54:36.787000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558476788-ec6c30c9-5c33-4bcc-8d51-0d9bc578313a,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,impression
2025-12-12 16:55:09.881000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558509881-571b62cc-76a9-43fd-bbdd-8003c1559ec6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,,,search
2025-12-12 17:14:42.038000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559682038-219fda68-b94b-46d9-b9ec-252c1cbcace3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1744335958024x226211831616957250,true,,,,,,,,,,,,,,main_list,,,,impression
2025-12-12 16:55:04.050000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558504050-d17a0d7b-4426-471b-a2cc-76a963fdfbdd,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
2025-12-12 16:54:50.125000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558490125-30c95c33-cbcc-4d51-8d9b-c578313a7394,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,1753374338412x209529915103450200,true,,,,,,,,,,,,,more_info,,,,,button_click
2025-12-12 16:54:36.178000+00:00,5d2542f4-149a-49e9-b8a6-6aef0f9615bf,ajs-next-1765558476178-4d60ec6c-30c9-4c33-8bcc-0d510d9bc578,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
2025-12-12 17:13:53.419000+00:00,b5dc7f6f-324e-4752-8b06-b689a8d574b5,ajs-next-1765559633419-3cad8599-7efd-48c0-abf8-d49348bdce9e,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,,,,,sidebar,,,,impression
