userId,anonymousId,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,location,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,city,search_text,parish,input_num,input_name,traits,input_value,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,email,event_type
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:03:38.813000+00:00,ajs-next-1765389818813-0af5eb90-09e7-4f5f-964d-eb0340bc5ae5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/solera-national-bank--1746635677548x343522492232585660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1746635677548x343522492232585660,,,profile,business_profile,/business_profile/solera-national-bank--1746635677548x343522492232585660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,profile,business_profile,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 17:56:30.591000+00:00,ajs-next-1765389390591-27ad487f-9fe1-44c9-aad3-c2f2700cbb45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:06:34.367000+00:00,ajs-next-1765389994367-21211487-1eea-46a4-8d0a-2486c6010636,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1753982403438x535213824960417500,true,main_list,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:00:10.446000+00:00,ajs-next-1765389610446-3a877568-5ba5-40c2-9d0d-b9136c9daa01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/how_it_works/1765389228210x557550343483976400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1765389228210x557550343483976400,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1765389228210x557550343483976400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1765389228210x557550343483976400,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:01:20.697000+00:00,ajs-next-1765389680697-4872d23f-f2b1-4995-afe1-bc44b617313b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,"1743547621069x279645472884266780, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:03:57.846000+00:00,ajs-next-1765389837846-eb9009e7-6f5f-464d-ab03-40bc5ae5b77f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/solera-national-bank--1746635677548x343522492232585660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1746635677548x343522492232585660,,,,,,,,,,,,visit_website,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:45.995000+00:00,ajs-next-1765390185995-d3565a2b-27fb-4140-aa8f-ec39aa22ca9c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1753982403438x535213824960417500,true,main_list,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:01:20.225000+00:00,ajs-next-1765389680225-b7334872-d23f-42b1-8995-afe1bc44b617,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:06:34.687000+00:00,ajs-next-1765389994687-14871eea-16a4-4d0a-a486-c60106367d10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,"1744748222708x779656090283929300, 1744643921578x315333816253624100, 1747216018889x770977089491677400, 1763255155587x707008769292458900, 1754505203290x671062062407191900, 1755533063776x956164571796881400, 1755271286521x378031808974615550, 1750785338983x949958887494882000, 1744175271939x575064790204550460, 1757438153395x416809556103947500, 1751224250248x539537516841198200, 1762889659042x996969350831174300, 1747184079669x994211808429350800, 1749580724532x760028975589297300, 1762957766158x632118084948257900, 1746635677548x343522492232585660, 1763305551668x997299018011994600, 1748365021326x105262688542451250, 1765001972595x338020444395840100, 1759423986281x805514757919405700, 1749742920378x965836759111504900, 1762364811793x796217509980630800, 1762271200864x775090106640580500, 1761919898226x928695665795906700, 1744134674881x127285411168640110, 1754949567759x639105313824555300, 1746938798847x931997689495082400, 1757369121056x350487849823425600, 1753982403438x535213824960417500, 1747163465846x476237095610093000, 1747183179554x540122160625888100, 1747827548541x313848517899538500, 1750436264420x989591292213482400, 1763509156539x144450665564595840, 1743547621069x279645472884266780, 1746765568691x979794717919274100, 1745533127765x291393362647413700, 1747185390251x665604546429507900, 1749173974503x736079030141835600, 1760118921086x941497076227920600, 1746631267951x741803061642879500, 1764893879099x465248075524681500, 1750784029587x963255839088365200, 1747864432460x772931238395911000, 1758120880051x675194275556497400, 1744391553368x301043576290850300, 1751749348389x952656707958261400, 1747848709032x210920410073364830, 1747594874125x270237571814453630, 1754927931120x470668069008822300, 1763569204895x378265538177280400, 1763672237927x725969385673238800, 1748389292320x918627677903932400, 1746855895334x711816173120128000, 1751425811600x127124815802215140, 1747170561218x640297169073643000, 1744743906400x631087870982087000, 1759153763139x433792388290277000, 1745528732739x896561533370513300, 1751744301621x758526182685981300, 1747420152884x437771544876149700, 1764781838221x716772635359430500, 1758568877707x715638242996164100, 1746843461447x686795565273950000, 1744740154739x566945822952470660, 1752717497153x537286585580736960, 1744397288473x909294892772270800, 1757355028996x505189727810192200, 1758312173588x895819358343598700, 1747398900475x598159844147748100, 1744398484109x785674167096991400, 1746467711533x453074785848415400, 1753985929691x853149258569598100, 1752687366861x422755081931784260, 1753374338412x209529915103450200, 1753465897836x101289632151690960, 1747165674437x491901038958021200, 1763408145585x201322720695875870, 1750784475796x702583457937545900, 1744736810207x919925185055488400, 1755621956288x571897163769246900, 1747415704843x665338483592092500, 1757437593796x460281345015416640, 1759930025997x126109694575208930, 1744907031541x119079844893356540, 1764342295066x618134664283571500, 1757720364741x595714121363069200, 1750423781412x480534435350699700, 1750783674403x491887953737125700, 1753911193017x504194995643152640, 1764711530894x480989914892320700, 1764963280733x431041418968701760, 1744260813114x505427712482621440, 1746827109704x963221719337950200, 1761044854709x307607562836745150, 1750783679107x801419812763124500, 1761762460002x434978052003146300, 1746548006831x128230088489826860, 1744157592334x292550965261606100, 1744760380914x558772773612561600, 1760458225389x690604949380638100, 1744579851707x640487742075829500, 1754084205128x675147807630683600, 1744282156200x727555159743162000, 1754941249648x796792188496967000, 1743549178851x847080663521240200, 1758147388607x898014240790697700, 1747221865162x703532834449508000, 1763148950401x545361905340972600, 1751402056748x637551618886434600, 1748581534531x956271769254002200, 1749057953945x756346430245684600, 1761930377989x951815782791809400, 1745597587022x519433479989605000, 1744737250347x219277345743008400, 1744335958024x226211831616957250, 1754081360962x724252535884739300, 1751319669665x621437589169731200, 1752182630575x854371423894944000, 1744319857648x144922844539837200, 1745273541628x945470626229355500, 1753909381745x872991521395046100, 1761762406893x958878656538368500, 1744751205492x235134337285239230, 1749068120323x412920063824988600, 1753135741395x558904608479141570, 1754624056001x759184470890143000",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:07:13.131000+00:00,ajs-next-1765390033131-7a0cb015-4c43-4205-9615-6c35abb25ea4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/summit-financial-solutions--1744134674881x127285411168640110,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/summit-financial-solutions--1744134674881x127285411168640110,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1744134674881x127285411168640110,,,profile,business_profile,/business_profile/summit-financial-solutions--1744134674881x127285411168640110,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/summit-financial-solutions--1744134674881x127285411168640110,profile,business_profile,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:53.782000+00:00,ajs-next-1765390193782-27fb5140-6a8f-4c39-aa22-ca9c6061f5e6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:08:45.994000+00:00,ajs-next-1765390125994-250df097-8362-4de2-b51a-705b8a16481a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,"1753374338412x209529915103450200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:00.658000+00:00,ajs-next-1765390140658-83620de2-351a-405b-8a16-481a9559674c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,,"Broomfield, Colorado",,,,,,,,,,,,,,,,search
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:01:40.665000+00:00,ajs-next-1765389700665-690efb9e-4215-40f1-8d30-feb5ddb68361,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:05:53.774000+00:00,ajs-next-1765389953774-dbde0d41-aeed-41dc-b795-39f61e0976cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:31.566000+00:00,ajs-next-1765390171566-c0176f07-3388-4834-b6e6-095064e3f929,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:05:44.470000+00:00,ajs-next-1765389944470-9b2b2fc5-d96c-4f3c-b722-037aa014bd77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:02.259000+00:00,ajs-next-1765390142259-bc5cca66-f2a8-4197-8f00-c0176f073388,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,true,sidebar,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:06:33.427000+00:00,ajs-next-1765389993427-76cdb463-0301-4121-9487-1eea16a4cd0a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,main_search,,,,,,,,,,,,,Nativity of Our Lord,,,,,,,,,,,,,,,search
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:44.752000+00:00,ajs-next-1765390184752-64e3f929-ce7f-42aa-9356-5a2b27fb5140,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:02:46.831000+00:00,ajs-next-1765389766831-0076b6fe-e7a2-4cc5-bb03-81085aad7795,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,,,,,,,,,,,,,,,,,page
,a0277e0d-3e4e-44de-8bf3-6e220ce03cc1,2025-12-10 18:47:36.272000+00:00,ajs-next-1765392456272-aba0277e-0d3e-4ed4-9e8b-f36e220ce03c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:55.359000+00:00,ajs-next-1765390195359-ca9c6061-f5e6-4428-b6ba-67b9facc9aa8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Marketing%2FB2B,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:32.505000+00:00,ajs-next-1765390172505-8834f6e6-0950-44e3-b929-ce7f32aad356,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,true,sidebar,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:02.877000+00:00,ajs-next-1765390142877-f2a8b197-0f00-4017-af07-33888834f6e6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:45.371000+00:00,ajs-next-1765390185371-ce7f32aa-d356-4a2b-a7fb-51406a8fec39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Finance,search,search,,,,,,,,,,,,,,,,,,,page
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:07:18.212000+00:00,ajs-next-1765390038213-b0154c43-b205-4615-ac35-abb25ea4af0f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/summit-financial-solutions--1744134674881x127285411168640110,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/summit-financial-solutions--1744134674881x127285411168640110,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,1744134674881x127285411168640110,,,,,,,,,,,,visit_website,,,,,,,,,,,,,,,,,,button_click
,cc08eaa3-1d53-4d53-8bff-ab5b0badb617,2025-12-10 18:09:54.096000+00:00,ajs-next-1765390194096-51406a8f-ec39-4a22-8a9c-6061f5e6a428,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Broomfield%2C%20Colorado&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Broomfield%2C%20Colorado&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,main_search,Marketing/B2B,,,,,,,,,,,"Broomfield, Colorado",Nativity of Our Lord,,,,,,,,,,,,,,,search
,f26236f4-b9a6-43d7-8bc0-72df2934da47,2025-12-10 20:43:29.466000+00:00,ajs-next-1765399409467-c6f26236-f4b9-46c3-97cb-c072df2934da,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36 EdgA/142.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Microsoft Edge', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,page
