name,userId,originalTimestamp,anonymousId,category,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,city,search_text,location,parish,button_name,properties,traits,email,input_value,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
,1768844277981x664142917381285000,2026-02-10 20:08:31.757000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,ajs-next-1770754111757-9b0187d4-7f3e-44fa-a8ea-9d789ff00b81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1744391553368x301043576290850300, 1754941249648x796792188496967000, 1751402056748x637551618886434600, 1755271286521x378031808974615550, 1749057953945x756346430245684600, 1750436264420x989591292213482400, 1746631267951x741803061642879500, 1757437593796x460281345015416640, 1749068120323x412920063824988600, 1753465897836x101289632151690960, 1744907031541x119079844893356540, 1748389292320x918627677903932400, 1753985929691x853149258569598100, 1744157592334x292550965261606100, 1760118921086x941497076227920600, 1764893879099x465248075524681500, 1744740154739x566945822952470660, 1747184079669x994211808429350800, 1744643921578x315333816253624100, 1750423781412x480534435350699700, 1745273541628x945470626229355500, 1750784029587x963255839088365200, 1744397288473x909294892772270800, 1747170561218x640297169073643000, 1763672237927x725969385673238800, 1763255155587x707008769292458900, 1744398484109x785674167096991400, 1761762406893x958878656538368500, 1747216018889x770977089491677400, 1743547621069x279645472884266780, 1745533127765x291393362647413700, 1765399408996x262641226191956400, 1763569204895x378265538177280400, 1744579851707x640487742075829500, 1754081360962x724252535884739300, 1762364811793x796217509980630800, 1749173974503x736079030141835600, 1747398900475x598159844147748100, 1751319669665x621437589169731200, 1746843461447x686795565273950000, 1763408145585x201322720695875870, 1759153763139x433792388290277000, 1768427614253x929508274229176300, 1765991015203x350068785849064760, 1753374338412x209529915103450200, 1753135741395x558904608479141570, 1762957766158x632118084948257900, 1757438153395x416809556103947500, 1747163465846x476237095610093000, 1758120880051x675194275556497400, 1747864432460x772931238395911000, 1749580724532x760028975589297300, 1759930025997x126109694575208930, 1753982403438x535213824960417500, 1750784475796x702583457937545900, 1744760380914x558772773612561600, 1753909381745x872991521395046100, 1754949567759x639105313824555300, 1763305551668x997299018011994600, 1744282156200x727555159743162000, 1744751205492x235134337285239230, 1754505203290x671062062407191900, 1761762460002x434978052003146300, 1762889659042x996969350831174300, 1746855895334x711816173120128000, 1744319857648x144922844539837200, 1765001972595x338020444395840100, 1746635677548x343522492232585660, 1750783679107x801419812763124500, 1747594874125x270237571814453630, 1770152894907x464897480736850900, 1758312173588x895819358343598700, 1744743906400x631087870982087000, 1746467711533x453074785848415400, 1754927931120x470668069008822300, 1745597587022x519433479989605000, 1747827548541x313848517899538500, 1746827109704x963221719337950200, 1769719058268x843927058977011000, 1750783674403x491887953737125700, 1755533063776x956164571796881400, 1757369121056x350487849823425600, 1754624056001x759184470890143000, 1751425811600x127124815802215140, 1745528732739x896561533370513300, 1768238584049x399775147114029200, 1748581534531x956271769254002200, 1761930377989x951815782791809400, 1746548006831x128230088489826860, 1758147388607x898014240790697700, 1755621956288x571897163769246900, 1748365021326x105262688542451250, 1744260813114x505427712482621440, 1769635123521x385801932800474700, 1761044854709x307607562836745150, 1747165674437x491901038958021200, 1747420152884x437771544876149700, 1764963280733x431041418968701760, 1743549178851x847080663521240200, 1751749348389x952656707958261400, 1747221865162x703532834449508000, 1747185390251x665604546429507900, 1751744301621x758526182685981300, 1750785338983x949958887494882000, 1766070455303x639821695383855700, 1760458225389x690604949380638100, 1753911193017x504194995643152640, 1744175271939x575064790204550460, 1744737250347x219277345743008400, 1749742920378x965836759111504900, 1763509156539x144450665564595840, 1764781838221x716772635359430500, 1763148950401x545361905340972600, 1746938798847x931997689495082400, 1757720364741x595714121363069200, 1762271200864x775090106640580500, 1747848709032x210920410073364830, 1758568877707x715638242996164100, 1751224250248x539537516841198200, 1768844277981x664142917381285000, 1761919898226x928695665795906700, 1747415704843x665338483592092500, 1744748222708x779656090283929300, 1752182630575x854371423894944000, 1768426055630x579798080961828200, 1764711530894x480989914892320700, 1747183179554x540122160625888100, 1746765568691x979794717919274100, 1754084205128x675147807630683600, 1744335958024x226211831616957250, 1744134674881x127285411168640110, 1766011883106x917993758751800300, 1752717497153x537286585580736960, 1759423986281x805514757919405700, 1757355028996x505189727810192200, 1752687366861x422755081931784260, 1768581853937x610498789092930300, 1768584016102x834619843946063900, 1764342295066x618134664283571500, 1744736810207x919925185055488400",,,false,,,,,,,,,,,,,,,,,,,,,impression
,,2026-02-10 20:30:04.303000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755404303-a004cbe0-b6b3-4e0d-821f-cfc564d743ac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search
index,1770755356265x111382421474427680,2026-02-10 20:36:32.328000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,index,ajs-next-1770755792328-df14c331-0971-47da-9379-eff9e48b953e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
,1770755356265x111382421474427680,2026-02-10 20:36:44.238000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755804238-25464e8e-43a0-4512-a0ac-90e17c795822,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=evan&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=evan&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1743549178851x847080663521240200,,,true,,,main_list,,,,,,,,,,,,,,,,,,impression
,,2026-02-10 20:43:53.244000+00:00,578bdc3e-5d9c-42a8-ad3c-e9635c01e469,,ajs-next-1770756233244-7e772fa0-ef7e-4d56-b0a8-572b81eb957e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,"1744579851707x640487742075829500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200",,,true,,,,,,,,,,,,,,,,,,,,,impression
,1768844277981x664142917381285000,2026-02-10 20:08:31.131000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,ajs-next-1770754111131-cf6ff3ad-9b01-47d4-bf3e-a4fa68ea9d78,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,,,,,,,,,,,,,,impression
index,1768844277981x664142917381285000,2026-02-10 20:08:27.652000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,index,ajs-next-1770754107652-46cdb80e-bde2-4001-9c75-c6487d26761f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
,,2026-02-10 20:33:02.848000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755582848-fa623af8-5d36-4283-9e13-925efac0ab9b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,sign_up,,,ecollyer@jfrcars.com,,,,,,,,,,,,,button_click
,1768844277981x664142917381285000,2026-02-10 20:08:28.200000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,ajs-next-1770754108200-b80ebde2-9001-4c75-8648-7d26761f9277,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'business_id': '1753374338412x209529915103450200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744335958024x226211831616957250', 'sponsored_listing': 'true'}",,,,,,,,,,,,,,,impression
index,,2026-02-10 20:29:18.302000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,index,ajs-next-1770755358302-287b9ca8-495a-4f44-9332-d6b20d7d9c05,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'path': '/', 'referrer': 'https://coloradocatholics.biz/', 'search': '', 'title': 'Colorado Catholic Business Directory', 'url': 'https://coloradocatholicbusinessdirectory.com/', 'category': 'index', 'name': 'index'}",,,,,,,,,,,,,,,page
start,,2026-02-10 20:32:51.696000+00:00,c8d2c2c8-f1d3-4980-ba24-db0568772f88,start,ajs-next-1770755571696-56c8d2c2-c8f1-43b9-80ba-24db0568772f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/start,https://www.google.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '143'}]",False,Windows,,,,,,,,,,,,,,,"{'path': '/start', 'referrer': 'https://www.google.com/', 'search': '?login=no', 'title': 'Login', 'url': 'https://coloradocatholicbusinessdirectory.com/start?login=no', 'category': 'start', 'name': 'start'}",,,,,,,,,,,,,,,page
,1770755356265x111382421474427680,2026-02-10 20:36:32.315000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755792316-acccdf14-c331-4971-87da-5379eff9e48b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,,"{'business_id': '1770755356265x111382421474427680', 'email': 'ecollyer@jfrcars.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
,1768844277981x664142917381285000,2026-02-10 20:08:31.449000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,ajs-next-1770754111449-f3ad9b01-87d4-4f3e-a4fa-68ea9d789ff0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1743549178851x847080663521240200,,,true,,,main_list,,,,,,,,,,,,,,,,,,impression
,,2026-02-10 20:30:07.235000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755407235-72329c98-2c61-4d24-89a2-0233db373b4f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1757720364741x595714121363069200, 1766011883106x917993758751800300, 1750784475796x702583457937545900, 1746548006831x128230088489826860, 1752687366861x422755081931784260, 1752182630575x854371423894944000, 1766070455303x639821695383855700, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1745528732739x896561533370513300, 1763672237927x725969385673238800, 1752717497153x537286585580736960, 1744740154739x566945822952470660, 1748581534531x956271769254002200, 1747848709032x210920410073364830, 1758147388607x898014240790697700, 1750783674403x491887953737125700, 1765991015203x350068785849064760, 1746938798847x931997689495082400, 1762271200864x775090106640580500, 1757437593796x460281345015416640, 1747221865162x703532834449508000, 1762957766158x632118084948257900, 1759930025997x126109694575208930, 1753982403438x535213824960417500, 1744751205492x235134337285239230, 1758312173588x895819358343598700, 1750785338983x949958887494882000, 1749173974503x736079030141835600, 1763305551668x997299018011994600, 1749580724532x760028975589297300, 1761762406893x958878656538368500, 1768844277981x664142917381285000, 1760458225389x690604949380638100, 1744397288473x909294892772270800, 1754081360962x724252535884739300, 1750783679107x801419812763124500, 1761919898226x928695665795906700, 1762364811793x796217509980630800, 1768426055630x579798080961828200, 1745273541628x945470626229355500, 1745597587022x519433479989605000, 1747827548541x313848517899538500, 1768427614253x929508274229176300, 1747183179554x540122160625888100, 1751402056748x637551618886434600, 1747184079669x994211808429350800, 1754941249648x796792188496967000, 1748365021326x105262688542451250, 1743547621069x279645472884266780, 1763569204895x378265538177280400, 1744391553368x301043576290850300, 1744743906400x631087870982087000, 1770152894907x464897480736850900, 1746827109704x963221719337950200, 1744157592334x292550965261606100, 1746631267951x741803061642879500, 1768238584049x399775147114029200, 1746843461447x686795565273950000, 1754624056001x759184470890143000, 1759153763139x433792388290277000, 1751224250248x539537516841198200, 1750436264420x989591292213482400, 1763408145585x201322720695875870, 1764963280733x431041418968701760, 1744736810207x919925185055488400, 1750423781412x480534435350699700, 1747415704843x665338483592092500, 1761044854709x307607562836745150, 1746765568691x979794717919274100, 1763148950401x545361905340972600, 1753465897836x101289632151690960, 1751749348389x952656707958261400, 1755533063776x956164571796881400, 1744282156200x727555159743162000, 1755621956288x571897163769246900, 1744643921578x315333816253624100, 1747398900475x598159844147748100, 1744319857648x144922844539837200, 1753135741395x558904608479141570, 1761762460002x434978052003146300, 1747165674437x491901038958021200, 1768581853937x610498789092930300, 1747216018889x770977089491677400, 1754084205128x675147807630683600, 1746855895334x711816173120128000, 1744134674881x127285411168640110, 1765399408996x262641226191956400, 1764711530894x480989914892320700, 1747163465846x476237095610093000, 1768584016102x834619843946063900, 1750784029587x963255839088365200, 1744260813114x505427712482621440, 1744737250347x219277345743008400, 1764893879099x465248075524681500, 1758568877707x715638242996164100, 1757438153395x416809556103947500, 1749057953945x756346430245684600, 1763255155587x707008769292458900, 1754949567759x639105313824555300, 1759423986281x805514757919405700, 1744175271939x575064790204550460, 1761930377989x951815782791809400, 1747420152884x437771544876149700, 1760118921086x941497076227920600, 1749068120323x412920063824988600, 1753985929691x853149258569598100, 1745533127765x291393362647413700, 1747185390251x665604546429507900, 1746635677548x343522492232585660, 1743549178851x847080663521240200, 1748389292320x918627677903932400, 1744760380914x558772773612561600, 1754927931120x470668069008822300, 1754505203290x671062062407191900, 1769635123521x385801932800474700, 1762889659042x996969350831174300, 1757355028996x505189727810192200, 1751425811600x127124815802215140, 1753911193017x504194995643152640, 1751319669665x621437589169731200, 1744398484109x785674167096991400, 1764781838221x716772635359430500, 1765001972595x338020444395840100, 1763509156539x144450665564595840, 1749742920378x965836759111504900, 1758120880051x675194275556497400, 1747170561218x640297169073643000, 1744579851707x640487742075829500, 1744748222708x779656090283929300, 1757369121056x350487849823425600, 1753909381745x872991521395046100, 1764342295066x618134664283571500, 1747864432460x772931238395911000, 1744907031541x119079844893356540, 1746467711533x453074785848415400, 1751744301621x758526182685981300, 1755271286521x378031808974615550, 1769719058268x843927058977011000, 1747594874125x270237571814453630",,,false,,,,,,,,,,,,,,,,,,,,,impression
,,2026-02-10 20:29:49.280000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755389280-deacaf96-a004-4be0-b6b3-3e0d021fcfc5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1743547621069x279645472884266780, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1752717497153x537286585580736960",,,true,,,,,,,,,,,,,,,,,,,,,impression
,,2026-02-10 20:32:23.478000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755543478-9c982c61-bd24-49a2-8233-db373b4f3938,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,navbar,,list_your_business,,,,,,,,,,,,,,,,button_click
start,,2026-02-10 20:29:32.666000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,start,ajs-next-1770755372666-48c68040-b751-4db6-9084-b59219eaf47d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,,,,,,,,,,,,,,,,page
,,2026-02-10 20:30:06.925000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755406925-f4d47232-9c98-4c61-bd24-09a20233db37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1753982403438x535213824960417500,,,true,,,main_list,,,,,,,,,,,,,,,,,,impression
start,,2026-02-10 20:32:24.823000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,start,ajs-next-1770755544823-f609fa62-3af8-4d36-9283-de13925efac0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,,,,,,,,,,,,,,,,page
dashboard,1770755356265x111382421474427680,2026-02-10 20:33:07.424000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,dashboard,ajs-next-1770755587424-faa27ffb-c091-4aed-8411-9089ec6de9e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'path': '/dashboard', 'referrer': 'https://coloradocatholicbusinessdirectory.com/', 'search': '?view=list', 'title': 'Colorado Catholic Business Directory', 'url': 'https://coloradocatholicbusinessdirectory.com/dashboard?view=list', 'business_id': '1770755356265x111382421474427680', 'category': 'dashboard', 'name': 'dashboard'}",,,,,,,,,,,,,,,page
,1770755356265x111382421474427680,2026-02-10 20:33:07.419000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755587419-df58faa2-7ffb-4091-8aed-c4119089ec6d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,,"{'business_id': '1770755356265x111382421474427680', 'email': 'ecollyer@jfrcars.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
,1770755356265x111382421474427680,2026-02-10 20:34:40.592000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755680592-ec6de9e4-408f-4cf2-9d8b-74bfcec838da,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'business_id': '1770755356265x111382421474427680', 'input_num': '2', 'input_name': 'logo'}",,,,,,,,,,,,,,,input_changed
,1770755356265x111382421474427680,2026-02-10 20:36:41.683000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755801683-5379eff9-e48b-453e-9d9d-0eae80f616cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'search_text': 'evan', 'category': ''}",,,,,,,,,,,,,,,search
,1770755356265x111382421474427680,2026-02-10 20:33:33.199000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755613199-c4119089-ec6d-49e4-808f-dcf25d8b74bf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,,,,,,,,,,Other,8,main_category,,,,,,,,,,input_changed
index,,2026-02-10 20:29:48.760000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,index,ajs-next-1770755388760-86f2deac-af96-4004-8be0-b6b33e0d021f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'path': '/', 'referrer': 'https://coloradocatholics.biz/', 'search': '', 'title': 'Colorado Catholic Business Directory', 'url': 'https://coloradocatholicbusinessdirectory.com/', 'category': 'index', 'name': 'index'}",,,,,,,,,,,,,,,page
