userId,anonymousId,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,category,city,search_text,location,parish,button_name,business_id,sponsored_listing,name,path,referrer,search,title,url,category_properties,name_properties,traits,input_value,input_num,input_name,email,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
1787771918330x262136640937463680,ee2a0ddf-0d39-49cb-a054-40b0aa5afa3b,ajs-next-1787774575172-07a90915-1fe6-4fe1-9c95-5a67174d38d6,2026-08-26 20:02:55.172000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,1787771918330x262136640937463680,,,,,,,,,,,"Looking to check off that last thing on your to-do list. To rid yourself of that ten year eye soar. We’ve got you at last stump standing. Don’t sit but stand on this opportunity to get it gone. 

Call or email to get your stumps gone. ",11,description,,,,,,,,,,,input_changed
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771512072-a3b4a183-0f02-460b-bfac-67b8b00908dc,2026-08-26 19:11:52.072000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,,"1744743906400x631087870982087000, 1752717497153x537286585580736960, 1771517879190x523242735258870900, 1744398484109x785674167096991400, 1760118921086x941497076227920600, 1771545376609x752763268373144000, 1750783674403x491887953737125700, 1763509156539x144450665564595840, 1750784475796x702583457937545900, 1771538218470x758525499484679000, 1771003581692x955050931630977700, 1787674747971x950537435920410400, 1745597587022x519433479989605000, 1777321143190x321072500270616060, 1771436045389x658317953644361100, 1744282156200x727555159743162000, 1764781838221x716772635359430500, 1779898672007x583448227567234600, 1758312173588x895819358343598700, 1747221865162x703532834449508000, 1762889659042x996969350831174300, 1785246262777x370343103907722500, 1776360466250x658348247885801300, 1744579851707x640487742075829500, 1753465897836x101289632151690960, 1744397288473x909294892772270800, 1758120880051x675194275556497400, 1754084205128x675147807630683600, 1779207002005x542183775914824900, 1783629215270x470942340385689600, 1771021914207x198452557005754900, 1747165674437x491901038958021200, 1749068120323x412920063824988600, 1781734682517x295026001124971000, 1744157592334x292550965261606100, 1744748222708x779656090283929300, 1751319669665x621437589169731200, 1784643082658x121064733756065300, 1753985929691x853149258569598100, 1759423986281x805514757919405700, 1745528732739x896561533370513300, 1745273541628x945470626229355500, 1754941249648x796792188496967000, 1750784029587x963255839088365200, 1779223019066x495549806274790700, 1747420152884x437771544876149700, 1752182630575x854371423894944000, 1776373432940x530737443814194940, 1749742920378x965836759111504900, 1755621956288x571897163769246900, 1776102250538x198432379819539760, 1746635677548x343522492232585660, 1779564452798x328047204556438640, 1747163465846x476237095610093000, 1777921226784x512595595894430850, 1768426055630x579798080961828200, 1744134674881x127285411168640110, 1747827548541x313848517899538500, 1761762460002x434978052003146300, 1753374338412x209529915103450200, 1785949295783x548744299333027400, 1747415704843x665338483592092500, 1746843461447x686795565273950000, 1746631267951x741803061642879500, 1751425811600x127124815802215140, 1777042863057x294476376362385400, 1757437593796x460281345015416640, 1757369121056x350487849823425600, 1768584016102x834619843946063900, 1775244057768x699511577684581800, 1760458225389x690604949380638100, 1763408145585x201322720695875870, 1775058462201x523059865418210800, 1766070455303x639821695383855700, 1763569204895x378265538177280400, 1770152894907x464897480736850900, 1747848709032x210920410073364830, 1744760380914x558772773612561600, 1750783679107x801419812763124500, 1777042895042x187867473484191420, 1752687366861x422755081931784260, 1766011883106x917993758751800300, 1748389292320x918627677903932400, 1750423781412x480534435350699700, 1769719058268x843927058977011000, 1776360294100x840938158936498600, 1758568877707x715638242996164100, 1744175271939x575064790204550460, 1765399408996x262641226191956400, 1753911193017x504194995643152640, 1744737250347x219277345743008400, 1754927931120x470668069008822300, 1761919898226x928695665795906700, 1751749348389x952656707958261400, 1777052217878x935579896985562900, 1786064042259x692870208226282400, 1747398900475x598159844147748100, 1744391553368x301043576290850300, 1749580724532x760028975589297300, 1763148950401x545361905340972600, 1750436264420x989591292213482400, 1785541764222x907401192484364800, 1746765568691x979794717919274100, 1763672237927x725969385673238800, 1744740154739x566945822952470660, 1747170561218x640297169073643000, 1762364811793x796217509980630800, 1764342295066x618134664283571500, 1746855895334x711816173120128000, 1747183179554x540122160625888100, 1754624056001x759184470890143000, 1768238584049x399775147114029200, 1757355028996x505189727810192200, 1744907031541x119079844893356540, 1751224250248x539537516841198200, 1768427614253x929508274229176300, 1774573166178x561429420668618400, 1763305551668x997299018011994600, 1764893879099x465248075524681500, 1777405836126x277715594249416060, 1748365021326x105262688542451250, 1753982403438x535213824960417500, 1746938798847x931997689495082400, 1769635123521x385801932800474700, 1744643921578x315333816253624100, 1772982809798x739419868972941400, 1765991015203x350068785849064760, 1758147388607x898014240790697700, 1763255155587x707008769292458900, 1744751205492x235134337285239230, 1783603380895x646194509208660700, 1746548006831x128230088489826860, 1754949567759x639105313824555300, 1768581853937x610498789092930300, 1747594874125x270237571814453630, 1764711530894x480989914892320700, 1755533063776x956164571796881400, 1745533127765x291393362647413700, 1755271286521x378031808974615550, 1753135741395x558904608479141570, 1748581534531x956271769254002200, 1759153763139x433792388290277000, 1762271200864x775090106640580500, 1744736810207x919925185055488400, 1757438153395x416809556103947500, 1747184079669x994211808429350800, 1779371355755x238144527494011940, 1765001972595x338020444395840100, 1744335958024x226211831616957250, 1761762406893x958878656538368500, 1751744301621x758526182685981300, 1746467711533x453074785848415400, 1761930377989x951815782791809400, 1747864432460x772931238395911000, 1751402056748x637551618886434600, 1772482882558x843076024552954900, 1776552489781x780158200693874000, 1768844277981x664142917381285000, 1781830336957x808577548450478500, 1743547621069x279645472884266780, 1776210729408x448410210135887360, 1764963280733x431041418968701760, 1761044854709x307607562836745150, 1778185404695x597979725335827200, 1749173974503x736079030141835600, 1771433486472x495156137805681660, 1757720364741x595714121363069200, 1747185390251x665604546429507900, 1762957766158x632118084948257900, 1747216018889x770977089491677400, 1770755356265x111382421474427680, 1744319857648x144922844539837200, 1746827109704x963221719337950200, 1744260813114x505427712482621440, 1754081360962x724252535884739300, 1753909381745x872991521395046100, 1759930025997x126109694575208930, 1782146204142x629417106351450200, 1750785338983x949958887494882000, 1778678470875x691076180629588500, 1754505203290x671062062407191900, 1743549178851x847080663521240200, 1778709723276x637265650543127800, 1781791909727x427924501831676600, 1749057953945x756346430245684600, 1770943484557x164806709481949200",false,,,,,,,,,,,,,,,,,,,,,,,impression
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771569550-650825bf-d73f-4791-8c88-e63d09ce4cbd,2026-08-26 19:12:49.550000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,main_list,,,1771436045389x658317953644361100,true,,,,,,,,,,,,,,,,,,,,,,,impression
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771374321-ad695b41-1a33-448e-9fe7-c8befeb6e487,2026-08-26 19:09:34.321000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,,"1751749348389x952656707958261400, 1761930377989x951815782791809400, 1760118921086x941497076227920600, 1763305551668x997299018011994600, 1761762460002x434978052003146300, 1750785338983x949958887494882000, 1747420152884x437771544876149700, 1744397288473x909294892772270800, 1777405836126x277715594249416060, 1761762406893x958878656538368500, 1784643082658x121064733756065300, 1769635123521x385801932800474700, 1754084205128x675147807630683600, 1749580724532x760028975589297300, 1754081360962x724252535884739300, 1750423781412x480534435350699700, 1758568877707x715638242996164100, 1781830336957x808577548450478500, 1779564452798x328047204556438640, 1749068120323x412920063824988600, 1744579851707x640487742075829500, 1786064042259x692870208226282400, 1747184079669x994211808429350800, 1747864432460x772931238395911000, 1771021914207x198452557005754900, 1744391553368x301043576290850300, 1768426055630x579798080961828200, 1751402056748x637551618886434600, 1776552489781x780158200693874000, 1752717497153x537286585580736960, 1745597587022x519433479989605000, 1755271286521x378031808974615550, 1762889659042x996969350831174300, 1762957766158x632118084948257900, 1777042895042x187867473484191420, 1778185404695x597979725335827200, 1747216018889x770977089491677400, 1748389292320x918627677903932400, 1747170561218x640297169073643000, 1744740154739x566945822952470660, 1745273541628x945470626229355500, 1752182630575x854371423894944000, 1749057953945x756346430245684600, 1750783679107x801419812763124500, 1759930025997x126109694575208930, 1746938798847x931997689495082400, 1775244057768x699511577684581800, 1777052217878x935579896985562900, 1779898672007x583448227567234600, 1750783674403x491887953737125700, 1750784475796x702583457937545900, 1751319669665x621437589169731200, 1744743906400x631087870982087000, 1761919898226x928695665795906700, 1746827109704x963221719337950200, 1754949567759x639105313824555300, 1776373432940x530737443814194940, 1747221865162x703532834449508000, 1758120880051x675194275556497400, 1746765568691x979794717919274100, 1771517879190x523242735258870900, 1764342295066x618134664283571500, 1771433486472x495156137805681660, 1744260813114x505427712482621440, 1745528732739x896561533370513300, 1779223019066x495549806274790700, 1763509156539x144450665564595840, 1759423986281x805514757919405700, 1749742920378x965836759111504900, 1772482882558x843076024552954900, 1776102250538x198432379819539760, 1747415704843x665338483592092500, 1757355028996x505189727810192200, 1747163465846x476237095610093000, 1777321143190x321072500270616060, 1779207002005x542183775914824900, 1754624056001x759184470890143000, 1779371355755x238144527494011940, 1748581534531x956271769254002200, 1751744301621x758526182685981300, 1764893879099x465248075524681500, 1764963280733x431041418968701760, 1774573166178x561429420668618400, 1757438153395x416809556103947500, 1764781838221x716772635359430500, 1765399408996x262641226191956400, 1744737250347x219277345743008400, 1757437593796x460281345015416640, 1744319857648x144922844539837200, 1747827548541x313848517899538500, 1781791909727x427924501831676600, 1769719058268x843927058977011000, 1777042863057x294476376362385400, 1753982403438x535213824960417500, 1745533127765x291393362647413700, 1748365021326x105262688542451250, 1771436045389x658317953644361100, 1782146204142x629417106351450200, 1768427614253x929508274229176300, 1744175271939x575064790204550460, 1749173974503x736079030141835600, 1764711530894x480989914892320700, 1785949295783x548744299333027400, 1744398484109x785674167096991400, 1747185390251x665604546429507900, 1744134674881x127285411168640110, 1744907031541x119079844893356540, 1755533063776x956164571796881400, 1753135741395x558904608479141570, 1772982809798x739419868972941400, 1776210729408x448410210135887360, 1753911193017x504194995643152640, 1766070455303x639821695383855700, 1775058462201x523059865418210800, 1776360294100x840938158936498600, 1763569204895x378265538177280400, 1747594874125x270237571814453630, 1744335958024x226211831616957250, 1758147388607x898014240790697700, 1761044854709x307607562836745150, 1771538218470x758525499484679000, 1766011883106x917993758751800300, 1750436264420x989591292213482400, 1759153763139x433792388290277000, 1744748222708x779656090283929300, 1746548006831x128230088489826860, 1754505203290x671062062407191900, 1777921226784x512595595894430850, 1752687366861x422755081931784260, 1785246262777x370343103907722500, 1778678470875x691076180629588500, 1765991015203x350068785849064760, 1758312173588x895819358343598700, 1763148950401x545361905340972600, 1755621956288x571897163769246900, 1768584016102x834619843946063900, 1760458225389x690604949380638100, 1771545376609x752763268373144000, 1771003581692x955050931630977700, 1747165674437x491901038958021200, 1746631267951x741803061642879500, 1768238584049x399775147114029200, 1757720364741x595714121363069200, 1763255155587x707008769292458900, 1743549178851x847080663521240200, 1768844277981x664142917381285000, 1783603380895x646194509208660700, 1746467711533x453074785848415400, 1744157592334x292550965261606100, 1765001972595x338020444395840100, 1757369121056x350487849823425600, 1763672237927x725969385673238800, 1778709723276x637265650543127800, 1746855895334x711816173120128000, 1770755356265x111382421474427680, 1744643921578x315333816253624100, 1776360466250x658348247885801300, 1751224250248x539537516841198200, 1754927931120x470668069008822300, 1746635677548x343522492232585660, 1753985929691x853149258569598100, 1781734682517x295026001124971000, 1785541764222x907401192484364800, 1747848709032x210920410073364830, 1770152894907x464897480736850900, 1744760380914x558772773612561600, 1762364811793x796217509980630800, 1754941249648x796792188496967000, 1744736810207x919925185055488400, 1747398900475x598159844147748100, 1768581853937x610498789092930300, 1747183179554x540122160625888100, 1750784029587x963255839088365200, 1744282156200x727555159743162000, 1753465897836x101289632151690960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753909381745x872991521395046100, 1762271200864x775090106640580500, 1763408145585x201322720695875870, 1746843461447x686795565273950000, 1751425811600x127124815802215140, 1787674747971x950537435920410400, 1744751205492x235134337285239230, 1783629215270x470942340385689600, 1743547621069x279645472884266780",false,,,,,,,,,,,,,,,,,,,,,,,impression
1787771918330x262136640937463680,ee2a0ddf-0d39-49cb-a054-40b0aa5afa3b,ajs-next-1787774629752-33951621-08ee-4bed-8438-09eee82a08f2,2026-08-26 20:03:49.752000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/business_profile/last-stump-standing-,https://coloradocatholicbusinessdirectory.com/,,Last Stump Standing | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/last-stump-standing-,,,,,,,navbar,,logo,,,,,,,,,,,,,,,,,,,,,,,,,button_click
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771371761-55bf49f3-d3ba-42e1-8fa1-80dfeb17aa54,2026-08-26 19:09:31.761000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search
,ee2a0ddf-0d39-49cb-a054-40b0aa5afa3b,ajs-next-1787771976006-0ddf0d39-a9cb-4054-80b0-aa5afa3b7837,2026-08-26 19:19:36.006000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,sign_up,,,,,,,,,,,,,,,info@laststumpstanding.com,,,,,,,,,,button_click
1787771918330x262136640937463680,ee2a0ddf-0d39-49cb-a054-40b0aa5afa3b,ajs-next-1787774625100-eb6dc3e5-3395-4621-88ee-3bed843809ee,2026-08-26 20:03:45.100000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/business_profile/last-stump-standing-,https://coloradocatholicbusinessdirectory.com/,,Last Stump Standing | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/last-stump-standing-,,,,,,,,,,,,,,,,,,,,"{'business_id': '1787771918330x262136640937463680', 'email': 'info@laststumpstanding.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771559702-f3fe3f9a-539f-4508-a5bf-d73fe7918c88,2026-08-26 19:12:39.702000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,,"1779564452798x328047204556438640, 1751425811600x127124815802215140, 1747170561218x640297169073643000, 1752182630575x854371423894944000, 1765001972595x338020444395840100, 1759930025997x126109694575208930, 1762889659042x996969350831174300, 1760458225389x690604949380638100, 1761930377989x951815782791809400, 1743549178851x847080663521240200, 1764963280733x431041418968701760, 1778678470875x691076180629588500, 1779207002005x542183775914824900, 1754941249648x796792188496967000, 1757437593796x460281345015416640, 1781734682517x295026001124971000, 1765399408996x262641226191956400, 1744157592334x292550965261606100, 1754084205128x675147807630683600, 1744391553368x301043576290850300, 1749057953945x756346430245684600, 1776552489781x780158200693874000, 1763408145585x201322720695875870, 1749173974503x736079030141835600, 1747415704843x665338483592092500, 1757369121056x350487849823425600, 1746855895334x711816173120128000, 1752687366861x422755081931784260, 1770943484557x164806709481949200, 1744743906400x631087870982087000, 1749580724532x760028975589297300, 1762271200864x775090106640580500, 1747216018889x770977089491677400, 1744397288473x909294892772270800, 1744398484109x785674167096991400, 1748581534531x956271769254002200, 1763672237927x725969385673238800, 1768584016102x834619843946063900, 1766070455303x639821695383855700, 1744175271939x575064790204550460, 1778709723276x637265650543127800, 1750784475796x702583457937545900, 1761044854709x307607562836745150, 1750785338983x949958887494882000, 1744134674881x127285411168640110, 1746635677548x343522492232585660, 1747184079669x994211808429350800, 1750783674403x491887953737125700, 1747848709032x210920410073364830, 1768581853937x610498789092930300, 1757720364741x595714121363069200, 1781791909727x427924501831676600, 1744760380914x558772773612561600, 1755271286521x378031808974615550, 1769635123521x385801932800474700, 1771517879190x523242735258870900, 1768427614253x929508274229176300, 1758312173588x895819358343598700, 1784643082658x121064733756065300, 1746467711533x453074785848415400, 1776102250538x198432379819539760, 1759153763139x433792388290277000, 1748389292320x918627677903932400, 1779223019066x495549806274790700, 1757438153395x416809556103947500, 1744751205492x235134337285239230, 1775058462201x523059865418210800, 1745528732739x896561533370513300, 1764781838221x716772635359430500, 1762364811793x796217509980630800, 1768238584049x399775147114029200, 1745273541628x945470626229355500, 1760118921086x941497076227920600, 1744737250347x219277345743008400, 1761762460002x434978052003146300, 1772482882558x843076024552954900, 1747221865162x703532834449508000, 1777042863057x294476376362385400, 1754949567759x639105313824555300, 1753985929691x853149258569598100, 1750784029587x963255839088365200, 1776360466250x658348247885801300, 1747594874125x270237571814453630, 1777052217878x935579896985562900, 1746765568691x979794717919274100, 1747827548541x313848517899538500, 1763569204895x378265538177280400, 1745533127765x291393362647413700, 1746938798847x931997689495082400, 1785541764222x907401192484364800, 1747398900475x598159844147748100, 1753465897836x101289632151690960, 1761919898226x928695665795906700, 1778185404695x597979725335827200, 1770152894907x464897480736850900, 1766011883106x917993758751800300, 1777321143190x321072500270616060, 1746548006831x128230088489826860, 1753909381745x872991521395046100, 1786064042259x692870208226282400, 1747183179554x540122160625888100, 1758568877707x715638242996164100, 1777042895042x187867473484191420, 1744579851707x640487742075829500, 1758147388607x898014240790697700, 1745597587022x519433479989605000, 1748365021326x105262688542451250, 1757355028996x505189727810192200, 1751402056748x637551618886434600, 1758120880051x675194275556497400, 1743547621069x279645472884266780, 1782146204142x629417106351450200, 1777405836126x277715594249416060, 1754927931120x470668069008822300, 1764342295066x618134664283571500, 1774573166178x561429420668618400, 1754081360962x724252535884739300, 1771436045389x658317953644361100, 1783629215270x470942340385689600, 1753911193017x504194995643152640, 1777921226784x512595595894430850, 1781830336957x808577548450478500, 1763255155587x707008769292458900, 1785949295783x548744299333027400, 1776360294100x840938158936498600, 1749742920378x965836759111504900, 1761762406893x958878656538368500, 1755621956288x571897163769246900, 1749068120323x412920063824988600, 1754624056001x759184470890143000, 1747864432460x772931238395911000, 1751749348389x952656707958261400, 1755533063776x956164571796881400, 1771021914207x198452557005754900, 1746843461447x686795565273950000, 1763148950401x545361905340972600, 1783603380895x646194509208660700, 1772982809798x739419868972941400, 1753982403438x535213824960417500, 1744643921578x315333816253624100, 1764711530894x480989914892320700, 1744319857648x144922844539837200, 1753135741395x558904608479141570, 1762957766158x632118084948257900, 1744748222708x779656090283929300, 1771433486472x495156137805681660, 1744260813114x505427712482621440, 1747185390251x665604546429507900, 1751224250248x539537516841198200, 1776210729408x448410210135887360, 1746827109704x963221719337950200, 1751319669665x621437589169731200, 1750436264420x989591292213482400, 1779371355755x238144527494011940, 1787674747971x950537435920410400, 1744736810207x919925185055488400, 1752717497153x537286585580736960, 1776373432940x530737443814194940, 1775244057768x699511577684581800, 1769719058268x843927058977011000, 1763509156539x144450665564595840, 1771003581692x955050931630977700, 1750783679107x801419812763124500, 1771538218470x758525499484679000, 1753374338412x209529915103450200, 1768426055630x579798080961828200, 1744740154739x566945822952470660, 1764893879099x465248075524681500, 1747163465846x476237095610093000, 1759423986281x805514757919405700, 1785246262777x370343103907722500, 1747420152884x437771544876149700, 1771545376609x752763268373144000, 1763305551668x997299018011994600, 1754505203290x671062062407191900, 1744907031541x119079844893356540, 1744335958024x226211831616957250, 1747165674437x491901038958021200, 1770755356265x111382421474427680, 1751744301621x758526182685981300, 1765991015203x350068785849064760, 1768844277981x664142917381285000, 1779898672007x583448227567234600, 1746631267951x741803061642879500, 1750423781412x480534435350699700, 1744282156200x727555159743162000",false,,,,,,,,,,,,,,,,,,,,,,,impression
,f1f8a258-0847-4df2-a00f-6025b62437b7,ajs-next-1787771919178-f2f1f8a2-5808-478d-b260-0f6025b62437,2026-08-26 19:18:39.178000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,,,,,,,,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,page
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771550275-e023ea55-37db-46d5-ad1c-6de54944192d,2026-08-26 19:12:30.275000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/business_profile/pine-tree-wealth-management-1757369121056x350487849823425600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/pine-tree-wealth-management-1757369121056x350487849823425600,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,profile,,,,,,1757369121056x350487849823425600,,business_profile,/business_profile/pine-tree-wealth-management-1757369121056x350487849823425600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/pine-tree-wealth-management-1757369121056x350487849823425600,profile,business_profile,,,,,,,,,,,,,,,page
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771374013-d635ad69-5b41-4a33-b48e-5fe7c8befeb6,2026-08-26 19:09:34.013000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,main_list,,,1781830336957x808577548450478500,true,,,,,,,,,,,,,,,,,,,,,,,impression
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771568945-3f9a539f-6508-45bf-973f-e7918c88e63d,2026-08-26 19:12:48.945000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,search,,,,,,,,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,,,,,page
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771559086-4e014cd6-f3fe-4f9a-939f-650825bfd73f,2026-08-26 19:12:39.086000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,sidebar,,,,true,,,,,,,,,,,,,,,,,,,,,,,impression
1787771918330x262136640937463680,ee2a0ddf-0d39-49cb-a054-40b0aa5afa3b,ajs-next-1787774586893-1fe60fe1-dc95-4a67-974d-38d607154e85,2026-08-26 20:03:06.893000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,faith,1787771918330x262136640937463680,,,,,,,,,,,,,,,,,,,,,,,,button_click
,20fc8ef1-9072-4feb-95bf-49f3d3ba12e1,ajs-next-1787771558783-d1534e01-4cd6-43fe-bf9a-539f650825bf,2026-08-26 19:12:38.783000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,search,,,,,,,,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,,,,,,,,page
