anonymousId,category,originalTimestamp,messageId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,location,search_text,button_name,email,traits,properties,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
94338c5f-0ecb-4bce-a8b4-5247fd741e14,,2026-02-03 17:15:07.547000+00:00,ajs-next-1770138907547-1bcea8b4-5247-4d74-9e14-b6ddfd1f9c44,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,[],False,,,,,,,"1744743906400x631087870982087000, 1747170561218x640297169073643000, 1752717497153x537286585580736960, 1747420152884x437771544876149700, 1750783679107x801419812763124500, 1746855895334x711816173120128000, 1747163465846x476237095610093000, 1746631267951x741803061642879500, 1750785338983x949958887494882000, 1761762460002x434978052003146300, 1761930377989x951815782791809400, 1750784475796x702583457937545900, 1744398484109x785674167096991400, 1758568877707x715638242996164100, 1762889659042x996969350831174300, 1744740154739x566945822952470660, 1749742920378x965836759111504900, 1758312173588x895819358343598700, 1753135741395x558904608479141570, 1763569204895x378265538177280400, 1761044854709x307607562836745150, 1746467711533x453074785848415400, 1763255155587x707008769292458900, 1744157592334x292550965261606100, 1751425811600x127124815802215140, 1747184079669x994211808429350800, 1753911193017x504194995643152640, 1748581534531x956271769254002200, 1744397288473x909294892772270800, 1764781838221x716772635359430500, 1764342295066x618134664283571500, 1744335958024x226211831616957250, 1769719058268x843927058977011000, 1757438153395x416809556103947500, 1762957766158x632118084948257900, 1754084205128x675147807630683600, 1746827109704x963221719337950200, 1759930025997x126109694575208930, 1751744301621x758526182685981300, 1748365021326x105262688542451250, 1746635677548x343522492232585660, 1761762406893x958878656538368500, 1752687366861x422755081931784260, 1747398900475x598159844147748100, 1768427614253x929508274229176300, 1751319669665x621437589169731200, 1763148950401x545361905340972600, 1753374338412x209529915103450200, 1754927931120x470668069008822300, 1759423986281x805514757919405700, 1768581853937x610498789092930300, 1744760380914x558772773612561600, 1745533127765x291393362647413700, 1760118921086x941497076227920600, 1753465897836x101289632151690960, 1743547621069x279645472884266780, 1758147388607x898014240790697700, 1751749348389x952656707958261400, 1744579851707x640487742075829500, 1754949567759x639105313824555300, 1764893879099x465248075524681500, 1753909381745x872991521395046100, 1745528732739x896561533370513300, 1768238584049x399775147114029200, 1754624056001x759184470890143000, 1755621956288x571897163769246900, 1750423781412x480534435350699700, 1764963280733x431041418968701760, 1750436264420x989591292213482400, 1746765568691x979794717919274100, 1744748222708x779656090283929300, 1747827548541x313848517899538500, 1745597587022x519433479989605000, 1747216018889x770977089491677400, 1747864432460x772931238395911000, 1749057953945x756346430245684600, 1752182630575x854371423894944000, 1745273541628x945470626229355500, 1744751205492x235134337285239230, 1766070455303x639821695383855700, 1764711530894x480989914892320700, 1762271200864x775090106640580500, 1744643921578x315333816253624100, 1768584016102x834619843946063900, 1753982403438x535213824960417500, 1744736810207x919925185055488400, 1744260813114x505427712482621440, 1744319857648x144922844539837200, 1765991015203x350068785849064760, 1744391553368x301043576290850300, 1747185390251x665604546429507900, 1747165674437x491901038958021200, 1744907031541x119079844893356540, 1747183179554x540122160625888100, 1759153763139x433792388290277000, 1758120880051x675194275556497400, 1751402056748x637551618886434600, 1750784029587x963255839088365200, 1763672237927x725969385673238800, 1754081360962x724252535884739300, 1757369121056x350487849823425600, 1744282156200x727555159743162000, 1754505203290x671062062407191900, 1768426055630x579798080961828200, 1743549178851x847080663521240200, 1747221865162x703532834449508000, 1763509156539x144450665564595840, 1765001972595x338020444395840100, 1748389292320x918627677903932400, 1749068120323x412920063824988600, 1749580724532x760028975589297300, 1751224250248x539537516841198200, 1746843461447x686795565273950000, 1754941249648x796792188496967000, 1757437593796x460281345015416640, 1746938798847x931997689495082400, 1753985929691x853149258569598100, 1744737250347x219277345743008400, 1747848709032x210920410073364830, 1757720364741x595714121363069200, 1761919898226x928695665795906700, 1747594874125x270237571814453630, 1763408145585x201322720695875870, 1744175271939x575064790204550460, 1768844277981x664142917381285000, 1762364811793x796217509980630800, 1757355028996x505189727810192200, 1755271286521x378031808974615550, 1769635123521x385801932800474700, 1746548006831x128230088489826860, 1755533063776x956164571796881400, 1744134674881x127285411168640110, 1747415704843x665338483592092500, 1749173974503x736079030141835600, 1760458225389x690604949380638100, 1763305551668x997299018011994600, 1765399408996x262641226191956400, 1766011883106x917993758751800300, 1750783674403x491887953737125700",,,false,,,,,,,,,,,,,,,,,,,,,impression
3d92ed26-d4d8-4f29-bbe1-e2884c681989,index,2026-02-03 17:16:16.847000+00:00,ajs-next-1770138976847-df3d92ed-26d4-485f-a9fb-e1e2884c6819,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}, {'brand': 'Not(A:Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
a8add69b-d03e-44d4-aac1-e567851e4197,index,2026-02-03 17:16:35.872000+00:00,ajs-next-1770138995872-5ba8add6-9bd0-4e04-94aa-c1e567851e41,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
c3c011ed-4833-499d-8490-b00825d98feb,,2026-02-03 17:16:02.237000+00:00,ajs-next-1770138962237-4833499d-4490-4008-a5d9-8feb449fd954,,,"Mozilla/5.0 (Linux; Android 15; 24117RK2CC Build/AQ3A.240829.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.124 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,,,,,,impression
3d92ed26-d4d8-4f29-bbe1-e2884c681989,,2026-02-03 17:16:17.005000+00:00,ajs-next-1770138977005-ed26d4d8-5f29-4be1-a288-4c6819899377,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}, {'brand': 'Not(A:Brand', 'version': '99'}]",False,Windows,,,,,,"1744579851707x640487742075829500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200",,,true,,,,,,,,,,,,,,,,,,,,,impression
8a0267d7-b715-4b03-91c9-7e3c3cca1c33,index,2026-02-03 17:15:28.014000+00:00,ajs-next-1770138928014-a78a0267-d7b7-45ab-8311-c97e3c3cca1c,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
79e21c1c-74d8-4897-aac0-e6d6cb175d8f,,2026-02-03 17:17:52.231000+00:00,ajs-next-1770139072231-f2e35847-06be-4d09-bb30-bd8c5e4eb244,,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
94338c5f-0ecb-4bce-a8b4-5247fd741e14,search,2026-02-03 17:15:06.630000+00:00,ajs-next-1770138906630-f994338c-5f0e-4b1b-8ea8-b45247fd741e,search,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,[],False,,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,,page
c246b252-a6e2-401b-87b1-3ecbc9100d74,index,2026-02-03 17:15:49.275000+00:00,ajs-next-1770138949275-6ac246b2-52a6-4250-9b07-b13ecbc9100d,index,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
ef470018-a5c1-417b-9a7e-d00d80bfcf62,index,2026-02-03 17:15:45.026000+00:00,ajs-next-1770138945026-05ef4700-18a5-41a1-bb5a-7ed00d80bfcf,index,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
a8add69b-d03e-44d4-aac1-e567851e4197,,2026-02-03 17:16:36.184000+00:00,ajs-next-1770138996184-d03e04d4-aac1-4567-851e-41976913b73e,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,,,,,,impression
6b6ad78f-5c21-4f09-9d8f-bc891609863b,,2026-02-03 17:17:07.941000+00:00,ajs-next-1770139027941-5c212f09-9d8f-4c89-9609-863b0f13634a,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500",,,true,,,,,,,,,,,,,,,,,,,,,impression
79e21c1c-74d8-4897-aac0-e6d6cb175d8f,profile,2026-02-03 17:17:51.746000+00:00,ajs-next-1770139071746-dd79e21c-1c74-4858-972a-c0e6d6cb175d,business_profile,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,1744335958024x226211831616957250,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
79e21c1c-74d8-4897-aac0-e6d6cb175d8f,index,2026-02-03 17:17:51.825000+00:00,ajs-next-1770139071825-0b24b296-f2e3-4847-86be-5d09fb30bd8c,index,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,2026-02-03 17:35:17.256000+00:00,ajs-next-1770140117256-6b671ff3-fbee-45e2-8504-b5ae2c79d256,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,cain,,,,,,,,,,,,,,,,,,,search
fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,search,2026-02-03 17:35:18.690000+00:00,ajs-next-1770140118690-313cff94-2dbe-412e-b00d-a8b432cf1d88,search,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=cain&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=cain&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=cain&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=cain&category=,,search,search,,,,,,,,,,,,,,,,,,,,,,page
6b6ad78f-5c21-4f09-9d8f-bc891609863b,,2026-02-03 17:17:07.331000+00:00,ajs-next-1770139027331-d78f5c21-2f09-4d8f-bc89-1609863b0f13,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500",,,true,,,,,,,,,,,,,,,,,,,,,impression
fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,2026-02-03 17:35:16.954000+00:00,ajs-next-1770140116954-991e6b67-1ff3-4bee-85e2-c504b5ae2c79,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
8a0267d7-b715-4b03-91c9-7e3c3cca1c33,,2026-02-03 17:15:28.040000+00:00,ajs-next-1770138928040-67d7b715-ab03-41c9-be3c-3cca1c333503,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1752717497153x537286585580736960",,,true,,,,,,,,,,,,,,,,,,,,,impression
fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,2026-02-03 17:35:19.319000+00:00,ajs-next-1770140119319-2dbea12e-700d-48b4-b2cf-1d886b85bf94,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=cain&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=cain&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1753374338412x209529915103450200,,,true,main_list,,,,,,,,,,,,,,,,,,,,impression
6b6ad78f-5c21-4f09-9d8f-bc891609863b,profile,2026-02-03 17:17:07.376000+00:00,ajs-next-1770139027376-9db53a05-b84a-4d8d-8a62-cedcb1fdd4e7,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
ef470018-a5c1-417b-9a7e-d00d80bfcf62,,2026-02-03 17:15:45.165000+00:00,ajs-next-1770138945165-0018a5c1-a17b-4a7e-900d-80bfcf62f432,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1743549178851x847080663521240200, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
79a30f03-a16b-47e3-a431-521cfd57549c,,2026-02-03 17:14:57.808000+00:00,ajs-next-1770138897808-a16bd7e3-e431-421c-bd57-549cafa0dcaf,,,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,,true,,,,,,,,,,,,,,,,,,,,,impression
79a30f03-a16b-47e3-a431-521cfd57549c,,2026-02-03 17:14:57.462000+00:00,ajs-next-1770138897462-0f03a16b-d7e3-4431-921c-fd57549cafa0,,,"Mozilla/5.0 (Linux; Android 9; itel A27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.143 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,,true,,,,,,,,,,,,,,,,,,,,,impression
1c44a1c4-660f-423c-8745-778e8efa2b27,index,2026-02-03 17:14:48.068000+00:00,ajs-next-1770138888068-d81c44a1-c466-4f12-bcc7-45778e8efa2b,index,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
1c44a1c4-660f-423c-8745-778e8efa2b27,,2026-02-03 17:14:48.442000+00:00,ajs-next-1770138888442-660f123c-c745-478e-8efa-2b271528e993,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,"1750436264420x989591292213482400, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
6b6ad78f-5c21-4f09-9d8f-bc891609863b,profile,2026-02-03 17:17:08.384000+00:00,ajs-next-1770139028384-8e837615-ad0f-4988-bef8-016e2bd631f6,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,1743549178851x847080663521240200,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
c246b252-a6e2-401b-87b1-3ecbc9100d74,,2026-02-03 17:15:49.289000+00:00,ajs-next-1770138949289-b252a6e2-501b-47b1-becb-c9100d74d6a9,,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1752717497153x537286585580736960, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
3d92ed26-d4d8-4f29-bbe1-e2884c681989,,2026-02-03 17:16:24.281000+00:00,ajs-next-1770138984282-d4d85f29-fbe1-4288-8c68-198993772bc0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}, {'brand': 'Not(A:Brand', 'version': '99'}]",False,Windows,,,,,,"1744579851707x640487742075829500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200",,,true,,,,,,,,,,,,,,,,,,,,,impression
fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,index,2026-02-03 17:35:14.988000+00:00,ajs-next-1770140114988-2bfecd89-991e-4b67-9ff3-fbee85e2c504,index,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
c246b252-a6e2-401b-87b1-3ecbc9100d74,,2026-02-03 17:15:49.599000+00:00,ajs-next-1770138949599-a6e2501b-07b1-4ecb-8910-0d74d6a9f762,,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,"1752717497153x537286585580736960, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
