anonymousId,category,userId,originalTimestamp,messageId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,city,search_text,location,parish,button_name,traits,email,event_type
549dc34c-f53d-4a4b-baad-3590c843414c,profile,,2026-06-06 04:50:07.671000+00:00,ajs-next-1780721407671-31549dc3-4cf5-4d0a-8b3a-ad3590c84341,business_profile,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/136.0.0.0 Safari/537.36",/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,[],False,,/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,1744748222708x779656090283929300,profile,business_profile,,,,,,,,,page
fc76248b-0c9b-4c1e-a055-d421e72617cf,search,,2026-06-06 21:08:23.126000+00:00,ajs-next-1780780103126-38fc7624-8b0c-4bac-9ee0-55d421e72617,search,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/136.0.0.0 Safari/537.36",/search,,?category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=Other,[],False,,/search,,?category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=Other,,search,search,,,,,,,,,page
37c85e33-211e-4e62-8baf-007a3d94eaa3,profile,,2026-06-07 02:30:06.223000+00:00,ajs-next-1780799406223-a437c85e-3321-4eee-a28b-af007a3d94ea,business_profile,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/136.0.0.0 Safari/537.36",/business_profile/list-your-business-1744043739337x221089853533674500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/list-your-business-1744043739337x221089853533674500,[],False,,/business_profile/list-your-business-1744043739337x221089853533674500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/list-your-business-1744043739337x221089853533674500,,profile,business_profile,,,,,,,,,page
fd7bebca-3fde-4c0a-9d3e-2df08c351851,profile,,2026-06-07 04:12:17.685000+00:00,ajs-next-1780805537685-25da489a-7629-4b13-a06e-febbdfce0bd5,business_profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/business_profile/grants-handy-work-1747398900475x598159844147748100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,,,,/business_profile/grants-handy-work-1747398900475x598159844147748100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,1747398900475x598159844147748100,profile,business_profile,,,,,,,,,page
a31d8b60-e0ef-4b38-a729-c1f7fdffe8f4,profile,,2026-06-07 16:18:26.039000+00:00,ajs-next-1780849106040-30a31d8b-60e0-4f3b-b867-29c1f7fdffe8,business_profile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/integration-design-group-1746467711533x453074785848415400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/integration-design-group-1746467711533x453074785848415400,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'HeadlessChrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Linux,/business_profile/integration-design-group-1746467711533x453074785848415400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/integration-design-group-1746467711533x453074785848415400,1746467711533x453074785848415400,profile,business_profile,,,,,,,,,page
fd7bebca-3fde-4c0a-9d3e-2df08c351851,profile,,2026-06-07 22:27:39.668000+00:00,ajs-next-1780871259668-cf28ba15-c7c6-4721-9e8e-5cfee0901e18,business_profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/business_profile/grants-handy-work-1747398900475x598159844147748100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,,,,/business_profile/grants-handy-work-1747398900475x598159844147748100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,1747398900475x598159844147748100,profile,business_profile,,,,,,,,,page
5ed4d06b-4fb4-45df-b909-8e2a8c47ccd3,index,,2026-06-08 11:05:29.162000+00:00,ajs-next-1780916729162-a05ed4d0-6b4f-4475-9f39-098e2a8c47cc,index,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Chrome OS,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,page
5ed4d06b-4fb4-45df-b909-8e2a8c47ccd3,,,2026-06-08 11:05:29.165000+00:00,ajs-next-1780916729165-d06b4fb4-75df-4909-8e2a-8c47ccd3e802,,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Chrome OS,,,,,,"1744335958024x226211831616957250, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400",,,true,,,,,,,,impression
5ed4d06b-4fb4-45df-b909-8e2a8c47ccd3,,,2026-06-08 11:05:29.969000+00:00,ajs-next-1780916729969-4fb475df-3909-4e2a-8c47-ccd3e80296fc,,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Chrome OS,,,,,,"1744335958024x226211831616957250, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400",,,true,,,,,,,,impression
4520a168-0600-4da2-9f30-9b833b99d1e3,,,2026-06-08 20:02:06.058000+00:00,ajs-next-1780948926058-06005da2-1f30-4b83-bb99-d1e346f30114,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/148.0.3967.97 Version/26.0 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1752717497153x537286585580736960",,,true,,,,,,,,impression
4520a168-0600-4da2-9f30-9b833b99d1e3,,,2026-06-08 20:02:06.027000+00:00,ajs-next-1780948926027-a1680600-5da2-4f30-9b83-3b99d1e346f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/148.0.3967.97 Version/26.0 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1752717497153x537286585580736960",,,true,,,,,,,,impression
4520a168-0600-4da2-9f30-9b833b99d1e3,index,,2026-06-08 20:02:05.755000+00:00,ajs-next-1780948925755-3e4520a1-6806-405d-a21f-309b833b99d1,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/148.0.3967.97 Version/26.0 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,page
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:59.091000+00:00,ajs-next-1780951559091-af83cbcf-cc11-4a3a-ac48-428d8204e78a,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alberto&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alberto&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,paver,main_search,,,,,search
0f2e2c90-2964-40ba-a7dc-e3aa35b08eab,,,2026-06-08 20:21:51.257000+00:00,ajs-next-1780950111257-2c902964-00ba-47dc-a3aa-35b08eabc7de,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/148.0.3967.97 Version/26.0 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1750436264420x989591292213482400",,,true,,,,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,search,1751744301621x758526182685981300,2026-06-08 20:45:54.249000+00:00,ajs-next-1780951554249-d52ed613-2be3-413c-ba8d-af83cbcfcc11,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alberto&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alberto&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=alberto&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alberto&category=,,search,search,,,,,,,,,page
0f2e2c90-2964-40ba-a7dc-e3aa35b08eab,index,,2026-06-08 20:21:50.673000+00:00,ajs-next-1780950110673-df0f2e2c-9029-4400-bae7-dce3aa35b08e,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/148.0.3967.97 Version/26.0 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,page
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:52.186000+00:00,ajs-next-1780951552186-0da8e287-1f45-4fe9-9367-b7d35521c86d,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,search,,,button_click
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:46:13.215000+00:00,ajs-next-1780951573215-d1b8e574-3470-43ed-9b4e-687f0ff6aabb,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,1744335958024x226211831616957250,,,true,,,main_list,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:46:12.913000+00:00,ajs-next-1780951572913-020fd1b8-e574-4470-93ed-db4e687f0ff6,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:46:31.688000+00:00,ajs-next-1780951591688-f3b88c28-7fce-4454-8ae4-ce4f30d7169f,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alstone&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alstone&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:54.555000+00:00,ajs-next-1780951554555-d6132be3-a13c-4a8d-af83-cbcfcc115a3a,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alberto&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alberto&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,search,1751744301621x758526182685981300,2026-06-08 20:46:25.799000+00:00,ajs-next-1780951585799-db4e687f-0ff6-4abb-a321-133261a4f3b8,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=allstone&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=allstone&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=allstone&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=allstone&category=Home%20Services,,search,search,,,,,,,,,page
c2a93ec5-2231-4751-8339-a1728f1eada5,Home Services,1751744301621x758526182685981300,2026-06-08 20:46:25.491000+00:00,ajs-next-1780951585491-13eddb4e-687f-4ff6-aabb-2321133261a4,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,allstone,main_search,,,,,search
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:58.786000+00:00,ajs-next-1780951558786-7a8daf83-cbcf-4c11-9a3a-ac48428d8204,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alberto&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alberto&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,search,,,button_click
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:42.873000+00:00,ajs-next-1780951542873-b5667a85-0da8-4287-9f45-5fe9d367b7d3,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753982403438x535213824960417500",,,true,,,,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,index,1751744301621x758526182685981300,2026-06-08 20:45:42.871000+00:00,ajs-next-1780951542871-00e6b566-7a85-4da8-a287-1f455fe9d367,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,page
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:54.858000+00:00,ajs-next-1780951554858-2be3a13c-7a8d-4f83-8bcf-cc115a3aac48,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alberto&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alberto&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,1744335958024x226211831616957250,,,true,,,main_list,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:46:00.317000+00:00,ajs-next-1780951560317-ac48428d-8204-478a-820f-d1b8e5743470,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=paver&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=paver&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,false,,,,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:46:26.104000+00:00,ajs-next-1780951586104-687f0ff6-aabb-4321-9332-61a4f3b88c28,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=allstone&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=allstone&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:46:26.710000+00:00,ajs-next-1780951586710-aabb2321-1332-41a4-b3b8-8c287fce9454,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=allstone&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=allstone&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,false,,,,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:46:11.954000+00:00,ajs-next-1780951571954-428d8204-e78a-420f-91b8-e574347013ed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=paver&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=paver&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,search,,,button_click
c2a93ec5-2231-4751-8339-a1728f1eada5,Home Services,1751744301621x758526182685981300,2026-06-08 20:46:12.258000+00:00,ajs-next-1780951572258-8204e78a-020f-41b8-a574-347013eddb4e,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=paver&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=paver&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,main_search,,,,,search
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:55.160000+00:00,ajs-next-1780951555160-a13c7a8d-af83-4bcf-8c11-5a3aac48428d,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alberto&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alberto&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,false,,,,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:46:32.291000+00:00,ajs-next-1780951592291-7fce9454-4ae4-4e4f-b0d7-169f04db8b49,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alstone&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alstone&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,false,,,,,,,,impression
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:54.249000+00:00,ajs-next-1780951554249-affbd52e-d613-4be3-a13c-7a8daf83cbcf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alberto&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alberto&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,"{'email': 'laymansflame@laymansflame.com', 'is_logged_in': True}",,identify
c2a93ec5-2231-4751-8339-a1728f1eada5,,1751744301621x758526182685981300,2026-06-08 20:45:42.868000+00:00,ajs-next-1780951542868-ae3b00e6-b566-4a85-8da8-e2871f455fe9,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,"{'email': 'laymansflame@laymansflame.com', 'is_logged_in': True}",,identify
