messageId,anonymousId,category,userId,name,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,location,search_text,button_name,city,parish,traits,email,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,input_value,input_num,input_name,event_type
ajs-next-1776884498051-e4598de0-35dc-4409-9883-89a2cdf7c214,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:01:38.051000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,true,sidebar,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884576350-29ca2bfa-8953-4ccb-adc6-6553ca7a31f9,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:56.350000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,1770943484557x164806709481949200,true,main_list,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884197577-237b4ecf-9904-4268-8f91-134944e824f4,9fe2063b-9860-42f5-b3ca-5c3a97c62634,Other,,,2026-04-22 18:56:37.577000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,main_search,,,,,,,,,,,,,,,,,,,search
ajs-next-1776884198507-02684f91-1349-44e8-a4f4-8c2d9e406d13,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:56:38.507000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,1751744301621x758526182685981300,true,main_list,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884238993-cb2e5dd3-083c-4f6f-a78d-3906a5a99f21,9fe2063b-9860-42f5-b3ca-5c3a97c62634,profile,,business_profile,2026-04-22 18:57:18.993000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/kcraft-insurance-agency-1747163465846x476237095610093000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/kcraft-insurance-agency-1747163465846x476237095610093000,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/business_profile/kcraft-insurance-agency-1747163465846x476237095610093000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/kcraft-insurance-agency-1747163465846x476237095610093000,profile,business_profile,1747163465846x476237095610093000,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884484949-3a0bd111-5f08-4f54-987f-69c77208cad5,0bd1115f-088f-4418-bf69-c77208cad564,index,,index,2026-04-22 19:01:24.949000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884563700-89a2cdf7-c214-46d2-96d3-5ffe6abe7b7e,0bd1115f-088f-4418-bf69-c77208cad564,search,,search,2026-04-22 19:02:43.700000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=landscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=landscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=landscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=landscape&category=Other,search,search,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884563385-d88389a2-cdf7-4214-b6d2-16d35ffe6abe,0bd1115f-088f-4418-bf69-c77208cad564,Other,,,2026-04-22 19:02:43.385000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,main_search,landscape,,,,,,,,,,,,,,,,,,search
ajs-next-1776884258146-5dd3083c-7f6f-478d-b906-a5a99f213ca1,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,,,2026-04-22 18:57:38.146000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/kcraft-insurance-agency-1747163465846x476237095610093000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/kcraft-insurance-agency-1747163465846x476237095610093000,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,1747163465846x476237095610093000,,,,visit_website,,,,,,,,,,,,,,,,,button_click
ajs-next-1776884498804-35dc0409-d883-49a2-8df7-c21436d216d3,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:01:38.804000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,"1744751205492x235134337285239230, 1747398900475x598159844147748100, 1755621956288x571897163769246900, 1775058462201x523059865418210800, 1763408145585x201322720695875870, 1744398484109x785674167096991400, 1744748222708x779656090283929300, 1759423986281x805514757919405700, 1744579851707x640487742075829500, 1747216018889x770977089491677400, 1749742920378x965836759111504900, 1763255155587x707008769292458900, 1755533063776x956164571796881400, 1750783674403x491887953737125700, 1768581853937x610498789092930300, 1753911193017x504194995643152640, 1770943484557x164806709481949200, 1759153763139x433792388290277000, 1747864432460x772931238395911000, 1751319669665x621437589169731200, 1746855895334x711816173120128000, 1776552489781x780158200693874000, 1754505203290x671062062407191900, 1763148950401x545361905340972600, 1745273541628x945470626229355500, 1744335958024x226211831616957250, 1754927931120x470668069008822300, 1759930025997x126109694575208930",false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884563079-0409d883-89a2-4df7-8214-36d216d35ffe,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:43.079000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,button_click
ajs-next-1776884497735-c5b8e459-8de0-45dc-8409-d88389a2cdf7,0bd1115f-088f-4418-bf69-c77208cad564,search,,search,2026-04-22 19:01:37.735000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776884564628-36d216d3-5ffe-4abe-bb7e-7204b63b1f8d,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:44.628000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=landscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=landscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776884571374-5ffe6abe-7b7e-4204-b63b-1f8d6f454031,0bd1115f-088f-4418-bf69-c77208cad564,,,,2026-04-22 19:02:51.374000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=landscape&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=landscape&category=Other,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,Other,,,,main_search,hardscape,,,,,,,,,,,,,,,,,,search
ajs-next-1776884575726-4031a0d2-29ca-4bfa-8953-0ccb2dc66553,0bd1115f-088f-4418-bf69-c77208cad564,search,,search,2026-04-22 19:02:55.726000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=hardscape&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hardscape&category=Home%20Services,search,search,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776893941120-aab5a744-2c65-4609-b283-8b2002d81b51,74dc5688-ded2-45b5-841d-d237403502c8,,,,2026-04-22 21:39:01.120000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776894302977-6ec99e05-827b-4345-90b2-394e2231f77a,74dc5688-ded2-45b5-841d-d237403502c8,,1774573166178x561429420668618400,,2026-04-22 21:45:02.977000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,1774573166178x561429420668618400,,,,faith,,,,,,,,,,,,,,,,,button_click
ajs-next-1776893940938-ddd1aab5-a744-4c65-a609-b2838b2002d8,74dc5688-ded2-45b5-841d-d237403502c8,,,,2026-04-22 21:39:00.938000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1776894105822-5b1fae51-76a5-4360-ba51-b5c8227fade6,74dc5688-ded2-45b5-841d-d237403502c8,,,,2026-04-22 21:41:45.822000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/reset_pw,,?reset=1776894043204x238633353543110660,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/reset_pw?reset=1776894043204x238633353543110660,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,,,,,reset_pw,,,,,,,,,,,,,,,,,button_click
ajs-next-1776894122563-65915a71-d6a5-422a-b91a-6265590dab54,74dc5688-ded2-45b5-841d-d237403502c8,,1774573166178x561429420668618400,,2026-04-22 21:42:02.563000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,,,,,,,,"{'email': 'tbo@talk2tbo.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
ajs-next-1776894295770-ab546ec9-9e05-427b-9345-90b2394e2231,74dc5688-ded2-45b5-841d-d237403502c8,,1774573166178x561429420668618400,,2026-04-22 21:44:55.770000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,1774573166178x561429420668618400,,,,save,,,,,,,,,,,,,,,,,button_click
ajs-next-1776894031704-1b03db1e-1ba1-4df4-963e-1489d7e266cf,74dc5688-ded2-45b5-841d-d237403502c8,,,,2026-04-22 21:40:31.704000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,,,,,login,,,,tbo@talk2tbo.com,,,,,,,,,,,,,button_click
ajs-next-1776894303880-9e05827b-9345-40b2-b94e-2231f77ac268,74dc5688-ded2-45b5-841d-d237403502c8,,1774573166178x561429420668618400,,2026-04-22 21:45:03.880000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,1774573166178x561429420668618400,,,,,,Our Lady of the Pines - Colorado Springs,,tbo@talk2tbo.com,,Real Estate,"Veteran & REALTOR® - Proudly serving the smartest, happiest clients in town!",tbo@talk2tbo.com,"Lance Thibault, REALTOR ®",Other,(719) 331-1067,Sellers and Buyers,Talk2tbo.com,,,,db_update
ajs-next-1776894122570-5a71d6a5-922a-491a-a265-590dab546ec9,74dc5688-ded2-45b5-841d-d237403502c8,dashboard,1774573166178x561429420668618400,dashboard,2026-04-22 21:42:02.570000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,dashboard,dashboard,1774573166178x561429420668618400,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776894036502-db1e1ba1-bdf4-463e-9489-d7e266cfa936,74dc5688-ded2-45b5-841d-d237403502c8,,,,2026-04-22 21:40:36.502000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,,,,,forgot_pw,,,,,,,,,,,,,,,,,button_click
ajs-next-1776894255612-6265590d-ab54-4ec9-9e05-827b934590b2,74dc5688-ded2-45b5-841d-d237403502c8,,1774573166178x561429420668618400,,2026-04-22 21:44:15.612000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,1774573166178x561429420668618400,,,,,,,,,,,,,,,,,,"1915 Democracy Point, Colorado Springs, CO 80908, USA",3,address,input_changed
ajs-next-1776894128162-d6a5922a-391a-4265-990d-ab546ec99e05,74dc5688-ded2-45b5-841d-d237403502c8,dashboard,1774573166178x561429420668618400,dashboard,2026-04-22 21:42:08.162000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1774573166178x561429420668618400,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776893940771-679bddd1-aab5-4744-ac65-6609b2838b20,74dc5688-ded2-45b5-841d-d237403502c8,index,,index,2026-04-22 21:39:00.771000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776894071302-50975b1f-ae51-46a5-b360-ba51b5c8227f,74dc5688-ded2-45b5-841d-d237403502c8,pw_reset,,reset_pw,2026-04-22 21:41:11.302000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/reset_pw,,?reset=1776894043204x238633353543110660,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/reset_pw?reset=1776894043204x238633353543110660,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,/reset_pw,,?reset=1776894043204x238633353543110660,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/reset_pw?reset=1776894043204x238633353543110660,pw_reset,reset_pw,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776894178155-922a391a-6265-490d-ab54-6ec99e05827b,74dc5688-ded2-45b5-841d-d237403502c8,,1774573166178x561429420668618400,,2026-04-22 21:42:58.155000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,1774573166178x561429420668618400,,,,,,,,,,,,,,,,,,,2,logo,input_changed
ajs-next-1776894306634-56290933-b92f-47ca-83d4-44472769722b,74dc5688-ded2-45b5-841d-d237403502c8,profile,1774573166178x561429420668618400,business_profile,2026-04-22 21:45:06.634000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/business_profile/lance-thibault-realtor,https://coloradocatholicbusinessdirectory.com/,,"Lance Thibault, REALTOR ® | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/lance-thibault-realtor,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,/business_profile/lance-thibault-realtor,https://coloradocatholicbusinessdirectory.com/,,"Lance Thibault, REALTOR ® | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/lance-thibault-realtor,profile,business_profile,1774573166178x561429420668618400,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1776893963952-743f1b03-db1e-4ba1-bdf4-163e1489d7e2,74dc5688-ded2-45b5-841d-d237403502c8,,,,2026-04-22 21:39:23.952000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,,,,,login,,,,tbo@talk2tbo.com,,,,,,,,,,,,,button_click
ajs-next-1776894041391-1ba1bdf4-163e-4489-97e2-66cfa9368da3,74dc5688-ded2-45b5-841d-d237403502c8,,,,2026-04-22 21:40:41.391000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,,,,,,,,,,send_email,,,,,,,,,,,,,,,,,button_click
