messageId,originalTimestamp,anonymousId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,location,userAgentData.brands,userAgentData.mobile,userAgentData.platform,traits,button_name,city,search_text,parish,event_type
ajs-next-1789414050257-a3bfcfa6-1c44-4761-9e2d-148d72ca63da,2026-09-14 19:27:30.257000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=food-hospitality,,true,,,,,,,,,,sidebar,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789414050568-cfa61c44-6761-4e2d-948d-72ca63da0d78,2026-09-14 19:27:30.568000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=food-hospitality,1771436045389x658317953644361100,true,,,,,,,,,,main_list,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789414863142-347ffb96-4a7c-458f-86a9-4cbd365d716d,2026-09-14 19:41:03.142000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=food-hospitality,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=food-hospitality,search,search,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,page
ajs-next-1789415642484-4c34a8a2-a055-4d34-8ac4-ec3954ebdaa0,2026-09-14 19:54:02.484000+00:00,34a8a2a0-557d-440a-84ec-3954ebdaa084,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/terms_of_service/v%C3%A9deni-property-inspections-llc-1775058462201x523059865418210800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/v%C3%A9deni-property-inspections-llc-1775058462201x523059865418210800,,,terms,terms_of_service,/terms_of_service/v%C3%A9deni-property-inspections-llc-1775058462201x523059865418210800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/v%C3%A9deni-property-inspections-llc-1775058462201x523059865418210800,terms,terms_of_service,,[],False,,,,,,,page
ajs-next-1789412662856-9c6fd05b-726d-430c-9171-3adb87898777,2026-09-14 19:04:22.856000+00:00,d79f57b7-9c05-4029-9677-7389ce1742a9,1776210729408x448410210135887360,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Mobile Safari/537.36",/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,1744282156200x727555159743162000,,profile,business_profile,/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,profile,business_profile,,"[{'brand': 'Google Chrome', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",True,Android,,,,,,page
ajs-next-1789414882947-764c3a2b-85f1-4c75-9db0-5a96a7a570f1,2026-09-14 19:41:22.947000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=professional-services,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=professional-services,search,search,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,page
ajs-next-1789412749952-081bbf72-cb33-4db8-a42a-2f925f4850cd,2026-09-14 19:05:49.952000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,"1744175271939x575064790204550460, 1747827548541x313848517899538500, 1744282156200x727555159743162000, 1744748222708x779656090283929300, 1746548006831x128230088489826860, 1745597587022x519433479989605000, 1750785338983x949958887494882000, 1744736810207x919925185055488400, 1745528732739x896561533370513300, 1753734185827x126792131019728200, 1747216018889x770977089491677400, 1744391553368x301043576290850300, 1744335958024x226211831616957250, 1745273541628x945470626229355500, 1744740154739x566945822952470660, 1746765568691x979794717919274100, 1750436264420x989591292213482400, 1747221865162x703532834449508000, 1744907031541x119079844893356540, 1749068120323x412920063824988600, 1747415704843x665338483592092500, 1750423781412x480534435350699700, 1747420152884x437771544876149700, 1744157592334x292550965261606100, 1744743906400x631087870982087000, 1750783679107x801419812763124500, 1747864432460x772931238395911000, 1750784475796x702583457937545900, 1747184079669x994211808429350800, 1751224250248x539537516841198200, 1744134674881x127285411168640110, 1760648653645x114408415368440820, 1776358721914x647553258259112000, 1744579851707x640487742075829500, 1748365021326x105262688542451250, 1744643921578x315333816253624100, 1750784029587x963255839088365200, 1744760380914x558772773612561600, 1744751205492x235134337285239230, 1746855895334x711816173120128000, 1747170561218x640297169073643000, 1745533127765x291393362647413700, 1747594874125x270237571814453630, 1743547361284x291138005899707260, 1749742920378x965836759111504900, 1744319857648x144922844539837200, 1753735107464x426800222977854460, 1748581534531x956271769254002200, 1746635677548x343522492232585660, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1746843461447x686795565273950000, 1751319669665x621437589169731200, 1750783674403x491887953737125700, 1746938798847x931997689495082400, 1744398484109x785674167096991400, 1746827109704x963221719337950200, 1746631267951x741803061642879500, 1747163465846x476237095610093000, 1749580724532x760028975589297300, 1749057953945x756346430245684600, 1744397288473x909294892772270800, 1747183179554x540122160625888100, 1746467711533x453074785848415400, 1744737250347x219277345743008400, 1747848709032x210920410073364830, 1748389292320x918627677903932400, 1747398900475x598159844147748100, 1749173974503x736079030141835600, 1747165674437x491901038958021200, 1747185390251x665604546429507900, 1744260813114x505427712482621440",false,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789414388186-50367d8c-387b-4092-9ef9-c6f99439c986,2026-09-14 19:33:08.186000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,1760648653645x114408415368440820,true,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789412586990-35964340-697a-47aa-90de-4472ffcbab08,2026-09-14 19:03:06.990000+00:00,d79f57b7-9c05-4029-9677-7389ce1742a9,1776210729408x448410210135887360,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=professional-services,,true,,,,,,,,,,sidebar,"[{'brand': 'Google Chrome', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",True,Android,,,,,,impression
ajs-next-1789414057813-6c524f8a-03d4-49c9-a7ea-2c13a718fa50,2026-09-14 19:27:37.813000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=food-hospitality,"1772982809798x739419868972941400, 1743549178851x847080663521240200, 1789087344017x838590767181066400, 1754624056001x759184470890143000",false,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789414147988-77d3cd49-b22b-4c1f-8ac1-4df6eeba1b45,2026-09-14 19:29:07.988000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=shopping-retail,1771436045389x658317953644361100,true,,,,,,,,,,main_list,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789412628453-385ca01f-df00-48f5-bbc5-c271d4d52fa2,2026-09-14 19:03:48.453000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/version-test/business_profile/summit-financial-solutions--1744134674881x127285411168640110,,,Summit Financial Solutions | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/business_profile/summit-financial-solutions--1744134674881x127285411168640110,1744134674881x127285411168640110,,profile,business_profile,/version-test/business_profile/summit-financial-solutions--1744134674881x127285411168640110,,,Summit Financial Solutions | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/business_profile/summit-financial-solutions--1744134674881x127285411168640110,profile,business_profile,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,page
ajs-next-1789412817357-2afcb8cb-4a7a-44d9-9d30-61139618de30,2026-09-14 19:06:57.357000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/version-test/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,map_maker,,,,button_click
ajs-next-1789414644948-c08dd98c-2c5e-43d3-a677-9e3984f838d6,2026-09-14 19:37:24.948000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/version-test/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,1760648653645x114408415368440820,true,,,,,,,,,,main_list,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789412646069-876a74cb-7154-4b09-a73d-f58694ba9960,2026-09-14 19:04:06.069000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/version-test/business_profile/summit-financial-solutions--1744134674881x127285411168640110,https://coloradocatholicbusinessdirectory.com/,,Summit Financial Solutions | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/business_profile/summit-financial-solutions--1744134674881x127285411168640110,1744134674881x127285411168640110,,profile,business_profile,/version-test/business_profile/summit-financial-solutions--1744134674881x127285411168640110,https://coloradocatholicbusinessdirectory.com/,,Summit Financial Solutions | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/business_profile/summit-financial-solutions--1744134674881x127285411168640110,profile,business_profile,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,page
ajs-next-1789413929411-d0d49b4e-9fb8-4bd4-9cc2-22a654273b5d,2026-09-14 19:25:29.411000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,page
ajs-next-1789413964851-7f75beb2-18b7-49ff-b652-3722bfc48201,2026-09-14 19:26:04.851000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,"{'email': 'laymansflame@laymansflame.com', 'is_logged_in': True}",,,,,identify
ajs-next-1789414054932-58c9b5b9-2f57-4604-82ba-e0f115cb4119,2026-09-14 19:27:34.932000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=home-local-services,"1747398900475x598159844147748100, 1754927931120x470668069008822300, 1768238584049x399775147114029200, 1747183179554x540122160625888100, 1747216018889x770977089491677400, 1759153763139x433792388290277000, 1775058462201x523059865418210800, 1754505203290x671062062407191900, 1787674747971x950537435920410400, 1751425811600x127124815802215140, 1750783679107x801419812763124500, 1776552489781x780158200693874000, 1777042863057x294476376362385400, 1755621956288x571897163769246900, 1750783674403x491887953737125700, 1744748222708x779656090283929300, 1787771918330x262136640937463680",false,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789414057496-d9ab6c52-4f8a-43d4-89c9-a7ea2c13a718,2026-09-14 19:27:37.496000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=food-hospitality,1770943484557x164806709481949200,true,,,,,,,,,,main_list,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789412900824-a72629c1-50ed-47e8-93a7-58d646a40c69,2026-09-14 19:08:20.824000+00:00,2629c150-ed27-4853-a758-d646a40c69ac,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/152.0.0.0 Safari/537.36",/version-test/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,,,NanoShield Coating Company | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,1749742920378x965836759111504900,,profile,business_profile,/version-test/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,,,NanoShield Coating Company | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,profile,business_profile,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,page
ajs-next-1789414047621-bf3c4354-a326-4aad-8492-a455296f98f7,2026-09-14 19:27:27.621000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,sidebar,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789414825148-32bdf336-864a-4283-aa2a-cd34efbd2008,2026-09-14 19:40:25.148000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,page
ajs-next-1789414826952-864a6283-ea2a-4d34-afbd-20081ed409e5,2026-09-14 19:40:26.952000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1770943484557x164806709481949200,true,,,,,,,,,,main_list,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789415929945-e132a0a1-618b-47bc-ae8e-b84963dae441,2026-09-14 19:58:49.945000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/version-test/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,1760648653645x114408415368440820,true,,,,,,,,,,main_list,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789412661255-57f69c68-86bb-489d-9294-6758c47f8c0f,2026-09-14 19:04:21.255000+00:00,d79f57b7-9c05-4029-9677-7389ce1742a9,1776210729408x448410210135887360,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hedberg%20law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hedberg%20law&category=,1744282156200x727555159743162000,false,,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",True,Android,,more_info_text,,,,button_click
ajs-next-1789412667697-d05b726d-e30c-4171-badb-8789877740a2,2026-09-14 19:04:27.697000+00:00,d79f57b7-9c05-4029-9677-7389ce1742a9,1776210729408x448410210135887360,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Mobile Safari/537.36",/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,1744282156200x727555159743162000,,,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",True,Android,,visit_website,,,,button_click
ajs-next-1789414884018-85f13c75-9db0-4a96-a7a5-70f1f57778c1,2026-09-14 19:41:24.018000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=professional-services,,true,,,,,,,,,,sidebar,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789412749944-e1bd213e-081b-4f72-8b33-3db8a42a2f92,2026-09-14 19:05:49.944000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,"1744175271939x575064790204550460, 1747827548541x313848517899538500, 1744282156200x727555159743162000, 1744748222708x779656090283929300, 1746548006831x128230088489826860, 1745597587022x519433479989605000, 1750785338983x949958887494882000, 1744736810207x919925185055488400, 1745528732739x896561533370513300, 1753734185827x126792131019728200, 1747216018889x770977089491677400, 1744391553368x301043576290850300, 1744335958024x226211831616957250, 1745273541628x945470626229355500, 1744740154739x566945822952470660, 1746765568691x979794717919274100, 1750436264420x989591292213482400, 1747221865162x703532834449508000, 1744907031541x119079844893356540, 1749068120323x412920063824988600, 1747415704843x665338483592092500, 1750423781412x480534435350699700, 1747420152884x437771544876149700, 1744157592334x292550965261606100, 1744743906400x631087870982087000, 1750783679107x801419812763124500, 1747864432460x772931238395911000, 1750784475796x702583457937545900, 1747184079669x994211808429350800, 1751224250248x539537516841198200, 1744134674881x127285411168640110, 1760648653645x114408415368440820, 1776358721914x647553258259112000, 1744579851707x640487742075829500, 1748365021326x105262688542451250, 1744643921578x315333816253624100, 1750784029587x963255839088365200, 1744760380914x558772773612561600, 1744751205492x235134337285239230, 1746855895334x711816173120128000, 1747170561218x640297169073643000, 1745533127765x291393362647413700, 1747594874125x270237571814453630, 1743547361284x291138005899707260, 1749742920378x965836759111504900, 1744319857648x144922844539837200, 1753735107464x426800222977854460, 1748581534531x956271769254002200, 1746635677548x343522492232585660, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1746843461447x686795565273950000, 1751319669665x621437589169731200, 1750783674403x491887953737125700, 1746938798847x931997689495082400, 1744398484109x785674167096991400, 1746827109704x963221719337950200, 1746631267951x741803061642879500, 1747163465846x476237095610093000, 1749580724532x760028975589297300, 1749057953945x756346430245684600, 1744397288473x909294892772270800, 1747183179554x540122160625888100, 1746467711533x453074785848415400, 1744737250347x219277345743008400, 1747848709032x210920410073364830, 1748389292320x918627677903932400, 1747398900475x598159844147748100, 1749173974503x736079030141835600, 1747165674437x491901038958021200, 1747185390251x665604546429507900, 1744260813114x505427712482621440",false,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789413496686-744e4e6a-f1b2-4731-9961-46b5308c2914,2026-09-14 19:18:16.686000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1770943484557x164806709481949200, 1744643921578x315333816253624100, 1781830336957x808577548450478500, 1771436045389x658317953644361100",true,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
