anonymousId,userId,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,location,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,traits,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,search_text,event_type
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906018294-422d955a-ff2a-4cd1-9d87-47c637612447,2025-12-05 03:40:18.294000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,"{'business_id': '1764893879099x465248075524681500', 'email': 'purplesagebodywork@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906657487-7f73572c-194d-44dd-90b6-c79b3c064212,2025-12-05 03:50:57.487000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/purple-sage-bodywork,https://coloradocatholicbusinessdirectory.com/,,Purple Sage Bodywork | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/purple-sage-bodywork,1764893879099x465248075524681500,,,profile,business_profile,/business_profile/purple-sage-bodywork,https://coloradocatholicbusinessdirectory.com/,,Purple Sage Bodywork | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/purple-sage-bodywork,profile,business_profile,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,page
0c6f02ef-b265-4bfc-881f-cca0db1b31fb,,ajs-next-1764906023978-bb0c6f02-efb2-45bb-bc88-1fcca0db1b31,2025-12-05 03:40:23.978000+00:00,"Mozilla/5.0 (Linux; Android 14; en; TECNO BG6m Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 HiBrowser/v2.25.6.3;lang=es;nation=DO;locale=es_DO UWS/ Mobile Safari/537.36",/start,https://www.google.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,start,start,/start,https://www.google.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,"[{'brand': 'Chromium', 'version': '138'}, {'brand': 'Not:A-Brand', 'version': '8'}, {'brand': 'Google Chrome', 'version': '138'}]",True,Android,,,,,,,,,,,,,,,,,,,page
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906386466-aea9703d-1268-4a94-a4e7-373f96afe66d,2025-12-05 03:46:26.466000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,page
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906656121-5786199f-ec2d-4426-ba71-58e5b113ff48,2025-12-05 03:50:56.121000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,purplesagebodywork@gmail.com,,,,,,,"At Purple Sage Bodywork, massage therapy is more than a treatment — it’s a way to support your unique journey toward wellness. Whether you're seeking pain relief, stress reduction, or new ways to care for your body, I’m honored to walk that path with you.",purplesagebodywork@gmail.com,Purple Sage Bodywork,Health & Wellness,St. Thomas More,970-316-3291 ,"Bodywork - Massage, Manual Lymphatic Drainage ",Https://www.massagebook.com/biz/purple-sage-bodywork,,db_update
bc705f51-50f9-4110-ba44-32925a4455cd,,ajs-next-1764905985945-76bc705f-5150-4941-90fa-4432925a4455,2025-12-05 03:39:45.944000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",/start,,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,start,start,/start,,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,[],False,,,,,,,,,,,,,,,,,,,,page
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906497404-f78118f7-2e51-4900-98a6-1a53c6c65786,2025-12-05 03:48:17.404000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,Https://www.massagebook.com/biz/purple-sage-bodywork,6,website,,,,,,,,,,,,,input_changed
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906431634-d4675a97-f781-48f7-ae51-d90018a61a53,2025-12-05 03:47:11.634000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,970-316-3291 ,5,phone,,,,,,,,,,,,,input_changed
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906386861-703d1268-ea94-44e7-b73f-96afe66d7383,2025-12-05 03:46:26.861000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753374338412x209529915103450200, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,impression
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906471918-5a97f781-18f7-4e51-9900-18a61a53c6c6,2025-12-05 03:47:51.918000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,Https://massagebook.com/biz/purple-sage-bodywork ,6,website,,,,,,,,,,,,,input_changed
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906672173-572c194d-c4dd-40b6-879b-3c0642125982,2025-12-05 03:51:12.173000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/purple-sage-bodywork,https://coloradocatholicbusinessdirectory.com/,,Purple Sage Bodywork | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/purple-sage-bodywork,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,visit_website,,,,,,,,,,,,,,,,,,button_click
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906657483-c9d67f73-572c-494d-84dd-90b6c79b3c06,2025-12-05 03:50:57.483000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/purple-sage-bodywork,https://coloradocatholicbusinessdirectory.com/,,Purple Sage Bodywork | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/purple-sage-bodywork,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,"{'business_id': '1764893879099x465248075524681500', 'email': 'purplesagebodywork@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908724038-0a050c73-8f21-4781-9683-6f729d2c8c5a,2025-12-05 04:25:24.038000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,android-app://com.google.android.gm/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743547621069x279645472884266780",,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,impression
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908822833-6d42aa7d-6c90-4f59-8d01-2f09eab8739b,2025-12-05 04:27:02.833000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/purple-sage-bodywork,https://coloradocatholicbusinessdirectory.com/,,Purple Sage Bodywork | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/purple-sage-bodywork,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,"{'business_id': '1764893879099x465248075524681500', 'email': 'purplesagebodywork@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906644610-18a61a53-c6c6-4786-999f-ec2dc4263a71,2025-12-05 03:50:44.610000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,"At Purple Sage Bodywork, massage therapy is more than a treatment — it’s a way to support your unique journey toward wellness. Whether you're seeking pain relief, stress reduction, or new ways to care for your body, I’m honored to walk that path with you.",11,description,,,,,,,,,,,,,input_changed
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908759516-e1a4b2a4-2682-4b86-af58-fa35d7ebb27d,2025-12-05 04:25:59.516000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,sidebar,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,impression
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908759212-a723e1a4-b2a4-4682-ab86-af58fa35d7eb,2025-12-05 04:25:59.212000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,page
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906644614-1a53c6c6-5786-499f-ac2d-c4263a7158e5,2025-12-05 03:50:44.614000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,save,,,,,,,,,,,,,,,,,,button_click
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906563248-d90018a6-1a53-46c6-9786-199fec2dc426,2025-12-05 03:49:23.248000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,"Bodywork - Massage, Manual Lymphatic Drainage ",9,sub_category,,,,,,,,,,,,,input_changed
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908821486-eb86af58-fa35-47eb-b27d-b2ac2de2ac79,2025-12-05 04:27:01.486000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,1764893879099x465248075524681500,,false,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,more_info_text,,,,,,,,,,,,,,,,,,button_click
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906386863-1268ea94-a4e7-473f-96af-e66d73834110,2025-12-05 03:46:26.863000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753374338412x209529915103450200, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,impression
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906396541-704d03c5-d467-4a97-b781-18f72e51d900,2025-12-05 03:46:36.541000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,2,logo,,,,,,,,,,,,,input_changed
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906521321-2e51d900-18a6-4a53-86c6-5786199fec2d,2025-12-05 03:48:41.321000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,Health & Wellness,8,main_category,,,,,,,,,,,,,input_changed
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908723648-fb2a0a05-0c73-4f21-9781-16836f729d2c,2025-12-05 04:25:23.648000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,android-app://com.google.android.gm/,?confirmation_email=1764906016172x676243879142182500,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1764906016172x676243879142182500,,,,index,index,/,android-app://com.google.android.gm/,?confirmation_email=1764906016172x676243879142182500,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1764906016172x676243879142182500,index,index,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,page
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906514441-18f72e51-d900-48a6-9a53-c6c65786199f,2025-12-05 03:48:34.441000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,St. Thomas More,7,parish,,,,,,,,,,,,,input_changed
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764906654269-c6c65786-199f-4c2d-8426-3a7158e5b113,2025-12-05 03:50:54.269000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1764893879099x465248075524681500,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,faith,,,,,,,,,,,,,,,,,,button_click
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908757061-8f215781-1683-4f72-9d2c-8c5a5a77a101,2025-12-05 04:25:57.061000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,android-app://com.google.android.gm/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,search,,,,,,,,,,,,,,,,,,button_click
8c1aa515-3274-4f53-87c0-463af8310187,,ajs-next-1764907888297-b18c1aa5-1532-44af-9347-c0463af83101,2025-12-05 04:11:28.297000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1763720260786x446607020575083200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763720260786x446607020575083200,,,,how_it_works,how_it_works,/how_it_works/1763720260786x446607020575083200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763720260786x446607020575083200,how_it_works,how_it_works,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,,,,,,page
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908759211-19cca723-e1a4-42a4-a682-eb86af58fa35,2025-12-05 04:25:59.211000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,"{'business_id': '1764893879099x465248075524681500', 'email': 'purplesagebodywork@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908723644-cde8fb2a-0a05-4c73-8f21-578116836f72,2025-12-05 04:25:23.644000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,android-app://com.google.android.gm/,?confirmation_email=1764906016172x676243879142182500,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1764906016172x676243879142182500,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,"{'business_id': '1764893879099x465248075524681500', 'email': 'purplesagebodywork@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908760127-2682eb86-af58-4a35-97eb-b27db2ac2de2,2025-12-05 04:26:00.127000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"1746631267951x741803061642879500, 1761762460002x434978052003146300, 1744740154739x566945822952470660, 1764893879099x465248075524681500, 1749057953945x756346430245684600, 1762957766158x632118084948257900, 1746765568691x979794717919274100, 1747415704843x665338483592092500, 1747185390251x665604546429507900, 1745528732739x896561533370513300, 1761930377989x951815782791809400, 1747420152884x437771544876149700, 1751224250248x539537516841198200, 1749173974503x736079030141835600, 1744157592334x292550965261606100, 1764781838221x716772635359430500, 1753909381745x872991521395046100, 1746938798847x931997689495082400",,false,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,impression
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908724039-0c738f21-5781-4683-af72-9d2c8c5a5a77,2025-12-05 04:25:24.039000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,android-app://com.google.android.gm/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743547621069x279645472884266780",,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,impression
46f3c9ba-52f4-4653-a34b-a00964e08cad,1764893879099x465248075524681500,ajs-next-1764908757365-57811683-6f72-4d2c-8c5a-5a77a101bc4a,2025-12-05 04:25:57.365000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,android-app://com.google.android.gm/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,Health & Wellness,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,search
