originalTimestamp,anonymousId,messageId,name,category,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,location,search_text,button_name,city,parish,event_type
2026-01-21 00:44:53.279000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956293279-2a6eb4aa-8406-405c-9a68-a2b34dfb6021,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200",,,true,,,,,,impression
2026-01-21 00:53:32.878000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956812878-17e28cac-2cb3-40b2-b927-448758c57ee9,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=mortgage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=mortgage&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:21:47.931000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954907931-300684d7-ded2-4798-a2a9-916da1a776ed,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,Alderman construction,,,,search
2026-01-21 00:40:34.603000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956034603-21da9681-6449-4743-987c-8103a75feb62,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,,search,search,,,,,,,page
2026-01-21 00:58:50.522000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957130522-53f60d23-f88a-488c-8fe2-34ddd0c077b3,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,true,main_list,,,,,impression
2026-01-21 00:22:00.816000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954920816-b80aa566-7250-4e49-80c8-4d7d5aea96a8,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,"1761762460002x434978052003146300, 1758147388607x898014240790697700",,,false,,,,,,impression
2026-01-21 00:45:16.006000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956316006-9b291f51-a578-49ce-ae50-3b5757f3ac12,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,,search,search,,,,,,,page
2026-01-21 00:21:37.584000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954897584-54bae281-8edd-42f4-90fa-fe8424423f6a,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=AMWAY&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=AMWAY&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1744335958024x226211831616957250,,,true,main_list,,,,,impression
2026-01-21 00:40:45.764000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956045764-df9b92b9-b518-4c89-85d1-5ba4572d09c8,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,hererra,,,,search
2026-01-21 00:45:14.384000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956314384-e05c5a68-a2b3-4dfb-a021-9f4b160197fc,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,herrera,,,,search
2026-01-21 00:19:46.556000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954786556-c2734012-2e39-4739-84df-9f001988c2d0,business_profile,profile,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/alderman-enterprises-1761762460002x434978052003146300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-enterprises-1761762460002x434978052003146300,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/business_profile/alderman-enterprises-1761762460002x434978052003146300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-enterprises-1761762460002x434978052003146300,1761762460002x434978052003146300,profile,business_profile,,,,,,,page
2026-01-21 00:40:33.988000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956033988-ede21211-c8b7-4058-a1da-96816449f743,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:40:34.577000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956034577-105821da-9681-4449-b743-187c8103a75f,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1752717497153x537286585580736960,,,true,main_list,,,,,impression
2026-01-21 00:40:35.535000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956035535-8103a75f-eb62-4716-aa8b-12a3f50cb557,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,false,,,,,,impression
2026-01-21 00:45:16.315000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956316315-1f51a578-f9ce-4e50-bb57-57f3ac123000,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:58:50.560000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957130560-0d23f88a-e88c-4fe2-b4dd-d0c077b3a164,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:19:20.901000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954760901-5e30d243-ddb4-4550-a296-1bbfb5f8b312,index,index,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
2026-01-21 00:40:34.274000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956034274-1211c8b7-1058-41da-9681-6449f743187c,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:45:56.839000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956356839-4e25de22-cecf-40ce-b609-96cbe7ab3cb6,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1744134674881x127285411168640110,,,false,,,profile_arrow,,,button_click
2026-01-21 00:59:01.647000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957141647-6a5b581d-d7dd-468b-ba6f-d3636c6fec13,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,true,main_list,,,,,impression
2026-01-21 00:19:28.657000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954768657-a2961bbf-b5f8-4312-a46f-69dbb1e6138b,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,AMWAY,,,,search
2026-01-21 00:21:14.102000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954874102-d480660d-eee7-4d33-a82e-a68fdfbcf4a4,business_profile,profile,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/alderman-enterprises-1761762460002x434978052003146300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-enterprises-1761762460002x434978052003146300,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/business_profile/alderman-enterprises-1761762460002x434978052003146300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-enterprises-1761762460002x434978052003146300,1761762460002x434978052003146300,profile,business_profile,,,,,,,page
2026-01-21 00:21:47.617000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954907617-41dd3006-84d7-4ed2-8798-a2a9916da1a7,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,search,,,button_click
2026-01-21 00:21:25.971000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954885971-660deee7-2d33-482e-a68f-dfbcf4a450c4,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/alderman-enterprises-1761762460002x434978052003146300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-enterprises-1761762460002x434978052003146300,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,navbar,,list_your_business,,,button_click
2026-01-21 00:46:13.919000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956373919-f6abdb42-abb5-45a0-8baf-af8ddeb64e4b,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/summit-financial-solutions--1744134674881x127285411168640110,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/summit-financial-solutions--1744134674881x127285411168640110,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1744134674881x127285411168640110,,,,,,visit_website,,,button_click
2026-01-21 00:53:14.058000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956794058-275a764b-4063-4e9b-a72c-72d957d367f8,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:19:31.575000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954771575-4bc3aeb5-4a5a-4ccb-8503-9611a10f86ed,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=AMWAY&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=AMWAY&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:21:59.801000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954919801-4ea9b20d-b7bc-480a-a566-72506e4980c8,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,,search,search,,,,,,,page
2026-01-21 00:40:48.701000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956048701-0d8bfcf4-456e-4fa7-b429-6e3666ec0b5e,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=hererra&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hererra&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,false,,,,,,impression
2026-01-21 00:42:18.080000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956138080-4e2e924d-830b-492b-8cef-d8d101bb38da,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,search,,,button_click
2026-01-21 00:19:31.273000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954771273-9b454bc3-aeb5-4a5a-8ccb-85039611a10f,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=AMWAY&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=AMWAY&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=AMWAY&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=AMWAY&category=,,search,search,,,,,,,page
2026-01-21 00:21:50.518000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768954910518-1da30078-54d5-4ea9-b20d-b7bcb80aa566,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,false,,,,,,impression
2026-01-21 00:40:48.854000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956048854-fcf4456e-dfa7-4429-ae36-66ec0b5e68e8,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=hererra&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hererra&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,false,,,,,,impression
2026-01-21 00:40:48.498000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956048498-7d83e5f8-0d8b-4cf4-856e-dfa7b4296e36,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=hererra&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hererra&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,true,main_list,,,,,impression
2026-01-21 00:41:11.007000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956071007-68e83eec-ce75-4251-af46-80ad0f512ead,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hererra&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hererra&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,search,,,button_click
