userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,button_name,url,sponsored_listing,business_id,category,name,path,referrer,search,title,category_properties,name_properties,location,city,search_text,parish,traits,userAgentData.brands,userAgentData.mobile,userAgentData.platform,input_value,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,email,event_type
,2026-04-07 23:32:04.107000+00:00,443ac676-c77a-4662-8ec2-fbeea159fe48,ajs-next-1775604724107-e6624ec2-fbee-4159-be48-7a0b5b85b158,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,more_info,,true,1753374338412x209529915103450200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,button_click
,2026-04-08 00:13:29.273000+00:00,443ac676-c77a-4662-8ec2-fbeea159fe48,ajs-next-1775607209273-685a0ecd-ef54-4a88-b2b0-dcafec1855eb,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/about_us/1775604693912x677669173448117800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1775604693912x677669173448117800,,https://coloradocatholicbusinessdirectory.com/about_us/1775604693912x677669173448117800,,,about_us,about_us,/about_us/1775604693912x677669173448117800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,about_us,about_us,,,,,,,,,,,,,,,,,,,,,,page
,2026-04-08 00:13:57.389000+00:00,443ac676-c77a-4662-8ec2-fbeea159fe48,ajs-next-1775607237389-fb0f9bec-4597-43bc-8020-6c7cd13eb71b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,true,,,,,,,,,,sidebar,,,,,,,,,,,,,,,,,,,,,impression
,2026-04-08 00:13:58.960000+00:00,443ac676-c77a-4662-8ec2-fbeea159fe48,ajs-next-1775607238960-c492d2d3-21ff-4c14-aa1c-a2d0e652938d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/about_us/1775604693912x677669173448117800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1775604693912x677669173448117800,,https://coloradocatholicbusinessdirectory.com/about_us/1775604693912x677669173448117800,,,about_us,about_us,/about_us/1775604693912x677669173448117800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,about_us,about_us,,,,,,,,,,,,,,,,,,,,,,page
,2026-04-08 00:14:11.074000+00:00,443ac676-c77a-4662-8ec2-fbeea159fe48,ajs-next-1775607251074-493cf9ef-36a2-4c52-816d-cb5db77f279d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,https://coloradocatholicbusinessdirectory.com/start,,,start,start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,start,start,,,,,,,,,,,,,,,,,,,,,,page
1753374338412x209529915103450200,2026-04-08 04:32:20.972000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622740972-915b044b-3a70-4b27-b604-ff959484908a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,false,"1768427614253x929508274229176300, 1749580724532x760028975589297300, 1768844277981x664142917381285000, 1771021914207x198452557005754900, 1758568877707x715638242996164100, 1765001972595x338020444395840100, 1771538218470x758525499484679000, 1747184079669x994211808429350800, 1753465897836x101289632151690960, 1745533127765x291393362647413700, 1744260813114x505427712482621440, 1751402056748x637551618886434600, 1744907031541x119079844893356540, 1748389292320x918627677903932400, 1757355028996x505189727810192200, 1762889659042x996969350831174300, 1746467711533x453074785848415400, 1754949567759x639105313824555300, 1757720364741x595714121363069200, 1763305551668x997299018011994600, 1769719058268x843927058977011000, 1771545376609x752763268373144000, 1750423781412x480534435350699700, 1753985929691x853149258569598100, 1744319857648x144922844539837200, 1758120880051x675194275556497400, 1746548006831x128230088489826860, 1747165674437x491901038958021200, 1763509156539x144450665564595840, 1752182630575x854371423894944000, 1750436264420x989591292213482400, 1764711530894x480989914892320700, 1746843461447x686795565273950000, 1762271200864x775090106640580500, 1749068120323x412920063824988600, 1755271286521x378031808974615550, 1762364811793x796217509980630800, 1744743906400x631087870982087000, 1744736810207x919925185055488400, 1763569204895x378265538177280400, 1750784475796x702583457937545900, 1750783679107x801419812763124500, 1748581534531x956271769254002200, 1747221865162x703532834449508000, 1766070455303x639821695383855700, 1748365021326x105262688542451250, 1751744301621x758526182685981300, 1744737250347x219277345743008400, 1745597587022x519433479989605000, 1770755356265x111382421474427680, 1764342295066x618134664283571500, 1744282156200x727555159743162000, 1769635123521x385801932800474700, 1754941249648x796792188496967000, 1747163465846x476237095610093000, 1758147388607x898014240790697700, 1774573166178x561429420668618400, 1747170561218x640297169073643000, 1761044854709x307607562836745150, 1760118921086x941497076227920600, 1752687366861x422755081931784260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
1753374338412x209529915103450200,2026-04-08 04:33:11.049000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622791049-f534c274-a327-4b07-9d2a-ebb3b58a08e9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,false,"1758147388607x898014240790697700, 1757720364741x595714121363069200, 1748365021326x105262688542451250, 1747221865162x703532834449508000, 1755271286521x378031808974615550, 1750783679107x801419812763124500, 1744907031541x119079844893356540, 1747165674437x491901038958021200, 1766070455303x639821695383855700, 1764342295066x618134664283571500, 1750423781412x480534435350699700, 1771545376609x752763268373144000, 1748389292320x918627677903932400, 1747170561218x640297169073643000, 1768844277981x664142917381285000, 1771021914207x198452557005754900, 1744282156200x727555159743162000, 1753985929691x853149258569598100, 1745597587022x519433479989605000, 1753465897836x101289632151690960, 1758568877707x715638242996164100, 1744737250347x219277345743008400, 1769719058268x843927058977011000, 1774573166178x561429420668618400, 1748581534531x956271769254002200, 1749580724532x760028975589297300, 1744260813114x505427712482621440, 1752182630575x854371423894944000, 1770755356265x111382421474427680, 1771538218470x758525499484679000, 1762271200864x775090106640580500, 1744319857648x144922844539837200, 1744743906400x631087870982087000, 1749068120323x412920063824988600, 1762364811793x796217509980630800, 1750784475796x702583457937545900, 1747163465846x476237095610093000, 1745533127765x291393362647413700, 1762889659042x996969350831174300, 1751402056748x637551618886434600, 1765001972595x338020444395840100, 1760118921086x941497076227920600, 1761044854709x307607562836745150, 1751744301621x758526182685981300, 1758120880051x675194275556497400, 1746548006831x128230088489826860, 1754949567759x639105313824555300, 1744736810207x919925185055488400, 1768427614253x929508274229176300, 1754941249648x796792188496967000, 1750436264420x989591292213482400, 1746467711533x453074785848415400, 1757355028996x505189727810192200, 1747184079669x994211808429350800, 1763305551668x997299018011994600, 1763569204895x378265538177280400, 1746843461447x686795565273950000, 1764711530894x480989914892320700, 1769635123521x385801932800474700, 1763509156539x144450665564595840, 1752687366861x422755081931784260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
1753374338412x209529915103450200,2026-04-08 04:30:59.131000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622659131-0ef92856-ea8a-4730-ba21-7bda9e7e5997,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,true,"1744335958024x226211831616957250, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744579851707x640487742075829500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
1753374338412x209529915103450200,2026-04-08 04:32:55.859000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622775859-f180998e-1196-46ea-9066-136d6b6a87c4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/clara-rose-creative-1754949567759x639105313824555300,https://coloradocatholicbusinessdirectory.com/,,Spark Marketing & Consulting LLC | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/clara-rose-creative-1754949567759x639105313824555300,,https://coloradocatholicbusinessdirectory.com/business_profile/clara-rose-creative-1754949567759x639105313824555300,,1754949567759x639105313824555300,profile,business_profile,/business_profile/clara-rose-creative-1754949567759x639105313824555300,https://coloradocatholicbusinessdirectory.com/,,Spark Marketing & Consulting LLC | Colorado Catholic Business Directory,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
1753374338412x209529915103450200,2026-04-08 04:33:15.062000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622795062-a3273b07-9d2a-4bb3-b58a-08e9e960a334,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,Health & Wellness,,main_search,,,,,,,,,,,,,,,,,,,,,search
1753374338412x209529915103450200,2026-04-08 04:31:06.692000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622666692-d6e92576-0b75-4599-8289-6e1214445de6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Peter%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Peter%20&category=,,https://coloradocatholicbusinessdirectory.com/search?query=Peter%20&category=,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Peter%20&category=,Search | Colorado Catholic Business Directory,search,search,,,,,,,,,,,,,,,,,,,,,,page
1753374338412x209529915103450200,2026-04-08 04:32:20.048000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622740048-a4b81e9f-79ae-4364-915b-044b3a705b27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,,,,,,,"{'email': 'brooke@sparkmarketingandconsulting.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
1753374338412x209529915103450200,2026-04-08 04:32:36.939000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622756939-44fa5d9c-2e1d-4f90-8042-14c6f4d1fc2d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,search,search,,,,,,,,,,,,,,,,,,,,,,page
1753374338412x209529915103450200,2026-04-08 04:33:39.069000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622819069-381f0bf0-a084-4b32-8de2-dfe56b4b760d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,https://coloradocatholicbusinessdirectory.com/,,Spark Marketing & Consulting LLC | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,,,,,,,,,,,,,,,,,"{'email': 'brooke@sparkmarketingandconsulting.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,identify
1753374338412x209529915103450200,2026-04-08 04:33:39.071000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622819071-0bf0a084-0b32-4de2-9fe5-6b4b760d88b8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,https://coloradocatholicbusinessdirectory.com/,,Spark Marketing & Consulting LLC | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,,https://coloradocatholicbusinessdirectory.com/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,,1747420152884x437771544876149700,profile,business_profile,/business_profile/senior-helpers-littleton-1747420152884x437771544876149700,https://coloradocatholicbusinessdirectory.com/,,Spark Marketing & Consulting LLC | Colorado Catholic Business Directory,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
1753374338412x209529915103450200,2026-04-08 04:33:10.053000+00:00,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1775622790053-fc823645-c874-4534-8274-a3273b079d2a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,search,search,,,,,,,,,,,,,,,,,,,,,,page
