originalTimestamp,userId,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,location,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,button_name,search_text,city,parish,event_type
2026-03-08 04:29:12.579000+00:00,,a2f591f5-b53b-4f20-87c5-6c928ccf7cfe,ajs-next-1772944152579-d9a2f591-f5b5-4bdf-a0c7-c56c928ccf7c,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772932468754x153350620087804770,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772932468754x153350620087804770,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772932468754x153350620087804770,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772932468754x153350620087804770,how_it_works,how_it_works,,,,,page
2026-03-08 04:31:02.988000+00:00,,43741d9f-06ce-4bff-8d2e-3d20443be834,ajs-next-1772944262988-2243741d-9f06-4e1b-bf0d-2e3d20443be8,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772935332194x387287835534505540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772935332194x387287835534505540,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,about_us,about_us,/about_us/1772935332194x387287835534505540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772935332194x387287835534505540,about_us,about_us,,,,,page
2026-03-08 04:34:46.748000+00:00,,298c58cf-6d28-4f4c-85f7-b7123d4ca963,ajs-next-1772944486748-c0298c58-cf6d-480f-8c05-f7b7123d4ca9,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772937615362x795459972930483200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772937615362x795459972930483200,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772937615362x795459972930483200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772937615362x795459972930483200,how_it_works,how_it_works,,,,,page
2026-03-08 05:14:03.625000+00:00,,720b503e-2c3e-43e9-8571-2264f3e9909c,ajs-next-1772946843625-cd720b50-3e2c-4ee3-a9c5-712264f3e990,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772937615362x795459972930483200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772937615362x795459972930483200,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,about_us,about_us,/about_us/1772937615362x795459972930483200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772937615362x795459972930483200,about_us,about_us,,,,,page
2026-03-08 05:37:53.982000+00:00,,f743481e-f671-47ef-b4fb-345323efcbdd,ajs-next-1772948273982-a6f74348-1ef6-4147-af34-fb345323efcb,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772941773881x378408748672831800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772941773881x378408748672831800,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772941773881x378408748672831800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772941773881x378408748672831800,how_it_works,how_it_works,,,,,page
2026-03-08 06:31:55.559000+00:00,,7c39502c-7dda-4e1a-9b4f-39d789130ce1,ajs-next-1772951515559-387c3950-2c7d-4a1e-9a9b-4f39d789130c,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772944484880x512124486948426700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772944484880x512124486948426700,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,about_us,about_us,/about_us/1772944484880x512124486948426700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772944484880x512124486948426700,about_us,about_us,,,,,page
2026-03-08 06:44:30.144000+00:00,,61338a56-114b-413f-b458-9c98a9d42b39,ajs-next-1772952270144-ab61338a-5611-4b41-bf74-589c98a9d42b,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772946839991x497599547942363600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772946839991x497599547942363600,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772946839991x497599547942363600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772946839991x497599547942363600,how_it_works,how_it_works,,,,,page
2026-03-08 06:43:43.732000+00:00,,ff902836-263f-465a-af1e-888171fd0a13,ajs-next-1772952223732-76ff9028-3626-4fb6-9aaf-1e888171fd0a,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772944150124x441852981611496900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772944150124x441852981611496900,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,about_us,about_us,/about_us/1772944150124x441852981611496900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772944150124x441852981611496900,about_us,about_us,,,,,page
2026-03-08 07:45:19.755000+00:00,,b25ce75f-7472-48a9-88aa-59bac3790394,ajs-next-1772955919755-13b25ce7-5f74-4218-a9c8-aa59bac37903,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772944150124x441852981611496900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772944150124x441852981611496900,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772944150124x441852981611496900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772944150124x441852981611496900,how_it_works,how_it_works,,,,,page
2026-03-08 08:03:20.544000+00:00,,985c3626-8f56-4d6f-af73-cf1845842f7f,ajs-next-1772957000544-97985c36-268f-464d-af6f-73cf1845842f,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772944261059x611799053611978000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772944261059x611799053611978000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,about_us,about_us,/about_us/1772944261059x611799053611978000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772944261059x611799053611978000,about_us,about_us,,,,,page
2026-03-08 08:57:03.613000+00:00,,f6f7d3bc-3748-4774-afc1-254586a68ad9,ajs-next-1772960223613-44f6f7d3-bc37-4867-b4af-c1254586a68a,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772952268191x966825772922840200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772952268191x966825772922840200,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772952268191x966825772922840200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772952268191x966825772922840200,how_it_works,how_it_works,,,,,page
2026-03-08 09:39:53.560000+00:00,,13615154-b258-4a4a-b2de-3c274a9111dd,ajs-next-1772962793560-55136151-54b2-484a-8a32-de3c274a9111,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772951513440x821874753983741200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772951513440x821874753983741200,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772951513440x821874753983741200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772951513440x821874753983741200,how_it_works,how_it_works,,,,,page
2026-03-08 09:47:20.961000+00:00,,b693e15e-3030-4b40-9b1b-7956b94a8bb5,ajs-next-1772963240961-cdb693e1-5e30-404b-805b-1b7956b94a8b,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772951513440x821874753983741200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772951513440x821874753983741200,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772951513440x821874753983741200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772951513440x821874753983741200,how_it_works,how_it_works,,,,,page
2026-03-08 09:58:23.158000+00:00,,116fb556-06d7-4371-a560-02c961cc0575,ajs-next-1772963903158-92116fb5-5606-4733-b125-6002c961cc05,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772955917185x778142916118799000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772955917185x778142916118799000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772955917185x778142916118799000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772955917185x778142916118799000,how_it_works,how_it_works,,,,,page
2026-03-08 10:12:03.463000+00:00,,fd0b3b4a-22cd-4933-b144-3a79d841da72,ajs-next-1772964723463-38fd0b3b-4a22-4db9-b3b1-443a79d841da,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772960221482x998147830878947600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772960221482x998147830878947600,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772960221482x998147830878947600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772960221482x998147830878947600,how_it_works,how_it_works,,,,,page
2026-03-08 11:21:36.490000+00:00,,8fbff0e1-1fb6-4906-9347-dce00aca4752,ajs-next-1772968896490-198fbff0-e11f-4619-8653-47dce00aca47,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772955917185x778142916118799000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772955917185x778142916118799000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,about_us,about_us,/about_us/1772955917185x778142916118799000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772955917185x778142916118799000,about_us,about_us,,,,,page
2026-03-08 11:50:30.701000+00:00,,93b6b138-8f47-4f01-902b-78500f2b6bca,ajs-next-1772970630701-6e93b6b1-388f-471f-8110-2b78500f2b6b,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772964720807x564725467927361000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772964720807x564725467927361000,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,about_us,about_us,/about_us/1772964720807x564725467927361000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772964720807x564725467927361000,about_us,about_us,,,,,page
2026-03-08 12:08:12.853000+00:00,,c2619dc9-7e89-4b0f-b0a3-bf82cae614aa,ajs-next-1772971692854-f7c2619d-c97e-493b-8f30-a3bf82cae614,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772963900776x349871201566461300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772963900776x349871201566461300,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,about_us,about_us,/about_us/1772963900776x349871201566461300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772963900776x349871201566461300,about_us,about_us,,,,,page
2026-03-08 12:49:02.434000+00:00,,dc6e1ae6-3e36-4e9e-a4e0-86c1014d8545,ajs-next-1772974142434-55dc6e1a-e63e-46ae-9e64-e086c1014d85,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772964720807x564725467927361000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772964720807x564725467927361000,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772964720807x564725467927361000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772964720807x564725467927361000,how_it_works,how_it_works,,,,,page
2026-03-08 14:56:37.371000+00:00,,e0370250-43b3-4d97-978a-9fc24387e066,ajs-next-1772981797371-14e03702-5043-439d-9797-8a9fc24387e0,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772971691327x262042444203360420,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772971691327x262042444203360420,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,about_us,about_us,/about_us/1772971691327x262042444203360420,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772971691327x262042444203360420,about_us,about_us,,,,,page
2026-03-08 15:04:20.702000+00:00,,e697f471-04a1-4a8f-840c-27c26d863fe2,ajs-next-1772982260702-6de697f4-7104-412a-8f44-0c27c26d863f,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772974140528x996119211652900400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772974140528x996119211652900400,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,about_us,about_us,/about_us/1772974140528x996119211652900400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772974140528x996119211652900400,about_us,about_us,,,,,page
2026-03-08 15:10:20.895000+00:00,,8d633e09-f90a-4a7e-b190-c5d510937219,ajs-next-1772982620895-c98d633e-09f9-4a1a-bef1-90c5d5109372,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772971691327x262042444203360420,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772971691327x262042444203360420,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772971691327x262042444203360420,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772971691327x262042444203360420,how_it_works,how_it_works,,,,,page
2026-03-08 15:13:11.753000+00:00,,eef8754c-e542-4fe2-8be5-b2a04bb8f369,ajs-next-1772982791753-e542ffe2-0be5-42a0-8bb8-f369309c6be1,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1752717497153x537286585580736960",,true,,,,,,,,,,,,,,impression
2026-03-08 15:13:11.342000+00:00,,eef8754c-e542-4fe2-8be5-b2a04bb8f369,ajs-next-1772982791342-33eef875-4ce5-42ff-a20b-e5b2a04bb8f3,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-03-08 15:13:11.749000+00:00,,eef8754c-e542-4fe2-8be5-b2a04bb8f369,ajs-next-1772982791749-754ce542-ffe2-4be5-b2a0-4bb8f369309c,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1752717497153x537286585580736960",,true,,,,,,,,,,,,,,impression
2026-03-08 15:25:15.857000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983515857-a67e06ba-0f9a-4c11-918a-be7ebfe5d2c2,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-03-08 15:25:16.164000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983516164-9a5c11d1-8abe-4ebf-a5d2-c2963f81fac0,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500",,true,,,,,,,,,,,,,,impression
2026-03-08 15:25:15.861000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983515861-ba0f9a5c-11d1-4abe-bebf-e5d2c2963f81,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500",,true,,,,,,,,,,,,,,impression
2026-03-08 15:25:41.825000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983541825-a403ef6e-41af-45bc-8855-9a12238378f4,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,,1771436045389x658317953644361100,,,business_profile,profile,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,profile,business_profile,,,,,page
2026-03-08 15:25:39.141000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983539141-11d18abe-7ebf-45d2-8296-3f81fac00ba5,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,1771436045389x658317953644361100,,true,,,,,,,,,,more_info,,,,button_click
2026-03-08 15:58:33.949000+00:00,,28f66d0d-b47a-4e3e-8bbf-1792818f4809,ajs-next-1772985513949-1e28f66d-0db4-4a1e-becb-bf1792818f48,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-03-08 15:58:34.430000+00:00,,28f66d0d-b47a-4e3e-8bbf-1792818f4809,ajs-next-1772985514430-6d0db47a-1e3e-4bbf-9792-818f480944f7,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1744335958024x226211831616957250",,true,,,,,,,,,,,,,,impression
2026-03-08 16:05:01.645000+00:00,,dd98551e-6972-41fe-a670-363c7c88cb8a,ajs-next-1772985901645-acdd9855-1e69-4281-be66-70363c7c88cb,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,page
2026-03-08 16:25:51.508000+00:00,,9597ee9a-2b01-4e16-a5b1-2a13b1da53c8,ajs-next-1772987151508-ee9a2b01-4e16-45b1-aa13-b1da53c83912,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753374338412x209529915103450200, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744335958024x226211831616957250",,true,,,,,,,,,,,,,,impression
2026-03-08 16:25:51.045000+00:00,,9597ee9a-2b01-4e16-a5b1-2a13b1da53c8,ajs-next-1772987151045-869597ee-9a2b-414e-96e5-b12a13b1da53,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
2026-03-08 19:20:39.426000+00:00,,8c193508-0e47-4b6f-9270-b3678cfc6a1d,ajs-next-1772997639426-2b8c1935-080e-473b-af12-70b3678cfc6a,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772982258250x859718958047930100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772982258250x859718958047930100,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,about_us,about_us,/about_us/1772982258250x859718958047930100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772982258250x859718958047930100,about_us,about_us,,,,,page
2026-03-08 22:04:18.554000+00:00,,c0c46728-6394-49bc-ba1f-228a46267f35,ajs-next-1773007458554-6bc0c467-2863-4459-bcba-1f228a46267f,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772997637392x850717741165433000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772997637392x850717741165433000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772997637392x850717741165433000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772997637392x850717741165433000,how_it_works,how_it_works,,,,,page
