userId,messageId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,city,search_text,location,parish,button_name,event_type
,ajs-next-1773772354826-4aa06e0f-f779-4735-b6ef-b7a9a0a460e3,2026-03-17 18:32:34.826000+00:00,e1377cdc-7685-457f-9e6f-7ba7d3036e0c,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1743547621069x279645472884266780,,business_profile,profile,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,,,,,,page
,ajs-next-1773770633568-4454e0a5-5b7d-4395-8ab3-444ff5e11e2c,2026-03-17 18:03:53.568000+00:00,0d1e4c1b-83a1-4da0-899e-37f097f91e03,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/411.0.879111500 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
,ajs-next-1773770667743-9ef1b846-7758-40fb-bccb-fd44a0c474f0,2026-03-17 18:04:27.743000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Kranz&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Kranz&category=Other,,,,1763569204895x378265538177280400,false,,,,,,,,,,,,,,more_info_text,button_click
,ajs-next-1773770620976-306a2896-6ac1-4ebc-911c-d864258baa08,2026-03-17 18:03:40.976000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,Other,,,,,,,search
,ajs-next-1773770623471-645068bf-979f-4505-95d7-db94f1da9a2d,2026-03-17 18:03:43.471000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,1750436264420x989591292213482400,true,,,,,,,,,,,,main_list,,,impression
,ajs-next-1773770630987-d5d7db94-f1da-4a2d-87f3-8c839b01b301,2026-03-17 18:03:50.987000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,search,search,,,,,,page
,ajs-next-1773772358814-2ba9c18f-68a9-4e13-8702-ca775e811a2d,2026-03-17 18:32:38.814000+00:00,e1377cdc-7685-457f-9e6f-7ba7d3036e0c,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753982403438x535213824960417500,,business_profile,profile,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,,,,,page
,ajs-next-1773770631290-f1da9a2d-07f3-4c83-9b01-b301ea98c430,2026-03-17 18:03:51.290000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,true,,,,,,,,,,,,sidebar,,,impression
,ajs-next-1773770623782-68bf979f-c505-45d7-9b94-f1da9a2d07f3,2026-03-17 18:03:43.782000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,"1763569204895x378265538177280400, 1761044854709x307607562836745150, 1755271286521x378031808974615550, 1752182630575x854371423894944000, 1744743906400x631087870982087000, 1760118921086x941497076227920600, 1749580724532x760028975589297300, 1746548006831x128230088489826860, 1752687366861x422755081931784260, 1762364811793x796217509980630800, 1758568877707x715638242996164100, 1763305551668x997299018011994600, 1758120880051x675194275556497400, 1744736810207x919925185055488400, 1744319857648x144922844539837200, 1744737250347x219277345743008400, 1757355028996x505189727810192200, 1751402056748x637551618886434600, 1747165674437x491901038958021200, 1750784475796x702583457937545900, 1753465897836x101289632151690960, 1768427614253x929508274229176300, 1764342295066x618134664283571500, 1765001972595x338020444395840100, 1764711530894x480989914892320700, 1762889659042x996969350831174300, 1748365021326x105262688542451250, 1753985929691x853149258569598100, 1754949567759x639105313824555300, 1747184079669x994211808429350800, 1748389292320x918627677903932400, 1771021914207x198452557005754900, 1769719058268x843927058977011000, 1745597587022x519433479989605000, 1745533127765x291393362647413700, 1763509156539x144450665564595840, 1771538218470x758525499484679000, 1751744301621x758526182685981300, 1747163465846x476237095610093000, 1754941249648x796792188496967000, 1766070455303x639821695383855700, 1744907031541x119079844893356540, 1762271200864x775090106640580500, 1768844277981x664142917381285000, 1757720364741x595714121363069200, 1750783679107x801419812763124500, 1771545376609x752763268373144000, 1744260813114x505427712482621440, 1748581534531x956271769254002200, 1770755356265x111382421474427680, 1769635123521x385801932800474700, 1750436264420x989591292213482400, 1750423781412x480534435350699700, 1758147388607x898014240790697700, 1746467711533x453074785848415400, 1749068120323x412920063824988600, 1746843461447x686795565273950000, 1747221865162x703532834449508000, 1744282156200x727555159743162000, 1747170561218x640297169073643000",false,,,,,,,,,,,,,,,impression
,ajs-next-1773770605131-edcc04f0-370f-406a-a896-6ac18ebc911c,2026-03-17 18:03:25.131000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1744335958024x226211831616957250, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,impression
,ajs-next-1773770631596-07f38c83-9b01-4301-aa98-c430f792ec16,2026-03-17 18:03:51.596000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,1750436264420x989591292213482400,true,,,,,,,,,,,,main_list,,,impression
,ajs-next-1773770633772-ea98c430-f792-4c16-9d4c-d92d5537d2de,2026-03-17 18:03:53.772000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,,,,,,,,,,,,,,,search,button_click
,ajs-next-1773770633873-e0a55b7d-d395-4ab3-844f-f5e11e2cba24,2026-03-17 18:03:53.873000+00:00,0d1e4c1b-83a1-4da0-899e-37f097f91e03,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/411.0.879111500 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,impression
,ajs-next-1773770664494-4e800d4d-9ab2-4ef9-9ef1-b8467758d0fb,2026-03-17 18:04:24.494000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Kranz&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Kranz&category=Other,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Kranz&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Kranz&category=Other,search,search,,,,,,page
,ajs-next-1773770635456-9d4cd92d-5537-42de-aa70-ec0340725418,2026-03-17 18:03:55.456000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,,,,,,,,,,,,,,,search,button_click
,ajs-next-1773770649787-6a70ec03-4072-4418-8858-42d3d2858a9f,2026-03-17 18:04:09.787000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,search,search,,,,,,page
,ajs-next-1773770663866-d2858a9f-4e80-4d4d-9ab2-3ef99ef1b846,2026-03-17 18:04:23.866000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,,,,,,,,,,,,,,,,,,,search,button_click
,ajs-next-1773770630670-c505d5d7-db94-41da-9a2d-07f38c839b01,2026-03-17 18:03:50.670000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,,,Other,,,Lawyer,main_search,,,search
,ajs-next-1773770631344-9a2d07f3-8c83-4b01-b301-ea98c430f792,2026-03-17 18:03:51.344000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,,,,,,,,,Other,,,Lawyer,main_search,,,search
,ajs-next-1773770669135-6a8acd08-6b04-4ffe-a67b-ef0fc9af38c9,2026-03-17 18:04:29.135000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,,,,1763569204895x378265538177280400,,business_profile,profile,/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,profile,business_profile,,,,,,page
,ajs-next-1773770634081-c430f792-ec16-4d4c-992d-5537d2de6a70,2026-03-17 18:03:54.081000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,,,Other,,,,,,,,,Lawyer,main_search,,,search
,ajs-next-1773770620672-370f306a-2896-4ac1-8ebc-911cd864258b,2026-03-17 18:03:40.672000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,,search,button_click
,ajs-next-1773770634438-f792ec16-9d4c-492d-9537-d2de6a70ec03,2026-03-17 18:03:54.438000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,,,,,,,,,,,,,,,search,button_click
,ajs-next-1773770631906-8c839b01-b301-4a98-8430-f792ec169d4c,2026-03-17 18:03:51.906000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,"1744260813114x505427712482621440, 1753465897836x101289632151690960",false,,,,,,,,,,,,,,,impression
,ajs-next-1773770651106-42d3d285-8a9f-4e80-8d4d-9ab23ef99ef1,2026-03-17 18:04:11.106000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Other,,,,,,,Other,,,,,,,,,Attorney,main_search,,,search
,ajs-next-1773770605477-04f0370f-306a-4896-aac1-8ebc911cd864,2026-03-17 18:03:25.477000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1744335958024x226211831616957250, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,impression
,ajs-next-1773770635764-d92d5537-d2de-4a70-ac03-40725418c858,2026-03-17 18:03:55.764000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,,,Other,,,,,,,,,Lawyer,main_search,,,search
,ajs-next-1773770665406-3ef99ef1-b846-4758-90fb-bccbfd44a0c4,2026-03-17 18:04:25.406000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Kranz&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Kranz&category=Other,,,,1763569204895x378265538177280400,false,,,,,,,,,,,,,,,impression
,ajs-next-1773770649469-d2de6a70-ec03-4072-9418-c85842d3d285,2026-03-17 18:04:09.469000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawyer&category=Other,,,,,,,,,,,,,Other,,,Attorney,main_search,,,search
,ajs-next-1773772340761-84e1377c-dc76-4595-bfde-6f7ba7d3036e,2026-03-17 18:32:20.760000+00:00,e1377cdc-7685-457f-9e6f-7ba7d3036e0c,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,page
,ajs-next-1773770664799-0d4d9ab2-3ef9-4ef1-b846-7758d0fbbccb,2026-03-17 18:04:24.799000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Kranz&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Kranz&category=Other,,,,,true,,,,,,,,,,,,sidebar,,,impression
,ajs-next-1773771503461-5c93f77e-bbd6-4ff6-9d58-4950eb94c9bf,2026-03-17 18:18:23.461000+00:00,55e1edcc-04f0-470f-b06a-28966ac18ebc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,,,,1763569204895x378265538177280400,,business_profile,profile,/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,profile,business_profile,,,,,,page
,ajs-next-1773772347882-e0a202ee-7a3a-4344-a5f5-3d3385cee054,2026-03-17 18:32:27.882000+00:00,e1377cdc-7685-457f-9e6f-7ba7d3036e0c,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1744579851707x640487742075829500,,business_profile,profile,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,,,,,,page
,ajs-next-1773778822330-cd95ae39-c61e-406f-9133-4033b7040f03,2026-03-17 20:20:22.330000+00:00,95ae39c6-1e10-4f91-b340-33b7040f037a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
,ajs-next-1773781155211-9ca56d96-75fc-44d3-b40a-56d5c016234f,2026-03-17 20:59:15.211000+00:00,89719ca5-6d96-45fc-a4d3-740a56d5c016,"Mozilla/5.0 (Linux; Android 12; 22126RN91Y Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36 [FBAN/EMA;FBLC/ru_RU;FBAV/500.0.0.8.103;FB_FW/1;FBBV/890307704;FBDM/DisplayMetrics{density=2.0, width=720, height=1507, scaledDensity=2.0, xdpi=268.349, ydpi=268.356};]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEXNySnIwS-8H0jQnYRZLBxQNzdFJeQ4hsQ3ps1uWsM-9phzekRByAB4_ofg_aem_HzW_P1j9PS3UCnN95SJMQA,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEXNySnIwS-8H0jQnYRZLBxQNzdFJeQ4hsQ3ps1uWsM-9phzekRByAB4_ofg_aem_HzW_P1j9PS3UCnN95SJMQA,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,"1753374338412x209529915103450200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,ajs-next-1773778822675-39c61e10-6f91-4340-b3b7-040f037a34de,2026-03-17 20:20:22.675000+00:00,95ae39c6-1e10-4f91-b340-33b7040f037a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100",true,,,,,,,,,,,,,,,impression
,ajs-next-1773778822677-1e106f91-3340-43b7-840f-037a34de17d3,2026-03-17 20:20:22.677000+00:00,95ae39c6-1e10-4f91-b340-33b7040f037a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100",true,,,,,,,,,,,,,,,impression
