anonymousId,category,originalTimestamp,messageId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,button_name,search_text,location,city,parish,traits,event_type
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,index,2026-08-14 14:48:39.642000+00:00,ajs-next-1786718919642-6b9686ea-93cb-4d72-a1b3-44141a585357,index,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,page
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,profile,2026-08-14 14:49:05.825000+00:00,ajs-next-1786718945825-90319ceb-3dcf-408d-9974-3cad27c23404,business_profile,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/business_profile/solomons-toolbox-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,/business_profile/solomons-toolbox-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,profile,business_profile,,,,1750436264420x989591292213482400,,,,,,,,page
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,,2026-08-14 14:49:07.617000+00:00,ajs-next-1786718947617-9ceb3dcf-108d-4974-bcad-27c23404ab66,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/business_profile/solomons-toolbox-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,,,,,,,,,1750436264420x989591292213482400,,visit_website,,,,,,button_click
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,,2026-08-14 14:49:27.418000+00:00,ajs-next-1786718967418-6e331833-58b0-4203-8518-3389b119c9d1,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/business_profile/building-while-giving--1785246262777x370343103907722500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving--1785246262777x370343103907722500,,,,,,,,,,,1785246262777x370343103907722500,,visit_website,,,,,,button_click
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,search,2026-08-14 14:48:45.402000+00:00,ajs-next-1786718925402-9845a0d8-5052-4a04-8292-ee9cce88ade6,search,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,,,page
ce2dcdd7-94b8-4986-9274-debfa30a833e,,2026-08-14 14:45:20.121000+00:00,ajs-next-1786718720121-0376133c-305e-45d1-83f1-26fd89007bc0,,1775058462201x523059865418210800,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,"{'business_id': '1775058462201x523059865418210800', 'email': 'dan@vedenipro.com', 'is_logged_in': True}",identify
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,,2026-08-14 14:49:19.139000+00:00,ajs-next-1786718959139-d701fba6-092f-4ad0-84fb-f7910a7eccbf,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,"1770943484557x164806709481949200, 1763255155587x707008769292458900, 1775058462201x523059865418210800, 1785246262777x370343103907722500, 1763148950401x545361905340972600, 1759423986281x805514757919405700, 1750436264420x989591292213482400, 1776552489781x780158200693874000, 1747864432460x772931238395911000, 1747848709032x210920410073364830, 1759153763139x433792388290277000, 1747216018889x770977089491677400, 1753911193017x504194995643152640, 1744751205492x235134337285239230, 1759930025997x126109694575208930, 1755621956288x571897163769246900, 1754505203290x671062062407191900, 1747398900475x598159844147748100, 1751319669665x621437589169731200, 1749742920378x965836759111504900, 1755533063776x956164571796881400, 1744579851707x640487742075829500, 1750783674403x491887953737125700, 1763408145585x201322720695875870, 1746855895334x711816173120128000, 1744398484109x785674167096991400, 1768581853937x610498789092930300, 1744335958024x226211831616957250, 1777042863057x294476376362385400, 1754927931120x470668069008822300, 1744748222708x779656090283929300, 1745273541628x945470626229355500",false,,,,,,,impression
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,,2026-08-14 14:48:40.065000+00:00,ajs-next-1786718920065-86ea93cb-fd72-41b3-8414-1a585357472f,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1781830336957x808577548450478500, 1744579851707x640487742075829500, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100",true,,,,,,,impression
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,,2026-08-14 14:49:18.527000+00:00,ajs-next-1786718958527-5b91ecae-d701-4ba6-892f-bad004fbf791,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,true,,,sidebar,,,,impression
ce2dcdd7-94b8-4986-9274-debfa30a833e,,2026-08-14 14:45:21.060000+00:00,ajs-next-1786718721060-c3f126fd-8900-4bc0-8dbc-106f1aaeedc6,,1775058462201x523059865418210800,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1744335958024x226211831616957250, 1753911193017x504194995643152640, 1776552489781x780158200693874000, 1747864432460x772931238395911000, 1768581853937x610498789092930300, 1749742920378x965836759111504900, 1750783674403x491887953737125700, 1747848709032x210920410073364830, 1763255155587x707008769292458900, 1785246262777x370343103907722500, 1763148950401x545361905340972600, 1775058462201x523059865418210800, 1746855895334x711816173120128000, 1755621956288x571897163769246900, 1754927931120x470668069008822300, 1755533063776x956164571796881400, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1744398484109x785674167096991400, 1754505203290x671062062407191900, 1747398900475x598159844147748100, 1745273541628x945470626229355500, 1759153763139x433792388290277000, 1744748222708x779656090283929300, 1763408145585x201322720695875870, 1744751205492x235134337285239230, 1747216018889x770977089491677400, 1759930025997x126109694575208930, 1751319669665x621437589169731200, 1759423986281x805514757919405700, 1750436264420x989591292213482400, 1777042863057x294476376362385400",false,,,,,,,impression
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,,2026-08-14 14:48:43.654000+00:00,ajs-next-1786718923654-93cbfd72-a1b3-4414-9a58-5357472fb48b,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,search,,,,,,button_click
4d5ede67-15a5-4ef5-b2aa-22cda574ae3e,profile,2026-08-14 14:49:24.219000+00:00,ajs-next-1786718964219-91e96e33-1833-48b0-b203-45183389b119,business_profile,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/business_profile/building-while-giving--1785246262777x370343103907722500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving--1785246262777x370343103907722500,/business_profile/building-while-giving--1785246262777x370343103907722500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving--1785246262777x370343103907722500,profile,business_profile,,,,1785246262777x370343103907722500,,,,,,,,page
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:04:35.913000+00:00,ajs-next-1786727075913-34972a7d-a32b-457e-9798-581670d6c4d8,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,,true,,,sidebar,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,search,2026-08-14 17:04:35.565000+00:00,ajs-next-1786727075565-5a123497-2a7d-432b-b57e-5798581670d6,search,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,,,,,,,,,page
f3f2f85c-a2f9-4b91-998c-9adeece880e2,search,2026-08-14 17:07:37.490000+00:00,ajs-next-1786727257490-13238e1a-8f1e-4b9e-8584-c1077c0e9a63,search,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,search,search,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,,,,,,,,,page
f3f2f85c-a2f9-4b91-998c-9adeece880e2,profile,2026-08-14 17:03:09.686000+00:00,ajs-next-1786726989686-737d81f1-8966-4eac-91cf-1f3c7d867155,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,profile,business_profile,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1746855895334x711816173120128000,,,,,,,,page
f3f2f85c-a2f9-4b91-998c-9adeece880e2,profile,2026-08-14 17:07:50.431000+00:00,ajs-next-1786727270431-1c005280-8c53-4f1c-b6c5-8c2ade55835e,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/am-honey-1751749348389x952656707958261400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,/business_profile/am-honey-1751749348389x952656707958261400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,profile,business_profile,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1751749348389x952656707958261400,,,,,,,,page
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:04:36.218000+00:00,ajs-next-1786727076218-2a7da32b-757e-4798-9816-70d6c4d8af61,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1744579851707x640487742075829500,true,,,main_list,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:07:38.417000+00:00,ajs-next-1786727258417-0b9e0584-c107-4c0e-9a63-ce9c4a701eb2,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,"1743549178851x847080663521240200, 1751749348389x952656707958261400, 1772982809798x739419868972941400",false,,,,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:07:58.184000+00:00,ajs-next-1786727278184-52808c53-ef1c-46c5-8c2a-de55835ed645,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/am-honey-1751749348389x952656707958261400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1751749348389x952656707958261400,,visit_website,,,,,,button_click
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:03:26.011000+00:00,ajs-next-1786727006011-20629581-78a8-4124-87a1-2b1cd86dc79c,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1744579851707x640487742075829500,true,,,main_list,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,profile,2026-08-14 17:04:24.622000+00:00,ajs-next-1786727064622-d75dbae0-3b62-47f3-b615-0c03ff3d8890,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/solomons-toolbox-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,/business_profile/solomons-toolbox-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,profile,business_profile,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1750436264420x989591292213482400,,,,,,,,page
f3f2f85c-a2f9-4b91-998c-9adeece880e2,search,2026-08-14 17:06:18.896000+00:00,ajs-next-1786727178896-6acc8c13-f3ef-489b-999f-7ec5c96affd8,search,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,,,,,,,,,page
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:06:19.820000+00:00,ajs-next-1786727179820-489b199f-7ec5-496a-bfd8-437c6cf03ca3,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,"1749173974503x736079030141835600, 1782146204142x629417106351450200, 1746631267951x741803061642879500, 1762957766158x632118084948257900, 1772482882558x843076024552954900, 1778678470875x691076180629588500, 1747185390251x665604546429507900, 1751224250248x539537516841198200, 1776102250538x198432379819539760, 1771433486472x495156137805681660, 1749057953945x756346430245684600, 1747415704843x665338483592092500, 1753909381745x872991521395046100, 1747420152884x437771544876149700, 1746765568691x979794717919274100, 1744157592334x292550965261606100, 1744740154739x566945822952470660, 1764893879099x465248075524681500, 1764781838221x716772635359430500, 1746938798847x931997689495082400, 1761930377989x951815782791809400, 1761762460002x434978052003146300, 1745528732739x896561533370513300, 1777052217878x935579896985562900",false,,,,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:07:49.531000+00:00,ajs-next-1786727269531-0584c107-7c0e-4a63-8e9c-4a701eb26731,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1751749348389x952656707958261400,false,more_info_text,,,,,,button_click
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:03:08.704000+00:00,ajs-next-1786726988704-9b992ba4-7d14-46e6-90b6-a03587cc8f2f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1746855895334x711816173120128000,false,more_info_text,,,,,,button_click
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:06:17.317000+00:00,ajs-next-1786727177317-2bbc5313-13a9-4acc-8c13-f3ef489b199f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,"1743549178851x847080663521240200, 1751749348389x952656707958261400, 1772982809798x739419868972941400",false,,,,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,search,2026-08-14 17:03:25.340000+00:00,ajs-next-1786727005340-24abc9f5-2062-4581-b8a8-c12447a12b1c,search,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,,,,,,,,,page
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:05:58.483000+00:00,ajs-next-1786727158483-bf840d67-d816-4bbc-9313-13a96acc8c13,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,,true,,,main_list,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:08:55.672000+00:00,ajs-next-1786727335672-98f6d2d6-c4c0-43e3-87fc-fa7ca4694b3b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,"1743549178851x847080663521240200, 1772982809798x739419868972941400, 1751749348389x952656707958261400",false,,,,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:02:58.264000+00:00,ajs-next-1786726978264-4f96e228-aaa0-4b99-aba4-7d1486e690b6,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,,true,,,sidebar,,,,impression
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:05:12.739000+00:00,ajs-next-1786727112739-4a09b6d7-08e2-4cf8-a386-7ed71c9d3bcf,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1743549178851x847080663521240200,false,more_info_text,,,,,,button_click
f3f2f85c-a2f9-4b91-998c-9adeece880e2,,2026-08-14 17:02:58.579000+00:00,ajs-next-1786726978579-e228aaa0-9b99-4ba4-bd14-86e690b6a035,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,Windows,1770943484557x164806709481949200,true,,,main_list,,,,impression
